,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
947,"14/5 ELIZABETH STREET, ECHUCA",-36.137305,144.737571,2.0,1.0,1,$180_per_week,Unit,March 2010,3564,2010,3,ECHUCA,180,Apartment
953,"200 MCKINLAY STREET, ECHUCA",-36.132086,144.752093,3.0,2.0,1,$270_per_week,House,November 2010,3564,2010,11,ECHUCA,270,House
954,"200 MCKINLAY STREET, ECHUCA",-36.132086,144.752093,3.0,2.0,1,$270_per_week,House,April 2010,3564,2010,4,ECHUCA,270,House
1031,"118 PAKENHAM STREET, ECHUCA",-36.127244,144.758406,3.0,2.0,1,$260_Weekly,House,August 2010,3564,2010,8,ECHUCA,260,House
1045,"3/140 BOWEN STREET, ECHUCA",-36.13015,144.765091,2.0,1.0,1,$230_per_week,Unit,December 2010,3564,2010,12,ECHUCA,230,Apartment
1093,"8 WILSON COURT, ECHUCA",-36.142061,144.732844,3.0,1.0,1,$195_p.w.,House,April 2010,3564,2010,4,ECHUCA,195,House
1094,"8 WILSON COURT, ECHUCA",-36.142061,144.732844,3.0,1.0,1,$200_pw,House,April 2010,3564,2010,4,ECHUCA,200,House
1157,"17 JAMES STREET, ECHUCA",-36.150349,144.724081,3.0,2.0,2,$285_per_week,House,April 2010,3564,2010,4,ECHUCA,285,House
1176,"1 HICKS CRESCENT, ECHUCA",-36.143058,144.742761,3.0,2.0,2,$220,none,October 2010,3564,2010,10,ECHUCA,220,Other
1204,"350 HIGH STREET, ECHUCA",-36.135016,144.750076,3.0,1.0,1,$215_per_week,none,December 2010,3564,2010,12,ECHUCA,215,Other
1243,"317 OGILVIE AVENUE, ECHUCA",-36.140728,144.739439,3.0,2.0,3,$220_p.w.,House,August 2010,3564,2010,8,ECHUCA,220,House
1263,"3/49 HARE STREET, ECHUCA",-36.135504,144.751204,2.0,1.0,1,$200_p.w.,none,December 2010,3564,2010,12,ECHUCA,200,Other
1264,"3/49 HARE STREET, ECHUCA",-36.135504,144.751204,2.0,1.0,1,$200_p.w.,none,May 2010,3564,2010,5,ECHUCA,200,Other
1265,"3/49 HARE STREET, ECHUCA",-36.135504,144.751204,2.0,1.0,1,$200_pw,none,March 2010,3564,2010,3,ECHUCA,200,Other
1281,"57 BUTCHER STREET, ECHUCA",-36.133564,144.729373,3.0,1.0,1,$220_p.w.,House,April 2010,3564,2010,4,ECHUCA,220,House
1299,"12 SUNSET AVENUE, ECHUCA",-36.149252,144.724219,3.0,2.0,1,$285_p.w.,Available Now,July 2010,3564,2010,7,ECHUCA,285,Other
1300,"12 SUNSET AVENUE, ECHUCA",-36.149252,144.724219,3.0,2.0,1,$285_per_week,Available Now,March 2010,3564,2010,3,ECHUCA,285,Other
1359,"73 PAKENHAM STREET, ECHUCA",-36.127206,144.763645,3.0,1.0,1,$235,none,October 2010,3564,2010,10,ECHUCA,235,Other
1374,"4/122 SUTTON STREET, ECHUCA",-36.127937,144.759895,1.0,1.0,1,$110_per_week,none,January 2010,3564,2010,1,ECHUCA,110,Other
1389,"2/108 CROSSEN STREET, ECHUCA",-36.135287,144.735549,2.0,1.0,1,$170_per_week,none,April 2010,3564,2010,4,ECHUCA,170,Other
1458,"3/265 PAKENHAM STREET, ECHUCA",-36.129026,144.746841,1.0,1.0,1,$115_per_week,none,January 2010,3564,2010,1,ECHUCA,115,Other
1488,"6 COX PLACE, ECHUCA",-36.148565,144.75416,3.0,2.0,3,$245_p.w.,Rental_residential,May 2010,3564,2010,5,ECHUCA,245,Other
1542,"2/123 SHACKELL STREET, ECHUCA",-36.133873,144.735762,3.0,1.0,2,$230_per_week,none,August 2010,3564,2010,8,ECHUCA,230,Other
1625,"6/135 ANSTRUTHER STREET, ECHUCA",-36.125773,144.75585,2.0,1.0,1,$240_per_week,none,November 2010,3564,2010,11,ECHUCA,240,Other
1626,"6/135 ANSTRUTHER STREET, ECHUCA",-36.125773,144.75585,2.0,1.0,1,$220_per_week,none,May 2010,3564,2010,5,ECHUCA,220,Other
1627,"6/135 ANSTRUTHER STREET, ECHUCA",-36.125773,144.75585,2.0,1.0,1,$220_per_week,none,February 2010,3564,2010,2,ECHUCA,220,Other
1628,"6/135 ANSTRUTHER STREET, ECHUCA",-36.125773,144.75585,2.0,1.0,1,$120,none,February 2010,3564,2010,2,ECHUCA,120,Other
1701,"6 POPLAR STREET, ECHUCA",-36.14316,144.746362,3.0,1.0,1,$210_p.w.,House,August 2010,3564,2010,8,ECHUCA,210,House
1702,"6 POPLAR STREET, ECHUCA",-36.14316,144.746362,3.0,1.0,1,$210_pw,House,July 2010,3564,2010,7,ECHUCA,210,House
1779,"29 CROFTON STREET, ECHUCA",-36.118317,144.740697,3.0,1.0,1,$260_per_week,House,April 2010,3564,2010,4,ECHUCA,260,House
1835,"2/21 LANDSBOROUGH STREET, ECHUCA",-36.12957382,144.74685669,2.0,1.0,1,$150_per_week,none,December 2010,3564,2010,12,ECHUCA,150,Other
1871,"190 MULLINS ROAD, EDDINGTON",-36.922783,143.851257,3.0,1.0,0,$185_pw,House,September 2010,3472,2010,9,EDDINGTON,185,House
1872,"190 MULLINS ROAD, EDDINGTON",-36.922783,143.851257,3.0,1.0,0,$185_pw,House,October 2010,3472,2010,10,EDDINGTON,185,House
1888,"51 NINTH AVENUE, EDEN PARK",-37.5179496,145.0582773,3.0,1.0,2,$300_p.w.,House,August 2010,3757,2010,8,PARK,300,House
1889,"51 NINTH AVENUE, EDEN PARK",-37.5179496,145.0582773,3.0,1.0,2,$300,House,July 2010,3757,2010,7,PARK,300,House
1913,"70 TWENTY SECOND AVENUE, EDEN PARK",-37.482819,145.083535,3.0,1.0,0,$420_p.w.,none,June 2010,3757,2010,6,PARK,420,Other
1946,"4 GLOUCESTER STREET, EDENHOPE",-37.036833,141.30459,2.0,1.0,4,$125_per_week,House,November 2010,3318,2010,11,EDENHOPE,125,House
2018,"6 DUNDAS STREET, EDENHOPE",-37.03592,141.30151,3.0,1.0,1,$145_per_week,House,November 2010,3318,2010,11,EDENHOPE,145,House
2030,"208-210 ELIZABETH STREET, EDENHOPE",-37.029014,141.282329,3.0,1.0,0,$225_per_week,House,September 2010,3318,2010,9,EDENHOPE,225,House
2123,"1/193 STATION STREET, EDITHVALE",-38.03463,145.1069,3.0,2.0,2,$480_per_week,none,October 2010,3196,2010,10,EDITHVALE,480,Other
2131,"45/95-99 EDITHVALE ROAD, EDITHVALE",-38.034949,145.118303,3.0,2.0,1,$390_p.w.,none,November 2010,3196,2010,11,EDITHVALE,390,Other
2222,"20 JOFFRE AVENUE, EDITHVALE",-38.040448,145.112846,3.0,1.0,1,$370_per_week,none,May 2010,3196,2010,5,EDITHVALE,370,Other
2342,"30/95-99 EDITHVALE ROAD, EDITHVALE",-38.034949,145.118303,2.0,1.0,1,$370_per_week,none,December 2010,3196,2010,12,EDITHVALE,370,Other
2386,"3911 MIDLAND HIGHWAY, EGANSTOWN",-37.3563658,144.0950503,3.0,1.0,1,$235_pw,Rental_residential,March 2010,3461,2010,3,EGANSTOWN,235,Other
2637,"24 MCCOY STREET, ELDORADO",-36.3079,146.522931,3.0,1.0,0,$180_per_week,none,December 2010,3746,2010,12,ELDORADO,180,Other
2638,"24A MCCOY ST, ELDORADO",-36.3079,146.522931,2.0,1.0,0,$120_per_week,none,September 2010,3746,2010,9,ELDORADO,120,Other
2815,"90 BOUNDARY ROAD, ELMHURST",-37.190376,143.254185,2.0,1.0,2,$130_per_week,House,May 2010,3469,2010,5,ELMHURST,130,House
2906,"130 HERVEY STREET, ELMORE",-36.489556,144.615447,2.0,1.0,2,$140_pw,none,January 2010,3558,2010,1,ELMORE,140,Other
2931,"113 MICHIE STREET, ELMORE",-36.490276,144.612626,3.0,1.0,2,$170_per_week,House,October 2010,3558,2010,10,ELMORE,170,House
2964,"8 READ STREET, ELPHINSTONE",-37.108129,144.33189,3.0,1.0,2,$250_pw,House,June 2010,3448,2010,6,ELPHINSTONE,250,House
2966,"15A SUTTON GRANGE ROAD, ELPHINSTONE",-37.0979726,144.3420271,3.0,1.0,1,$250_pw,House,August 2010,3448,2010,8,ELPHINSTONE,250,House
3034,"3/30 VICTORIA STREET, ELSTERNWICK",-37.88815689,145.00947571,3.0,2.0,2,$510_per_week,Available Now,November 2010,3185,2010,11,ELSTERNWICK,510,Other
3047,"6 / 24 PARNELL STREET, ELSTERNWICK",-37.893451,145.011259,2.0,1.0,1,$395,none,May 2010,3185,2010,5,ELSTERNWICK,395,Other
3057,"152 GLEN EIRA ROAD, ELSTERNWICK",-37.877287,144.99971,3.0,2.0,2,$510_pw,Rental_residential,March 2010,3185,2010,3,ELSTERNWICK,510,Other
3168,"5/360 GLEN EIRA ROAD, ELSTERNWICK",-37.879254,145.015813,2.0,1.0,1,$350,none,April 2010,3185,2010,4,ELSTERNWICK,350,Other
3215,"13/229 HOTHAM STREET, ELSTERNWICK",-37.8807527,144.9972576,3.0,1.0,1,$400,Rental_residential,December 2010,3185,2010,12,ELSTERNWICK,400,Other
3229,"14/71 ALLISON ROAD, ELSTERNWICK",-37.881911,145.011456,1.0,1.0,1,$230_pw,Rental_residential,February 2010,3185,2010,2,ELSTERNWICK,230,Other
3316,"4/231 GLEN HUNTLY ROAD, ELSTERNWICK",-37.884724,145.004153,3.0,2.0,2,$500_pw,Townhouse,November 2010,3185,2010,11,ELSTERNWICK,500,House
3317,"4/231 GLEN HUNTLY ROAD, ELSTERNWICK",-37.884724,145.004153,3.0,2.0,2,$500_pw,Townhouse,August 2010,3185,2010,8,ELSTERNWICK,500,House
3318,"4/231 GLEN HUNTLY ROAD, ELSTERNWICK",-37.884724,145.004153,3.0,2.0,2,$500_pw,Townhouse,January 2010,3185,2010,1,ELSTERNWICK,500,House
3450,"3/27 SEYMOUR ROAD, ELSTERNWICK",-37.880443,145.009392,1.0,1.0,1,$225,Rental_residential,July 2010,3185,2010,7,ELSTERNWICK,225,Other
3451,"3/27 SEYMOUR ROAD, ELSTERNWICK",-37.880443,145.009392,1.0,1.0,1,$240,Rental_residential,February 2010,3185,2010,2,ELSTERNWICK,240,Other
3462,"4/11 DOWNSHIRE ROAD, ELSTERNWICK",-37.886384,145.00739,1.0,1.0,1,$220,none,August 2010,3185,2010,8,ELSTERNWICK,220,Other
3463,"4/11 DOWNSHIRE ROAD, ELSTERNWICK",-37.886384,145.00739,1.0,1.0,1,$220,none,March 2010,3185,2010,3,ELSTERNWICK,220,Other
3464,"4/11 DOWNSHIRE ROAD, ELSTERNWICK",-37.886384,145.00739,1.0,1.0,1,$220,none,February 2010,3185,2010,2,ELSTERNWICK,220,Other
3484,"4 / 11-13 BERTRAM STREET, ELSTERNWICK",-37.895428,145.009579,2.0,1.0,1,$365_pw,none,October 2010,3185,2010,10,ELSTERNWICK,365,Other
3485,"4 / 11-13 BERTRAM STREET, ELSTERNWICK",-37.895428,145.009579,2.0,1.0,1,$350_pw,none,January 2010,3185,2010,1,ELSTERNWICK,350,Other
3538,"6/39 HORNE STREET, ELSTERNWICK",-37.885975,145.00135,3.0,2.0,1,$480,none,August 2010,3185,2010,8,ELSTERNWICK,480,Other
3539,"6/39 HORNE STREET, ELSTERNWICK",-37.885975,145.00135,3.0,2.0,1,$480,none,February 2010,3185,2010,2,ELSTERNWICK,480,Other
3589,"3 / 34 GARDENIA ROAD, ELSTERNWICK",-37.896914,145.009278,1.0,1.0,1,$210_Weekly,none,November 2010,3185,2010,11,ELSTERNWICK,210,Other
3634,"6/509 GLEN HUNTLY ROAD, ELSTERNWICK",-37.88472366333,145.004150390625,2.0,1.0,0,$350_per_week,none,July 2010,3185,2010,7,ELSTERNWICK,350,Other
3663,"2/39-41 OSWALD STREET, ELSTERNWICK",-37.894589,145.011421,2.0,1.0,1,$420_pw,Villa,May 2010,3185,2010,5,ELSTERNWICK,420,House
3723,"14/1-3 CARRE STREET, ELSTERNWICK",-37.88478088,145.00434875,2.0,1.0,1,$380_per_week,none,May 2010,3185,2010,5,ELSTERNWICK,380,Other
3779,"2/540 GLEN HUNTLY ROAD, ELSTERNWICK",-37.886119,145.012232,2.0,1.0,1,$360_pw,none,August 2010,3185,2010,8,ELSTERNWICK,360,Other
3780,"2/540 GLEN HUNTLY ROAD, ELSTERNWICK",-37.886119,145.012232,2.0,1.0,1,$390_pw,none,August 2010,3185,2010,8,ELSTERNWICK,390,Other
3846,"13/73 SHOOBRA ROAD, ELSTERNWICK",-37.891385,145.007644,1.0,1.0,1,$250_pw,Rental_residential,August 2010,3185,2010,8,ELSTERNWICK,250,Other
3919,"4 / 2 LISCARD STREET, ELSTERNWICK",-37.878815,145.006377,2.0,1.0,1,$345,none,June 2010,3185,2010,6,ELSTERNWICK,345,Other
3971,"79 DOWNSHIRE ROAD, ELSTERNWICK",-37.890515,145.006562,3.0,1.0,3,$450_pw,Available Now,June 2010,3185,2010,6,ELSTERNWICK,450,Other
3989,"16/71 ALLISON ROAD, ELSTERNWICK",-37.88209534,145.01173401,1.0,1.0,1,$220_pw,Rental_residential,January 2010,3185,2010,1,ELSTERNWICK,220,Other
4010,"1/50 COLLEGE STREET, ELSTERNWICK",-37.892582,145.00886,4.0,2.0,1,$950,Rental_residential,September 2010,3185,2010,9,ELSTERNWICK,950,Other
4062,"1/81 ST GEORGES ROAD, ELSTERNWICK",-37.878026,145.003965,2.0,1.0,1,$310_pw,none,April 2010,3185,2010,4,ELSTERNWICK,310,Other
4243,"6 / 31 ST GEORGES ROAD, ELSTERNWICK",-37.88187,145.003157,2.0,1.0,1,$435_pw,none,July 2010,3185,2010,7,ELSTERNWICK,435,Other
4267,"2/36 RIDDELL PARADE, ELSTERNWICK",-37.886265,145.002503,2.0,1.0,1,$395,none,July 2010,3185,2010,7,ELSTERNWICK,395,Other
4396,"310 GLEN EIRA ROAD, ELSTERNWICK",-37.878762,145.011768,3.0,2.0,1,$450_pw,none,August 2010,3185,2010,8,ELSTERNWICK,450,Other
4464,"17 MACDHUI AVENUE, ELTHAM NORTH",-37.690175,145.135644,3.0,2.0,2,$450,none,November 2010,3095,2010,11,NORTH,450,Other
4508,"16 MARIAN COURT, ELTHAM NORTH",-37.68725,145.144416,4.0,2.0,2,$450_p.w.,House,April 2010,3095,2010,4,NORTH,450,House
4550,"12 MATILDA COURT, ELTHAM NORTH",-37.703845,145.137253,4.0,2.0,3,$620_pw,Rental_residential,October 2010,3095,2010,10,NORTH,620,Other
4634,"1/1298 MAIN ROAD, ELTHAM",-37.70358,145.16218,2.0,1.0,2,$300_pw,Rental_residential,June 2010,3095,2010,6,ELTHAM,300,Other
4676,"2/2 STANLEY AVENUE, ELTHAM",-37.708485,145.152206,3.0,2.0,1,$395_pw,none,December 2010,3095,2010,12,ELTHAM,395,Other
4677,"2/2 STANLEY AVENUE, ELTHAM",-37.708485,145.152206,3.0,2.0,1,$395_pw,none,November 2010,3095,2010,11,ELTHAM,395,Other
4696,"2/17 BROWNES CRESCENT, ELTHAM",-37.716249,145.153483,3.0,2.0,1,$450_pw,Townhouse,October 2010,3095,2010,10,ELTHAM,450,House
4726,"1/20 CECIL STREET, ELTHAM",-37.711951,145.151385,3.0,1.0,1,$350,House,July 2010,3095,2010,7,ELTHAM,350,House
4749,"5/74 BRIDGE STREET, ELTHAM",-37.719203,145.146575,3.0,2.0,2,$405_pw,none,December 2010,3095,2010,12,ELTHAM,405,Other
4783,"5/34 GROVE STREET, ELTHAM",-37.711535,145.1563,3.0,2.0,2,$495,none,September 2010,3095,2010,9,ELTHAM,495,Other
4832,"1144 MAIN ROAD, ELTHAM",-37.706865,145.151027,2.0,1.0,1,$290_-_$300_per_week,none,October 2010,3095,2010,10,ELTHAM,300,Other
4833,"1144 MAIN ROAD, ELTHAM",-37.706865,145.151027,2.0,1.0,1,$290_-_$300_per_week,none,September 2010,3095,2010,9,ELTHAM,300,Other
4834,"1144 MAIN ROAD, ELTHAM",-37.706865,145.151027,2.0,1.0,1,$300_-_$320_per_week,none,September 2010,3095,2010,9,ELTHAM,320,Other
4835,"1144 MAIN ROAD, ELTHAM",-37.706865,145.151027,2.0,1.0,1,$300_-_$320_per_week,none,August 2010,3095,2010,8,ELTHAM,320,Other
4851,"3/20 LIVINGSTONE ROAD, ELTHAM",-37.710054,145.15236,3.0,1.0,2,$340_pw,none,January 2010,3095,2010,1,ELTHAM,340,Other
4877,"11/39-41 ARTHUR STREET, ELTHAM",-37.714356,145.152513,2.0,1.0,1,$290_p.w.,none,February 2010,3095,2010,2,ELTHAM,290,Other
4919,"1/161 PITT STREET, ELTHAM",-37.72178,145.155219,3.0,2.0,2,$375_Weekly,Available Now,January 2010,3095,2010,1,ELTHAM,375,Other
5001,"24 HENRY STREET, ELTHAM",-37.716765,145.15018,3.0,1.0,2,$395_pw,Rental_residential,December 2010,3095,2010,12,ELTHAM,395,Other
5002,"24 HENRY STREET, ELTHAM",-37.716765,145.15018,3.0,1.0,2,$395_pw,Rental_residential,November 2010,3095,2010,11,ELTHAM,395,Other
5019,"6/20 LIVINGSTONE ROAD, ELTHAM",-37.709231,145.15132,3.0,1.0,2,$370_per_week,Rental_residential,December 2010,3095,2010,12,ELTHAM,370,Other
5099,"3/21 KINGSLEY STREET, ELWOOD",-37.889289,144.990187,2.0,1.0,1,$460,Rental_residential,October 2010,3184,2010,10,ELWOOD,460,Other
5111,"7/12 AVOCA AVENUE, ELWOOD",-37.873646,144.984893,2.0,1.0,1,$400_per_week,Rental_residential,October 2010,3184,2010,10,ELWOOD,400,Other
5168,"2/7 VAUTIER STREET, ELWOOD",-37.88594437,144.98690796,2.0,1.0,1,$380,none,May 2010,3184,2010,5,ELWOOD,380,Other
5406,"7 / 219 BRIGHTON ROAD, ELWOOD",-37.880237,144.994402,1.0,1.0,1,$250_pw,none,January 2010,3184,2010,1,ELWOOD,250,Other
5555,"9/52 SCOTT STREET, ELWOOD",-37.88093,144.988776,2.0,1.0,1,$420_p.w.,none,August 2010,3184,2010,8,ELWOOD,420,Other
5556,"9/52 SCOTT STREET, ELWOOD",-37.88093,144.988776,2.0,1.0,1,$360_per_week,none,April 2010,3184,2010,4,ELWOOD,360,Other
5558,"2/128 TENNYSON STREET, ELWOOD",-37.87955,144.990804,2.0,1.0,1,$415_pw,Available Now,July 2010,3184,2010,7,ELWOOD,415,Other
5581,"120 GLEN HUNTLY ROAD, ELWOOD",-37.883122,144.989422,4.0,4.0,2,$690,none,March 2010,3184,2010,3,ELWOOD,690,Other
5712,"8/25 CLARKE STREET, ELWOOD",-37.877854,144.98644,2.0,1.0,1,$370,none,March 2010,3184,2010,3,ELWOOD,370,Other
5713,"8/25 CLARKE STREET, ELWOOD",-37.877854,144.98644,2.0,1.0,1,$400,none,March 2010,3184,2010,3,ELWOOD,400,Other
5733,"5 / 145 BRIGHTON ROAD, ELWOOD",-37.876195,144.991702,2.0,1.0,2,$290,none,October 2010,3184,2010,10,ELWOOD,290,Other
5743,"4/11 SELWYN AVENUE, ELWOOD",-37.885116,144.984797,2.0,1.0,0,$340_per_week,none,July 2010,3184,2010,7,ELWOOD,340,Other
5747,"8/3-5 COLERIDGE STREET, ELWOOD",-37.880852,144.994371,2.0,1.0,1,$330_pw,Rental_residential,March 2010,3184,2010,3,ELWOOD,330,Other
5756,"8/18 SCOTT STREET, ELWOOD",-37.879678,144.992105,1.0,1.0,0,$250_pw,Rental_residential,May 2010,3184,2010,5,ELWOOD,250,Other
5803,"2/10 AVOCA AVENUE, ELWOOD",-37.873697,144.984744,2.0,1.0,1,$530,Available Now,April 2010,3184,2010,4,ELWOOD,530,Other
5840,"9/1 COLERIDGE STREET, ELWOOD",-37.881021,144.994095,1.0,1.0,1,$360,none,June 2010,3184,2010,6,ELWOOD,360,Other
5841,"9/1 COLERIDGE STREET, ELWOOD",-37.881021,144.994095,1.0,1.0,1,$390,none,June 2010,3184,2010,6,ELWOOD,390,Other
5881,"1/6-8 CYRIL STREET, ELWOOD",-37.876956,144.991079,1.0,1.0,1,$215_pw,Studio,July 2010,3184,2010,7,ELWOOD,215,Apartment
5915,"3/102 BROADWAY, ELWOOD",-37.882037,144.982334,1.0,1.0,1,$390,Rental_residential,August 2010,3184,2010,8,ELWOOD,390,Other
6010,"3/113 BRIGHTON ROAD, ELWOOD",-37.873919,144.989973,2.0,1.0,1,$420_pw,none,November 2010,3184,2010,11,ELWOOD,420,Other
6011,"3/113 BRIGHTON ROAD, ELWOOD",-37.873919,144.989973,2.0,1.0,1,$420_pw,none,May 2010,3184,2010,5,ELWOOD,420,Other
6040,"3 / 49 TENNYSON STREET, ELWOOD",-37.87665,144.988768,2.0,1.0,1,$275,none,November 2010,3184,2010,11,ELWOOD,275,Other
6075,"70 FOAM STREET, ELWOOD",-37.888892,144.987924,3.0,2.0,1,$725,none,September 2010,3184,2010,9,ELWOOD,725,Other
6258,"1/33 TENNYSON STREET, ELWOOD",-37.87562943,144.98812866,2.0,1.0,1,$550,Townhouse,September 2010,3184,2010,9,ELWOOD,550,House
6582,"12/53A TENNYSON STREET, ELWOOD",-37.877746,144.989125,1.0,1.0,1,$340,Rental_residential,October 2010,3184,2010,10,ELWOOD,340,Other
6583,"12/53A TENNYSON STREET, ELWOOD",-37.877746,144.989125,1.0,1.0,1,$345,Rental_residential,October 2010,3184,2010,10,ELWOOD,345,Other
6618,"9 / 32 ORMOND ROAD, ELWOOD",-37.88336945,144.98391724,1.0,1.0,1,$350_pw,none,September 2010,3184,2010,9,ELWOOD,350,Other
6633,"8/113 ADDISON STREET, ELWOOD",-37.881115,144.980085,1.0,1.0,1,$290_pw,none,February 2010,3184,2010,2,ELWOOD,290,Other
6696,"3/485 ST KILDA STREET, ELWOOD",-37.88633728,144.99147034,1.0,1.0,1,$295,Rental_residential,July 2010,3184,2010,7,ELWOOD,295,Other
6697,"3/485 ST KILDA STREET, ELWOOD",-37.88633728,144.99147034,1.0,1.0,1,$295_pw,Rental_residential,June 2010,3184,2010,6,ELWOOD,295,Other
6719,"1/25 SELWYN AVENUE, ELWOOD",-37.885869,144.984048,2.0,1.0,0,$330_per_week,none,September 2010,3184,2010,9,ELWOOD,330,Other
6740,"7/13 BEACH AVENUE, ELWOOD",-37.885344,144.986018,1.0,1.0,1,$280,Rental_residential,August 2010,3184,2010,8,ELWOOD,280,Other
6741,"7/13 BEACH AVENUE, ELWOOD",-37.885344,144.986018,1.0,1.0,1,$280,Rental_residential,July 2010,3184,2010,7,ELWOOD,280,Other
6752,"3 WILTON GROVE, ELWOOD",-37.88244,144.980367,2.0,1.0,0,$520,none,March 2010,3184,2010,3,ELWOOD,520,Other
6753,"3 WILTON GROVE, ELWOOD",-37.88244,144.980367,2.0,1.0,0,$520,none,February 2010,3184,2010,2,ELWOOD,520,Other
6800,"11/26 SCOTT STREET, ELWOOD",-37.880059,144.99137,2.0,1.0,0,$315_per_week,none,March 2010,3184,2010,3,ELWOOD,315,Other
6857,"4/30 SHELLEY STREET, ELWOOD",-37.880424,144.981809,2.0,1.0,1,$360_p.w.,Available Now,August 2010,3184,2010,8,ELWOOD,360,Other
6858,"4/30 SHELLEY STREET, ELWOOD",-37.880424,144.981809,2.0,1.0,1,$350,Available Now,August 2010,3184,2010,8,ELWOOD,350,Other
6920,"5/126 GLEN HUNTLY ROAD, ELWOOD",-37.882191,144.982313,1.0,1.0,1,$220,none,July 2010,3184,2010,7,ELWOOD,220,Other
6946,"1/9 BLUFF AVENUE, ELWOOD",-37.882669,144.979281,2.0,1.0,0,$495_pw,none,July 2010,3184,2010,7,ELWOOD,495,Other
6954,"6/42 FOAM STREET, ELWOOD",-37.883486,144.990556,2.0,1.0,0,$375,House,October 2010,3184,2010,10,ELWOOD,375,House
6955,"6/42 FOAM STREET, ELWOOD",-37.883486,144.990556,2.0,1.0,0,$380,House,August 2010,3184,2010,8,ELWOOD,380,House
6968,"7 HARTPURY AVENUE, ELWOOD",-37.8741574,144.9892067,3.0,1.0,2,$800_pw,House,November 2010,3184,2010,11,ELWOOD,800,House
7020,"12/7 SCOTT STREET, ELWOOD",-37.879756,144.992822,1.0,1.0,1,$315_pw,Rental_residential,November 2010,3184,2010,11,ELWOOD,315,Other
7021,"12/7 SCOTT STREET, ELWOOD",-37.879756,144.992822,1.0,1.0,1,$325_pw,Rental_residential,November 2010,3184,2010,11,ELWOOD,325,Other
7022,"12/7 SCOTT STREET, ELWOOD",-37.879756,144.992822,1.0,1.0,1,$340_pw,Rental_residential,February 2010,3184,2010,2,ELWOOD,340,Other
7025,"3/148 GLEN HUNTLY ROAD, ELWOOD",-37.883492,144.991769,1.0,1.0,1,$250,none,October 2010,3184,2010,10,ELWOOD,250,Other
7030,"11/169 ORMOND ROAD, ELWOOD",-37.886341,144.989493,1.0,1.0,0,$275,Available Now,December 2010,3184,2010,12,ELWOOD,275,Other
7031,"11/169 ORMOND ROAD, ELWOOD",-37.886341,144.989493,1.0,1.0,0,$285,Available Now,October 2010,3184,2010,10,ELWOOD,285,Other
7096,"6/57 FOAM STREET, ELWOOD",-37.883486,144.990556,1.0,1.0,1,$280_per_week,Unit,November 2010,3184,2010,11,ELWOOD,280,Apartment
7097,"6/57 FOAM STREET, ELWOOD",-37.883486,144.990556,1.0,1.0,1,$295_per_week,Unit,September 2010,3184,2010,9,ELWOOD,295,Apartment
7098,"6/57 FOAM STREET, ELWOOD",-37.883486,144.990556,1.0,1.0,1,$300_per_week,Unit,June 2010,3184,2010,6,ELWOOD,300,Apartment
7117,"4/102 BROADWAY, ELWOOD",-37.882037,144.982334,2.0,1.0,1,$360_per_week,Unit,April 2010,3184,2010,4,ELWOOD,360,Apartment
7126,"8/33A BYRON STREET, ELWOOD",-37.877909,144.98862,1.0,1.0,1,$225_pw,Unit,May 2010,3184,2010,5,ELWOOD,225,Apartment
7149,"27/16-20 MILTON STREET, ELWOOD",-37.874036,144.988748,2.0,1.0,1,$595_pw,Townhouse,September 2010,3184,2010,9,ELWOOD,595,House
7150,"27/16-20 MILTON STREET, ELWOOD",-37.874036,144.988748,2.0,1.0,1,$620_pw,Townhouse,August 2010,3184,2010,8,ELWOOD,620,House
7151,"27/16-20 MILTON STREET, ELWOOD",-37.874036,144.988748,2.0,1.0,1,$640,Townhouse,August 2010,3184,2010,8,ELWOOD,640,House
7156,"10/33A BYRON STREET, ELWOOD",-37.877832,144.988827,1.0,1.0,1,$245_pw,Unit,July 2010,3184,2010,7,ELWOOD,245,Apartment
7165,"4/33A BYRON STREET, ELWOOD",-37.877909,144.98862,1.0,1.0,1,$245_pw,Unit,August 2010,3184,2010,8,ELWOOD,245,Apartment
7245,"6/24 MILTON STREET, ELWOOD",-37.874265,144.988153,2.0,1.0,1,$480_per_week,none,November 2010,3184,2010,11,ELWOOD,480,Other
7313,"10/14 HENNESSY AVENUE, ELWOOD",-37.872341,144.987657,1.0,1.0,1,$200_p.w.,Flat,July 2010,3184,2010,7,ELWOOD,200,Apartment
7350,"15/17A MILTON STREET, ELWOOD",-37.874863,144.987544,1.0,1.0,1,$345_pw,none,March 2010,3184,2010,3,ELWOOD,345,Other
7369,"2/5 JOYCE STREET, ELWOOD",-37.889068,144.988782,2.0,1.0,1,$360_pw,Rental_residential,August 2010,3184,2010,8,ELWOOD,360,Other
7394,"1/7 BLUFF AVENUE, ELWOOD",-37.882563,144.979386,2.0,1.0,1,$500,Available Now,September 2010,3184,2010,9,ELWOOD,500,Other
7395,"1/7 BLUFF AVENUE, ELWOOD",-37.882563,144.979386,2.0,1.0,1,$500,Available Now,April 2010,3184,2010,4,ELWOOD,500,Other
7396,"1/7 BLUFF AVENUE, ELWOOD",-37.882563,144.979386,2.0,1.0,1,$500,Available Now,March 2010,3184,2010,3,ELWOOD,500,Other
