,address,latitude,longitude,nbed,nbath,ncar,price,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE,residence_type
10808,"3/28 FERNCROFT AVENUE, MALVERN EAST",-37.868817,145.056786,2.0,1.0,2,$480_per_week,January 2018,3145,2018,1,EAST,480,208041195,Apartment
10809,"205/313-319 WAVERLEY ROAD, MALVERN EAST",-37.877139,145.059108,1.0,1.0,0,$270_per_week,January 2018,3145,2018,1,EAST,270,208041195,Apartment
10810,"212B/60 WAVERLEY ROAD, MALVERN EAST",-37.876678,145.052605,3.0,1.0,0,$255_per_week,September 2018,3145,2018,9,EAST,255,208041195,House
10811,"6/810 WARRIGAL ROAD, MALVERN EAST",-37.891995,145.08786,4.0,2.0,2,$450_per_week,February 2018,3145,2018,2,EAST,450,208041195,House
10812,"213/141 WAVERLEY ROAD, MALVERN EAST",-37.876315,145.052263,1.0,1.0,0,$270_per_week,January 2018,3145,2018,1,EAST,270,208041195,Apartment
10813,"212A/60 WAVERLEY ROAD, MALVERN EAST",-37.876678,145.052605,3.0,1.0,0,$250_per_week,February 2018,3145,2018,2,EAST,250,208041195,House
10814,"G03/2A OAK GROVE, MALVERN EAST",-37.876526,145.057305,3.0,2.0,2,$680_per_week,March 2018,3145,2018,3,EAST,680,208041195,House
10815,"8/102 DARLING ROAD, MALVERN EAST",-37.874515,145.060037,1.0,1.0,1,$345_per_week,January 2018,3145,2018,1,EAST,345,208041195,Apartment
10816,"41 NIRVANA AVENUE, MALVERN EAST",-37.879884,145.063832,4.0,2.0,2,$1000,July 2018,3145,2018,7,EAST,1000,208041195,House
10817,"116/60 WAVERLEY ROAD, MALVERN EAST",-37.876002,145.046311,2.0,1.0,0,$450_per_week,September 2018,3145,2018,9,EAST,450,208041195,Apartment
10818,"101C/60 WAVERLEY ROAD, MALVERN EAST",-37.875771,145.047918,3.0,2.0,0,$250_per_week,May 2018,3145,2018,5,EAST,250,208041195,House
10819,"2/109 BRUNEL STREET, MALVERN EAST",-37.8703994,145.0597883,3.0,2.0,1,$520_per_week,October 2018,3145,2018,10,EAST,520,208041195,House
10820,"2/109 BRUNEL STREET, MALVERN EAST",-37.8703994,145.0597883,3.0,2.0,1,$520_per_week,September 2018,3145,2018,9,EAST,520,208041195,House
10821,"2/109 BRUNEL STREET, MALVERN EAST",-37.8703994,145.0597883,3.0,2.0,1,$520,August 2018,3145,2018,8,EAST,520,208041195,House
10825,"385 WAVERLEY ROAD, MALVERN EAST",-37.877985,145.066082,3.0,1.0,3,$600_per_week,September 2018,3145,2018,9,EAST,600,208041195,House
10826,"903 DANDENONG ROAD, MALVERN EAST",-37.87637329,145.0458374,1.0,1.0,0,$275_per_week,September 2018,3145,2018,9,EAST,275,208041195,Apartment
10827,"141 WAVERLEY ROAD, MALVERN EAST",-37.875948,145.049492,1.0,1.0,0,$275_per_week,September 2018,3145,2018,9,EAST,275,208041195,Apartment
10828,"201/865-871 DANDENONG ROAD, MALVERN EAST",-37.8750127,145.041826,1.0,1.0,1,$430_per_week,August 2018,3145,2018,8,EAST,430,208041195,Apartment
10829,"201/865-871 DANDENONG ROAD, MALVERN EAST",-37.8750127,145.041826,1.0,1.0,1,$490,June 2018,3145,2018,6,EAST,490,208041195,Apartment
10830,"114/313-319 WAVERLEY ROAD, MALVERN EAST",-37.877218,145.059004,1.0,1.0,0,$255_per_week,May 2018,3145,2018,5,EAST,255,208041195,Apartment
10831,"213/313-319 WAVERLEY ROAD, MALVERN EAST",-37.87700272,145.05918884,1.0,1.0,0,$270,September 2018,3145,2018,9,EAST,270,208041195,Apartment
10832,"14 WARLEY ROAD, MALVERN EAST",-37.879346,145.050454,3.0,1.0,1,$665,April 2018,3145,2018,4,EAST,665,208041195,House
10833,"14 WARLEY ROAD, MALVERN EAST",-37.879346,145.050454,3.0,1.0,1,$600_per_week,April 2018,3145,2018,4,EAST,600,208041195,House
10834,"14 WARLEY ROAD, MALVERN EAST",-37.879346,145.050454,3.0,1.0,1,$680_per_week,March 2018,3145,2018,3,EAST,680,208041195,House
10835,"207/141 WAVERLEY ROAD, MALVERN EAST",-37.875948,145.049492,1.0,1.0,0,$275_per_week,January 2018,3145,2018,1,EAST,275,208041195,Apartment
10836,"309B/60 WAVERLEY ROAD, MALVERN EAST",-37.87592697,145.0464325,3.0,1.0,0,$250_per_week,January 2018,3145,2018,1,EAST,250,208041195,House
10837,"309A/60 WAVERLEY ROAD, MALVERN EAST",-37.87592697,145.0464325,3.0,1.0,0,$250_per_week,January 2018,3145,2018,1,EAST,250,208041195,House
10838,"301B/60 WAVERLEY ROAD, MALVERN EAST",-37.87592697,145.0464325,3.0,2.0,0,$250_per_week,May 2018,3145,2018,5,EAST,250,208041195,House
10839,"212/141 WAVERLEY ROAD, MALVERN EAST",-37.876678,145.052605,1.0,1.0,0,$280_per_week,December 2018,3145,2018,12,EAST,280,208041195,Apartment
10840,"04/1023 DANDENONG ROAD, MALVERN EAST",-37.881948,145.05148,1.0,1.0,0,$290_per_week,September 2018,3145,2018,9,EAST,290,208041195,Apartment
10841,"207/313-319 WAVERLEY ROAD, MALVERN EAST",-37.876315,145.052263,1.0,1.0,0,$270,September 2018,3145,2018,9,EAST,270,208041195,Apartment
10842,"5/17 MOAMA ROAD, MALVERN EAST",-37.877979,145.050103,2.0,1.0,1,$450,May 2018,3145,2018,5,EAST,450,208041195,Apartment
10843,"314/839 DANDENONG ROAD, MALVERN EAST",-37.8749846,145.0407333,1.0,1.0,1,$400_per_week,June 2018,3145,2018,6,EAST,400,208041195,Apartment
10844,"314/839 DANDENONG ROAD, MALVERN EAST",-37.8749846,145.0407333,1.0,1.0,1,$400_per_week,May 2018,3145,2018,5,EAST,400,208041195,Apartment
10845,"208/313-319 WAVERLEY ROAD, MALVERN EAST",-37.8771179,145.0589794,1.0,1.0,0,$270_per_week,September 2018,3145,2018,9,EAST,270,208041195,Apartment
10846,"35/949 DANDENONG ROAD, MALVERN EAST",-37.878553,145.048352,1.0,1.0,0,$275_per_week,June 2018,3145,2018,6,EAST,275,208041195,Apartment
10847,"106/12 ILLOWA STREET, MALVERN EAST",-37.8695412,145.0620182,2.0,1.0,1,$495_pw,October 2018,3145,2018,10,EAST,495,208041195,Apartment
10848,"106/12 ILLOWA STREET, MALVERN EAST",-37.8695412,145.0620182,2.0,1.0,1,$480_pw,October 2018,3145,2018,10,EAST,480,208041195,Apartment
10849,"106/12 ILLOWA STREET, MALVERN EAST",-37.8695412,145.0620182,2.0,1.0,1,$480,September 2018,3145,2018,9,EAST,480,208041195,Apartment
10850,"210/313-319 WAVERLEY ROAD, MALVERN EAST",-37.876658,145.052492,1.0,1.0,0,$270_per_week,December 2018,3145,2018,12,EAST,270,208041195,Apartment
10851,"106/313-319 WAVERLEY ROAD, MALVERN EAST",-37.8771179,145.0589794,1.0,1.0,0,$285,September 2018,3145,2018,9,EAST,285,208041195,Apartment
10852,"121/313-319 WAVERLEY ROAD, MALVERN EAST",-37.877138,145.059176,1.0,1.0,0,$270,September 2018,3145,2018,9,EAST,270,208041195,Apartment
10853,"121/313-319 WAVERLEY ROAD, MALVERN EAST",-37.877138,145.059176,1.0,1.0,0,$255_per_week,April 2018,3145,2018,4,EAST,255,208041195,Apartment
10854,"1/106 DARLING ROAD, MALVERN EAST",-37.883147,145.057983,3.0,2.0,2,$650_per_week,May 2018,3145,2018,5,EAST,650,208041195,House
10855,"1/106 DARLING ROAD, MALVERN EAST",-37.883147,145.057983,3.0,2.0,2,$670_per_week,May 2018,3145,2018,5,EAST,670,208041195,House
10856,"1/106 DARLING ROAD, MALVERN EAST",-37.883147,145.057983,3.0,2.0,2,$670,April 2018,3145,2018,4,EAST,670,208041195,House
10857,"1A WILMOT STREET, MALVERN EAST",-37.8823783,145.0532728,2.0,2.0,1,$540_per_week,October 2018,3145,2018,10,EAST,540,208041195,House
10858,"1A WILMOT STREET, MALVERN EAST",-37.8823783,145.0532728,2.0,2.0,1,$540_per_week,September 2018,3145,2018,9,EAST,540,208041195,House
10859,"1A WILMOT STREET, MALVERN EAST",-37.8823783,145.0532728,2.0,2.0,1,$565,August 2018,3145,2018,8,EAST,565,208041195,House
10863,"108/14 ELIZABETH STREET, MALVERN",-37.851754,145.036819,2.0,2.0,1,$550_per_week,May 2018,3144,2018,5,MALVERN,550,208041194,House
10864,"11/100 CLAREMONT AVENUE, MALVERN",-37.867194,145.038816,1.0,1.0,1,$300,September 2018,3144,2018,9,MALVERN,300,208041194,Apartment
10865,"21/110-112 WATTLETREE ROAD, MALVERN",-37.8631287,145.0341253,1.0,1.0,1,$310_per_week,February 2018,3144,2018,2,MALVERN,310,208041194,Apartment
10866,"206/1 NORFOLK PLACE, MALVERN",-37.8498309,145.0315543,3.0,2.0,2,$720,September 2018,3144,2018,9,MALVERN,720,208041194,House
10867,"4/20 JOHNSTONE STREET, MALVERN",-37.869309,145.034849,2.0,1.0,1,$380,August 2018,3144,2018,8,MALVERN,380,208041194,Apartment
10868,"1/29 HUNTER STREET, MALVERN",-37.867624,145.037031,2.0,1.0,1,$380,October 2018,3144,2018,10,MALVERN,380,208041194,Apartment
10869,"11/9 WARNER STREET, MALVERN",-37.851515,145.037328,1.0,1.0,1,$400_pw,October 2018,3144,2018,10,MALVERN,400,208041194,Apartment
10870,"2/175 WATTLETREE ROAD, MALVERN",-37.862642,145.032315,2.0,1.0,1,$480_pw,December 2018,3144,2018,12,MALVERN,480,208041194,Apartment
10871,"5/39 CLAREMONT AVENUE, MALVERN",-37.865672,145.029694,2.0,1.0,1,$385_pw,January 2018,3144,2018,1,MALVERN,385,208041194,Apartment
10872,"9/15 WHEATLAND ROAD, MALVERN",-37.86539,145.034407,2.0,1.0,1,$460_pw,October 2018,3144,2018,10,MALVERN,460,208041194,Apartment
10873,"9/15 WHEATLAND ROAD, MALVERN",-37.86539,145.034407,2.0,1.0,1,$470,October 2018,3144,2018,10,MALVERN,470,208041194,Apartment
10874,"12A/64 STANHOPE STREET, MALVERN",-37.858554,145.031929,1.0,1.0,1,$300_pw,April 2018,3144,2018,4,MALVERN,300,208041194,Apartment
10875,"4 / 8 FINLAYSON STREET, MALVERN",-37.868522,145.035768,1.0,1.0,1,$310,April 2018,3144,2018,4,MALVERN,310,208041194,Apartment
10879,"3/6 IRVING STREET, MALVERN",-37.859718,145.032391,2.0,1.0,1,$525_per_week,June 2018,3144,2018,6,MALVERN,525,208041194,Apartment
10880,"3/6 IRVING STREET, MALVERN",-37.859718,145.032391,2.0,1.0,1,$520_per_week,January 2018,3144,2018,1,MALVERN,520,208041194,Apartment
10881,"25A STATION STREET, MALVERN",-37.864985,145.028892,2.0,2.0,1,$475_per_week,June 2018,3144,2018,6,MALVERN,475,208041194,House
10882,"25A STATION STREET, MALVERN",-37.864985,145.028892,2.0,2.0,1,$485_per_week,May 2018,3144,2018,5,MALVERN,485,208041194,House
10883,"25A STATION STREET, MALVERN",-37.864985,145.028892,2.0,2.0,1,$485_per_week,April 2018,3144,2018,4,MALVERN,485,208041194,House
10884,"3/1 GORDON GROVE, MALVERN",-37.863385,145.028764,2.0,1.0,1,$450_pw,May 2018,3144,2018,5,MALVERN,450,208041194,House
10886,"11 / 11 JOHNSTONE STREET, MALVERN",-37.869164,145.034704,1.0,1.0,1,$360_per_week,July 2018,3144,2018,7,MALVERN,360,208041194,Apartment
10887,"5/16 ELIZABETH STREET, MALVERN",-37.851209,145.036164,1.0,1.0,1,$575_pw,December 2018,3144,2018,12,MALVERN,575,208041194,Apartment
10888,"5/16 ELIZABETH STREET, MALVERN",-37.851209,145.036164,1.0,1.0,1,$575_pw,November 2018,3144,2018,11,MALVERN,575,208041194,Apartment
10889,"23/110-112 WATTLETREE ROAD, MALVERN",-37.8631287,145.0341253,1.0,1.0,1,$310,April 2018,3144,2018,4,MALVERN,310,208041194,Apartment
10890,"10 MCKINLEY AVENUE, MALVERN",-37.866774,145.03146,5.0,2.0,2,$1200,June 2018,3144,2018,6,MALVERN,1200,208041194,House
10891,"13/246 WATTLETREE ROAD, MALVERN",-37.8638,145.037939,1.0,1.0,1,$400_per_week,August 2018,3144,2018,8,MALVERN,400,208041194,Apartment
10892,"13/246 WATTLETREE ROAD, MALVERN",-37.8638,145.037939,1.0,1.0,1,$400,July 2018,3144,2018,7,MALVERN,400,208041194,Apartment
10893,"6/36 JOHNSTONE STREET, MALVERN",-37.86824799,145.03504944,2.0,1.0,1,$410,September 2018,3144,2018,9,MALVERN,410,208041194,Apartment
10895,"121/14 ELIZABETH STREET, MALVERN",-37.851754,145.036819,2.0,1.0,1,$400_per_week,December 2018,3144,2018,12,MALVERN,400,208041194,Apartment
10896,"69 CAWKWELL STREET, MALVERN",-37.853468,145.040585,3.0,1.0,2,$825,September 2018,3144,2018,9,MALVERN,825,208041194,House
10897,"4/8 PARK STREET, MALVERN",-37.856267,145.036915,3.0,2.0,1,$750_pw,March 2018,3144,2018,3,MALVERN,750,208041194,House
10898,"1/79 STANHOPE STREET, MALVERN",-37.858603,145.034953,2.0,1.0,2,$775_pw,May 2018,3144,2018,5,MALVERN,775,208041194,Apartment
10899,"14/240 WATTLETREE ROAD, MALVERN",-37.863759,145.037622,2.0,1.0,1,$400,August 2018,3144,2018,8,MALVERN,400,208041194,Apartment
10900,"14/240 WATTLETREE ROAD, MALVERN",-37.863759,145.037622,2.0,1.0,1,$400_pw,June 2018,3144,2018,6,MALVERN,400,208041194,Apartment
10901,"14/240 WATTLETREE ROAD, MALVERN",-37.863759,145.037622,2.0,1.0,1,$400_pw,May 2018,3144,2018,5,MALVERN,400,208041194,House
10902,"REAR/1417 MALVERN ROAD, MALVERN",-37.852981,145.041466,3.0,1.0,2,$695_pw,June 2018,3144,2018,6,MALVERN,695,208041194,House
10903,"REAR/1417 MALVERN ROAD, MALVERN",-37.852981,145.041466,3.0,1.0,2,$695,May 2018,3144,2018,5,MALVERN,695,208041194,House
10904,"410/14 ELIZABETH STREET, MALVERN",-37.8517262,145.0370645,1.0,1.0,1,$425_per_week,October 2018,3144,2018,10,MALVERN,425,208041194,Apartment
10905,"15 DIXON STREET, MALVERN",-37.861821,145.037071,3.0,1.0,0,$840_pw,April 2018,3144,2018,4,MALVERN,840,208041194,House
10906,"3 LYSTERVILLE AVENUE, MALVERN",-37.864252,145.038041,2.0,1.0,1,$700_pw,November 2018,3144,2018,11,MALVERN,700,208041194,Apartment
10907,"REAR 21 GLENFERRIE ROAD, MALVERN",-37.865438,145.027608,3.0,1.0,1,$625_pw,August 2018,3144,2018,8,MALVERN,625,206061135,House
10908,"64 HORACE STREET, MALVERN",-37.859868,145.039919,3.0,1.0,1,$650_pw,October 2018,3144,2018,10,MALVERN,650,208041194,House
10910,"9 - 11 HAYES STREET, ULTIMA",-35.4740109,143.2660627,3.0,2.0,2,$220_per_week,January 2018,3544,2018,1,ULTIMA,220,215031405,House
10917,"34 MAHONY STREET, UPWEY",-37.907407,145.332996,2.0,1.0,2,$340,April 2018,3158,2018,4,UPWEY,340,211051284,Apartment
10919,"13A OAKLAND AVENUE, UPWEY",-37.896409,145.340413,2.0,1.0,2,$350_per_week,April 2018,3158,2018,4,UPWEY,350,211051284,Apartment
10925,"3/98 MAIN STREET, UPWEY",-37.9058651,145.3347588,2.0,1.0,1,$310_per_week,June 2018,3158,2018,6,UPWEY,310,211051284,Apartment
10926,"1 PIONEER AVENUE, UPWEY",-37.901125,145.331663,3.0,1.0,1,$425_per_week,July 2018,3158,2018,7,UPWEY,425,211051284,House
10947,"25A MINCHINBURY DRIVE, VERMONT SOUTH",-37.851786,145.201955,3.0,2.0,2,$450_per_week,July 2018,3133,2018,7,SOUTH,450,211041273,House
10948,"25A MINCHINBURY DRIVE, VERMONT SOUTH",-37.851786,145.201955,3.0,2.0,2,$450_per_week,January 2018,3133,2018,1,SOUTH,450,211041273,House
10949,"14 RYRIE PLACE, VERMONT SOUTH",-37.861498,145.184295,4.0,2.0,2,$470,February 2018,3133,2018,2,SOUTH,470,211041273,House
10956,"74 NURLENDI ROAD, VERMONT",-37.845382,145.190299,3.0,2.0,2,$500_p.w.,October 2018,3133,2018,10,VERMONT,500,211041272,House
10966,"6/23 PARK CLOSE, VERMONT",-37.83605,145.191441,2.0,1.0,1,$355_per_week,March 2018,3133,2018,3,VERMONT,355,211041272,Apartment
10969,"2 HINDLE DRIVE, VERMONT",-37.842729,145.186789,4.0,2.0,3,$485_pw,March 2018,3133,2018,3,VERMONT,485,211041272,House
10970,"22 TIMBERTOP DRIVE, VERMONT",-37.842948,145.188159,3.0,1.0,2,$450_pw,March 2018,3133,2018,3,VERMONT,450,211041272,House
10971,"2/32 LIDDLE WAY, VERMONT",-37.833,145.214237,3.0,2.0,2,$440_pw,November 2018,3133,2018,11,VERMONT,440,211041272,House
10972,"4/29 LIDDLE WAY, VERMONT",-37.833297,145.214227,3.0,2.0,2,$460_pw,October 2018,3133,2018,10,VERMONT,460,211041272,House
10975,"7 COUNTRY LANE, VIEWBANK",-37.741218,145.094614,3.0,2.0,2,$490_pw,March 2018,3084,2018,3,VIEWBANK,490,209011203,House
10979,"2 CASEY CRESCENT, VIEWBANK",-37.73394,145.095239,4.0,2.0,2,$490_-_$520_pw,September 2018,3084,2018,9,VIEWBANK,520,209011203,House
10980,"5 GRAHAM ROAD, VIEWBANK",-37.743011,145.084339,3.0,1.0,2,$520_pw,August 2018,3084,2018,8,VIEWBANK,520,209011203,House
10981,"7/93 MARTINS LANE, VIEWBANK",-37.732285,145.093158,2.0,1.0,2,$360_pw,April 2018,3084,2018,4,VIEWBANK,360,209011203,Apartment
10997,"3 DENNISON STREET, WAHGUNYAH",-36.013939,146.392229,3.0,1.0,2,$200,September 2018,3687,2018,9,WAHGUNYAH,200,204021065,House
10998,"3 DENNISON STREET, WAHGUNYAH",-36.013939,146.392229,3.0,1.0,2,$200,October 2018,3687,2018,10,WAHGUNYAH,200,204021065,House
11007,"20 PAMELA COURT, WALLAN",-37.411846,144.972494,3.0,2.0,2,$330_per_week,October 2018,3756,2018,10,WALLAN,330,209041224,House
11024,"24 HERRINGTON AVENUE, CARRUM DOWNS",-38.108209,145.193677,3.0,2.0,2,$395_per_week,November 2018,3201,2018,11,DOWNS,395,214011370,House
11026,"3/7-9 BUSHLARK DRIVE, CARRUM DOWNS",-38.105017,145.172156,2.0,1.0,2,$280,July 2018,3201,2018,7,DOWNS,280,214011370,House
11027,"3/7-9 BUSHLARK DRIVE, CARRUM DOWNS",-38.105017,145.172156,2.0,1.0,2,$280,May 2018,3201,2018,5,DOWNS,280,214011370,House
11028,"112 SPARROW LANE, CARRUM DOWNS",-38.0975353,145.1706992,2.0,2.0,1,$340_p.w.,September 2018,3201,2018,9,DOWNS,340,214011370,House
11029,"4 FLORA LANE, CARRUM DOWNS",-38.1004763,145.1895303,2.0,1.0,1,$345_pw,July 2018,3201,2018,7,DOWNS,345,214011370,House
11030,"11 ORAMA AVENUE, CARRUM DOWNS",-38.087793,145.191204,3.0,1.0,1,$360_per_week,July 2018,3201,2018,7,DOWNS,360,214011370,House
11031,"12/67 BRUMBYS ROAD, CARRUM DOWNS",-38.09528,145.1932593,2.0,1.0,1,$345,February 2018,3201,2018,2,DOWNS,345,214011370,Apartment
11032,"12/67 BRUMBYS ROAD, CARRUM DOWNS",-38.09528,145.1932593,2.0,1.0,1,$345,January 2018,3201,2018,1,DOWNS,345,214011370,Apartment
11036,"22 PARKDALE DRIVE, CARRUM DOWNS",-38.103247,145.188239,3.0,2.0,2,$390_per_week,October 2018,3201,2018,10,DOWNS,390,214011370,House
11037,"7/106 BRODERICK ROAD, CARRUM DOWNS",-38.1036366,145.1772627,3.0,2.0,2,$375_pw,August 2018,3201,2018,8,DOWNS,375,214011370,House
11048,"33 EARNSHAW DRIVE, CARRUM DOWNS",-38.106206,145.192884,3.0,1.0,3,$380_per_week,July 2018,3201,2018,7,DOWNS,380,214011370,House
11049,"54 SZER WAY, CARRUM DOWNS",-38.1052734,145.1756417,4.0,2.0,2,$450,December 2018,3201,2018,12,DOWNS,450,214011370,House
11050,"54 SZER WAY, CARRUM DOWNS",-38.1052734,145.1756417,4.0,2.0,2,$450,November 2018,3201,2018,11,DOWNS,450,214011370,House
11051,"54 SZER WAY, CARRUM DOWNS",-38.1052734,145.1756417,4.0,2.0,2,$450,October 2018,3201,2018,10,DOWNS,450,214011370,House
11054,"6/10 AMANDA DRIVE, CARRUM DOWNS",-38.1038394,145.1721345,3.0,2.0,2,$375_pw,July 2018,3201,2018,7,DOWNS,375,214011370,House
11058,"4/68 WEDGE ROAD, CARRUM DOWNS",-38.087412,145.190527,3.0,1.0,2,$360_p.w.,August 2018,3201,2018,8,DOWNS,360,214011370,House
11060,"6/32 LATS AVENUE, CARRUM DOWNS",-38.099563,145.192714,3.0,1.0,1,$350,December 2018,3201,2018,12,DOWNS,350,214011370,House
11061,"6/32 LATS AVENUE, CARRUM DOWNS",-38.099563,145.192714,3.0,1.0,1,$350_pw,November 2018,3201,2018,11,DOWNS,350,214011370,House
11063,"32 SHEARWATER DRIVE, CARRUM DOWNS",-38.108912,145.171705,3.0,2.0,1,$380_p.w.,May 2018,3201,2018,5,DOWNS,380,214011370,House
11064,"32 SHEARWATER DRIVE, CARRUM DOWNS",-38.108912,145.171705,3.0,2.0,1,$380,April 2018,3201,2018,4,DOWNS,380,214011370,House
11065,"14 LAUREL CRESCENT, CARRUM DOWNS",-38.102661,145.177748,3.0,2.0,1,$360_Weekly,December 2018,3201,2018,12,DOWNS,360,214011370,House
11066,"33 MADISSON CRESCENT, CARRUM DOWNS",-38.0889962,145.1989111,3.0,2.0,2,$420_p.w.,November 2018,3201,2018,11,DOWNS,420,214011370,House
11067,"33 MADISSON CRESCENT, CARRUM DOWNS",-38.0889962,145.1989111,3.0,2.0,2,$430,October 2018,3201,2018,10,DOWNS,430,214011370,House
11068,"6 LIBELLA COURT, CARRUM DOWNS",-38.115417,145.18612,4.0,2.0,2,$400_per_week,March 2018,3201,2018,3,DOWNS,400,214011370,House
11070,"4 OMEGA STREET, CARRUM DOWNS",-38.086713,145.183767,3.0,2.0,4,$400,February 2018,3201,2018,2,DOWNS,400,214011370,House
11071,"24/21 HALL ROAD, CARRUM DOWNS",-38.098611,145.176834,2.0,1.0,2,$330_per_week,January 2018,3201,2018,1,DOWNS,330,214011370,Apartment
11075,"13/25 CADLES ROAD, CARRUM DOWNS",-38.098746,145.185339,3.0,2.0,1,$340_per_week,October 2018,3201,2018,10,DOWNS,340,214011370,House
11076,"13/25 CADLES ROAD, CARRUM DOWNS",-38.098746,145.185339,3.0,2.0,1,$340,September 2018,3201,2018,9,DOWNS,340,214011370,House
11077,"13/25 CADLES ROAD, CARRUM DOWNS",-38.098746,145.185339,3.0,2.0,1,$340_per_week,August 2018,3201,2018,8,DOWNS,340,214011370,House
11078,"13/25 CADLES ROAD, CARRUM DOWNS",-38.098746,145.185339,3.0,2.0,1,$340_per_week,June 2018,3201,2018,6,DOWNS,340,214011370,House
11079,"4 JUMBUCK CIRCUIT, CARRUM DOWNS",-38.102353,145.1724731,3.0,2.0,2,$395_pw,December 2018,3201,2018,12,DOWNS,395,214011370,House
11080,"4 JUMBUCK CIRCUIT, CARRUM DOWNS",-38.102353,145.1724731,3.0,2.0,2,$390_pw,July 2018,3201,2018,7,DOWNS,390,214011370,House
11081,"22 BOTANY DRIVE, CARRUM DOWNS",-38.0996295,145.1894065,3.0,2.0,2,$395_pw,September 2018,3201,2018,9,DOWNS,395,214011370,House
11093,"5/616 NEPEAN HIGHWAY, CARRUM",-38.074679,145.121657,3.0,2.0,1,$430_per_week,July 2018,3197,2018,7,CARRUM,430,208031185,House
11094,"3/30 MYOLA STREET, CARRUM",-38.075114,145.134186,2.0,1.0,1,$390_per_week,April 2018,3197,2018,4,CARRUM,390,208031185,Apartment
11096,"6 JOHNSON AVENUE, CARRUM",-38.075834,145.121979,2.0,2.0,2,$550,December 2018,3197,2018,12,CARRUM,550,208031185,House
11097,"1A TONBRIDGE AVENUE, CARRUM",-38.0767906,145.1246717,2.0,1.0,1,$395,June 2018,3197,2018,6,CARRUM,395,208031185,Apartment
11098,"15 RIVERSDALE AVENUE, CARRUM",-38.07187454,145.13030916,3.0,2.0,1,$460_per_week,September 2018,3197,2018,9,CARRUM,460,208031185,House
11100,"1/2 MELALEUCA DRIVE, CARRUM",-38.071662,145.127473,2.0,1.0,1,$330,October 2018,3197,2018,10,CARRUM,330,208031185,Apartment
11101,"1/2 MELALEUCA DRIVE, CARRUM",-38.071662,145.127473,2.0,1.0,1,$330,September 2018,3197,2018,9,CARRUM,330,208031185,Apartment
11102,"1/624 NEPEAN HIGHWAY, CARRUM",-38.075391,145.121184,2.0,2.0,2,$480_pw,October 2018,3197,2018,10,CARRUM,480,208031185,House
11103,"3/7 LEWELLIN GROVE, CARRUM",-38.076188,145.12578,2.0,1.0,1,$440,July 2018,3197,2018,7,CARRUM,440,208031185,Apartment
11104,"3/7 LEWELLIN GROVE, CARRUM",-38.076188,145.12578,2.0,1.0,1,$440,February 2018,3197,2018,2,CARRUM,440,208031185,Apartment
11126,"2/1 JOHNSTONE STREET, CASTLEMAINE",-37.06977845,144.21478276,2.0,1.0,1,$275_pw,November 2018,3450,2018,11,CASTLEMAINE,275,202021027,Apartment
11127,"2/1 JOHNSTONE STREET, CASTLEMAINE",-37.06977845,144.21478276,2.0,1.0,1,$285,September 2018,3450,2018,9,CASTLEMAINE,285,202021027,Apartment
11131,"2/37 MALDON ROAD, CASTLEMAINE",-37.069099,144.194135,2.0,1.0,1,$220,February 2018,3450,2018,2,CASTLEMAINE,220,202021027,Apartment
11132,"1/66 BERKELEY STREET, CASTLEMAINE",-37.060819,144.225163,3.0,1.0,1,$300_pw,October 2018,3450,2018,10,CASTLEMAINE,300,202021027,House
11133,"1/66 BERKELEY STREET, CASTLEMAINE",-37.060819,144.225163,3.0,1.0,1,$300,September 2018,3450,2018,9,CASTLEMAINE,300,202021027,House
11134,"316 BARKER STREET, CASTLEMAINE",-37.054819,144.218941,3.0,1.0,1,$350,September 2018,3450,2018,9,CASTLEMAINE,350,202021027,House
11139,"14 ROSS DRIVE, CASTLEMAINE",-37.0776772,144.2256552,4.0,3.0,4,$595_pw,December 2018,3450,2018,12,CASTLEMAINE,595,202021027,House
11143,"11 RODERICK STREET, CASTLEMAINE",-37.070842,144.232895,2.0,1.0,0,$300_pw,November 2018,3450,2018,11,CASTLEMAINE,300,202021027,Apartment
11144,"11 RODERICK STREET, CASTLEMAINE",-37.070842,144.232895,2.0,1.0,0,$300_Weekly,October 2018,3450,2018,10,CASTLEMAINE,300,202021027,Apartment
11145,"6 ROBERTS AVENUE, CASTLEMAINE",-37.0709315,144.20810598,3.0,1.0,1,$340,June 2018,3450,2018,6,CASTLEMAINE,340,202021027,House
11146,"60 HUMPHRIES ROAD, CATANI",-38.177546,145.673998,4.0,1.0,2,$350,September 2018,3981,2018,9,CATANI,350,212011548,House
11147,"60 HUMPHRIES ROAD, CATANI",-38.177546,145.673998,4.0,1.0,2,$350,August 2018,3981,2018,8,CATANI,350,212011548,House
11151,"2/7-13 DUDLEY STREET, CAULFIELD EAST",-37.880393,145.047316,2.0,1.0,1,$440_per_week,March 2018,3145,2018,3,EAST,440,208021177,Apartment
11152,"305/7 DUDLEY STREET, CAULFIELD EAST",-37.8803579,145.0475599,1.0,1.0,1,$430,August 2018,3145,2018,8,EAST,430,208021177,Apartment
11154,"203/5 DUDLEY STREET, CAULFIELD EAST",-37.880396,145.048005,1.0,1.0,0,$295_per_week,December 2018,3145,2018,12,EAST,295,208021177,Apartment
11155,"222/5 DUDLEY STREET, CAULFIELD EAST",-37.880396,145.048005,1.0,1.0,0,$290_per_week,October 2018,3145,2018,10,EAST,290,208021177,Apartment
