,address,latitude,longitude,nbed,nbath,ncar,price,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE,residence_type
136709,"52 AUGUSTINE DRIVE, HIGHTON",-38.192485,144.311912,3.0,1.0,2,$370_per_week,August 2016,3216,2016,8,HIGHTON,370,203021042,House
136710,"52 AUGUSTINE DRIVE, HIGHTON",-38.192485,144.311912,3.0,1.0,2,$370_per_week,July 2016,3216,2016,7,HIGHTON,370,203021042,House
136715,"6/6 BONSEY ROAD, HIGHTON",-38.180435,144.315555,1.0,1.0,1,$200_per_week,September 2016,3216,2016,9,HIGHTON,200,203021042,Apartment
136724,"5/9 ELIZABETH STREET, HIGHTON",-38.16977,144.319456,1.0,1.0,1,$195_pw,February 2016,3216,2016,2,HIGHTON,195,203021042,Apartment
136725,"5/9 ELIZABETH STREET, HIGHTON",-38.16977,144.319456,1.0,1.0,1,$195_pw,January 2016,3216,2016,1,HIGHTON,195,203021042,Apartment
136727,"2/9 FERNDALE PARADE, HIGHTON",-38.169744,144.32558,2.0,1.0,1,$295_pw,April 2016,3216,2016,4,HIGHTON,295,203021042,Apartment
136728,"2/9 FERNDALE PARADE, HIGHTON",-38.169744,144.32558,2.0,1.0,1,$295_pw,March 2016,3216,2016,3,HIGHTON,295,203021042,Apartment
136734,"113 BOAK AVENUE, MOUNT HELEN",-37.626599,143.875329,3.0,1.0,1,$320_Weekly,May 2016,3350,2016,5,HELEN,320,201011005,House
136735,"1/35 WATTLETREE DRIVE, MOUNT HELEN",-37.619977,143.886454,3.0,1.0,1,$250_per_week,September 2016,3350,2016,9,HELEN,250,201011005,House
136738,"109 BOAK AVENUE, MOUNT HELEN",-37.626389,143.875767,3.0,1.0,2,$310_pw,December 2016,3350,2016,12,HELEN,310,201011005,House
136739,"108 EDDY AVENUE, MOUNT HELEN",-37.628746,143.878809,3.0,1.0,3,$305_pw,May 2016,3350,2016,5,HELEN,305,201011005,House
136744,"22 PARK LANE, MOUNT HELEN",-37.6189425,143.8848362,4.0,2.0,4,$360_per_week,December 2016,3350,2016,12,HELEN,360,201011005,House
136745,"3 CORREA COURT, MOUNT HELEN",-37.621307,143.885201,4.0,2.0,2,$350_per_week,March 2016,3350,2016,3,HELEN,350,201011005,House
136749,"1383 MOUNT MACEDON ROAD, MOUNT MACEDON",-37.35968539,144.59351906,2.0,2.0,4,$475_pw,April 2016,3441,2016,4,MACEDON,475,210021233,House
136750,"1383 MOUNT MACEDON ROAD, MOUNT MACEDON",-37.35968539,144.59351906,2.0,2.0,4,$475_pw,March 2016,3441,2016,3,MACEDON,475,210021233,House
136757,"3 MEADOW CREST CIRCUIT, MOUNT MARTHA",-38.2521314,145.0528326,3.0,2.0,2,$400_per_week,August 2016,3934,2016,8,MARTHA,400,214021382,House
136758,"11 PIPING LANE, MOUNT MARTHA",-38.252603,145.045892,3.0,2.0,2,$450,October 2016,3934,2016,10,MARTHA,450,214021382,House
136759,"4/125 HARRAP ROAD, MOUNT MARTHA",-38.252988,145.055254,3.0,2.0,2,$490_per_week,June 2016,3934,2016,6,MARTHA,490,214021382,House
136760,"10/200 BENTONS ROAD, MOUNT MARTHA",-38.24942,145.057645,3.0,2.0,2,$405_Weekly,July 2016,3934,2016,7,MARTHA,405,214021382,House
136761,"38 MARTHAS RIDGE DRIVE, MOUNT MARTHA",-38.257248,145.048146,4.0,2.0,2,$500_per_week,February 2016,3934,2016,2,MARTHA,500,214021382,House
136763,"17 SOMERSET DRIVE, MOUNT MARTHA",-38.289345,145.016127,5.0,3.0,2,$620_pw,April 2016,3934,2016,4,MARTHA,620,214021382,House
136766,"8 SEFTON GRANGE, MOUNT MARTHA",-38.2581598,145.0485493,4.0,2.0,2,$550_p.w.,January 2016,3934,2016,1,MARTHA,550,214021382,House
136773,"30 HAKEA DRIVE, MOUNT MARTHA",-38.250568,145.040162,3.0,1.0,1,$340_per_week,July 2016,3934,2016,7,MARTHA,340,214021382,House
136774,"62 KILBURN GROVE, MOUNT MARTHA",-38.276232,145.01014,4.0,2.0,2,$795_per_week,April 2016,3934,2016,4,MARTHA,795,214021382,House
136778,"838 LAURIE STREET, MOUNT PLEASANT",-37.5786288,143.8531849,2.0,1.0,1,$260_per_week,January 2016,3350,2016,1,PLEASANT,260,201011483,House
136779,"801 TRESS STREET, MOUNT PLEASANT",-37.577719,143.857004,3.0,2.0,2,$360_pw,August 2016,3350,2016,8,PLEASANT,360,201011483,House
136783,"1012 CRESWICK ROAD, MOUNT ROWAN",-37.4659642,143.8498379,3.0,2.0,2,$280_pw,September 2016,3352,2016,9,ROWAN,280,201021010,House
136786,"0 BUNGEELTAP ROAD, MOUNT WALLACE",-37.717754,144.1831372,3.0,1.0,0,$280_pw,September 2016,3342,2016,9,WALLACE,280,201021009,House
136788,"585 HIGH STREET ROAD, MOUNT WAVERLEY",-37.871545,145.144348,3.0,1.0,1,$420_p.w.,January 2016,3149,2016,1,WAVERLEY,420,212051323,House
136794,"9 JACK STREET, MOUNT WAVERLEY",-37.877578,145.118755,3.0,2.0,2,$580_per_week,December 2016,3149,2016,12,WAVERLEY,580,212051324,House
136795,"2/316 HUNTINGDALE ROAD, MOUNT WAVERLEY",-37.876592,145.110625,3.0,2.0,2,$530_pw,March 2016,3149,2016,3,WAVERLEY,530,212051324,House
136796,"2/316 HUNTINGDALE ROAD, MOUNT WAVERLEY",-37.876592,145.110625,3.0,2.0,2,$550_pw,February 2016,3149,2016,2,WAVERLEY,550,212051324,House
136797,"2 WORTLEY AVENUE, MOUNT WAVERLEY",-37.858936,145.120139,4.0,1.0,3,$480_pw,October 2016,3149,2016,10,WAVERLEY,480,212051323,House
136798,"78 LARCH CRESCENT, MOUNT WAVERLEY",-37.87186,145.147094,3.0,2.0,1,$440_pw,March 2016,3149,2016,3,WAVERLEY,440,212051323,House
136800,"1/37 BENNETT AVENUE, MOUNT WAVERLEY",-37.859891,145.145177,3.0,2.0,2,$495_per_week,June 2016,3149,2016,6,WAVERLEY,495,212051323,House
136801,"1/37 BENNETT AVENUE, MOUNT WAVERLEY",-37.859891,145.145177,3.0,2.0,2,$520,June 2016,3149,2016,6,WAVERLEY,520,212051323,House
136802,"1/37 BENNETT AVENUE, MOUNT WAVERLEY",-37.859891,145.145177,3.0,2.0,2,$520_per_week,May 2016,3149,2016,5,WAVERLEY,520,212051323,House
136804,"18 HOWARD AVENUE, MOUNT WAVERLEY",-37.879907,145.11535,4.0,1.0,1,$550_pw,November 2016,3149,2016,11,WAVERLEY,550,212051324,House
136805,"15 ALVIE ROAD, MOUNT WAVERLEY",-37.870899,145.122178,3.0,2.0,2,$515,April 2016,3149,2016,4,WAVERLEY,515,212051323,House
136806,"16 ROSALINE AVENUE, MOUNT WAVERLEY",-37.871564,145.129,3.0,1.0,2,$470_per_week,May 2016,3149,2016,5,WAVERLEY,470,212051323,House
136807,"3 ALLUVIUM WAY, MOUNT WAVERLEY",-37.859617,145.144074,4.0,2.0,2,$670_per_week,January 2016,3149,2016,1,WAVERLEY,670,212051323,House
136808,"4/7 GRENFELL ROAD, MOUNT WAVERLEY",-37.87518,145.112155,2.0,1.0,2,$360,December 2016,3149,2016,12,WAVERLEY,360,212051324,Apartment
136809,"1/46 LEONIE AVENUE, MOUNT WAVERLEY",-37.888216,145.120414,3.0,1.0,2,$350_per_week,March 2016,3149,2016,3,WAVERLEY,350,212051324,House
136810,"1/46 LEONIE AVENUE, MOUNT WAVERLEY",-37.888216,145.120414,3.0,1.0,2,$350_pw,February 2016,3149,2016,2,WAVERLEY,350,212051324,House
136811,"7A MONICA CLOSE, MOUNT WAVERLEY",-37.8612961,145.1212562,4.0,2.0,1,$480_per_week,October 2016,3149,2016,10,WAVERLEY,480,212051323,House
136812,"7A MONICA CLOSE, MOUNT WAVERLEY",-37.8612961,145.1212562,4.0,2.0,1,$480_p.w.,September 2016,3149,2016,9,WAVERLEY,480,212051323,House
136813,"7A MONICA CLOSE, MOUNT WAVERLEY",-37.8612961,145.1212562,4.0,2.0,1,$480_p.w.,August 2016,3149,2016,8,WAVERLEY,480,212051323,House
136816,"6 MARIANNE WAY, MOUNT WAVERLEY",-37.866233,145.132068,3.0,2.0,1,$440_per_week,October 2016,3149,2016,10,WAVERLEY,440,212051323,House
136818,"1 BEVERLEY GROVE, MOUNT WAVERLEY",-37.876044,145.121178,4.0,2.0,2,$795_per_week,December 2016,3149,2016,12,WAVERLEY,795,212051324,House
136819,"1 BEVERLEY GROVE, MOUNT WAVERLEY",-37.876044,145.121178,4.0,2.0,2,$795_per_week,November 2016,3149,2016,11,WAVERLEY,795,212051324,House
136821,"1/230 WAVERLEY ROAD, MOUNT WAVERLEY",-37.883342,145.112582,4.0,2.0,2,$465_per_week,August 2016,3149,2016,8,WAVERLEY,465,212051324,House
136822,"1/230 WAVERLEY ROAD, MOUNT WAVERLEY",-37.883342,145.112582,4.0,2.0,2,$475_pw,July 2016,3149,2016,7,WAVERLEY,475,212051324,House
136828,"32 RUSSELL CRESCENT, MOUNT WAVERLEY",-37.88721,145.1309075,3.0,2.0,1,$610_pw,November 2016,3149,2016,11,WAVERLEY,610,212051324,House
136831,"3/101 BLACKBURN ROAD, MOUNT WAVERLEY",-37.864849,145.149708,4.0,2.0,2,$510_p.w.,August 2016,3149,2016,8,WAVERLEY,510,212051323,House
136833,"15 TALBOT ROAD, MOUNT WAVERLEY",-37.886087,145.124142,3.0,1.0,1,$390_per_week,November 2016,3149,2016,11,WAVERLEY,390,212051324,House
136846,"14 CHARLTON STREET, MOUNT WAVERLEY",-37.883044,145.125965,4.0,2.0,2,$480_per_week,January 2016,3149,2016,1,WAVERLEY,480,212051324,House
136847,"2/579 HIGH STREET ROAD, MOUNT WAVERLEY",-37.871256,145.143828,2.0,1.0,1,$390_per_week,August 2016,3149,2016,8,WAVERLEY,390,212051323,Apartment
136848,"4/29 LEE AVENUE, MOUNT WAVERLEY",-37.874603,145.145445,2.0,1.0,1,$395_per_week,August 2016,3149,2016,8,WAVERLEY,395,212051323,Apartment
136849,"2/436-438 HIGH STREET ROAD, MOUNT WAVERLEY",-37.871024,145.1338,2.0,1.0,2,$390_per_week,July 2016,3149,2016,7,WAVERLEY,390,212051323,House
136850,"2/436-438 HIGH STREET ROAD, MOUNT WAVERLEY",-37.871024,145.1338,2.0,1.0,2,$390_per_week,June 2016,3149,2016,6,WAVERLEY,390,212051323,Apartment
136851,"309/438 HUNTINGDALE ROAD, MOUNT WAVERLEY",-37.8869568,145.1081745,2.0,1.0,2,$450_pw,May 2016,3149,2016,5,WAVERLEY,450,212051324,House
136852,"23 MUNRO AVENUE, MOUNT WAVERLEY",-37.87695,145.1452,4.0,2.0,3,$520_p.w.,April 2016,3149,2016,4,WAVERLEY,520,212051324,House
136853,"23 MUNRO AVENUE, MOUNT WAVERLEY",-37.87695,145.1452,4.0,2.0,3,$520_p.w.,March 2016,3149,2016,3,WAVERLEY,520,212051324,House
136854,"23 MUNRO AVENUE, MOUNT WAVERLEY",-37.87695,145.1452,4.0,2.0,3,$530_p.w.,March 2016,3149,2016,3,WAVERLEY,530,212051324,House
136857,"15 HEADINGLEY ROAD, MOUNT WAVERLEY",-37.863264,145.136326,3.0,2.0,3,$480,February 2016,3149,2016,2,WAVERLEY,480,212051323,House
136859,"42 GRENFELL ROAD, MOUNT WAVERLEY",-37.879077,145.116681,3.0,3.0,2,$590_per_week,January 2016,3149,2016,1,WAVERLEY,590,212051324,House
136861,"20 KIERS AVENUE, MOUNT WAVERLEY",-37.870916,145.145012,5.0,2.0,2,$470_pw,August 2016,3149,2016,8,WAVERLEY,470,212051323,House
136862,"20 KIERS AVENUE, MOUNT WAVERLEY",-37.870916,145.145012,5.0,2.0,2,$470_per_week,June 2016,3149,2016,6,WAVERLEY,470,212051323,House
136863,"20 KIERS AVENUE, MOUNT WAVERLEY",-37.870916,145.145012,5.0,2.0,2,$470_per_week,May 2016,3149,2016,5,WAVERLEY,470,212051323,House
136864,"2/45 SUNHILL ROAD, MOUNT WAVERLEY",-37.867086,145.127678,3.0,2.0,2,$500_pw,January 2016,3149,2016,1,WAVERLEY,500,212051323,House
136865,"1/577 HIGH STREET ROAD, MOUNT WAVERLEY",-37.871455,145.143466,2.0,1.0,1,$350_p.w.,February 2016,3149,2016,2,WAVERLEY,350,212051323,Apartment
136866,"1/577 HIGH STREET ROAD, MOUNT WAVERLEY",-37.871455,145.143466,2.0,1.0,1,$350_p.w.,January 2016,3149,2016,1,WAVERLEY,350,212051323,Apartment
136867,"113/438 HUNTINGDALE ROAD, MOUNT WAVERLEY",-37.8761977,145.1101922,2.0,1.0,1,$400_pw,September 2016,3149,2016,9,WAVERLEY,400,212051324,Apartment
136868,"113/438 HUNTINGDALE ROAD, MOUNT WAVERLEY",-37.8761977,145.1101922,2.0,1.0,1,$400_pw,June 2016,3149,2016,6,WAVERLEY,400,212051324,Apartment
136869,"5/3 CAMERON STREET, MOUNT WAVERLEY",-37.872905,145.143746,2.0,1.0,1,$400_pw,October 2016,3149,2016,10,WAVERLEY,400,212051323,Apartment
136870,"5/3 CAMERON STREET, MOUNT WAVERLEY",-37.872905,145.143746,2.0,1.0,1,$410_pw,October 2016,3149,2016,10,WAVERLEY,410,212051323,Apartment
136873,"3 SURREY ROAD, MOUNT WAVERLEY",-37.863999,145.119165,3.0,1.0,1,$430_per_week,September 2016,3149,2016,9,WAVERLEY,430,212051323,House
136874,"25/12 SURREY ROAD, MOUNT WAVERLEY",-37.86447,145.120087,3.0,1.0,2,$430_pw,September 2016,3149,2016,9,WAVERLEY,430,212051323,House
136875,"6 CHURCHER COURT, MOUNT WAVERLEY",-37.894145,145.109664,4.0,2.0,2,$490_Weekly,September 2016,3149,2016,9,WAVERLEY,490,212051324,House
136876,"6 CHURCHER COURT, MOUNT WAVERLEY",-37.894145,145.109664,4.0,2.0,2,$490_Weekly,August 2016,3149,2016,8,WAVERLEY,490,212051324,House
136877,"6 CHURCHER COURT, MOUNT WAVERLEY",-37.894145,145.109664,4.0,2.0,2,$500_Weekly,July 2016,3149,2016,7,WAVERLEY,500,212051324,House
136879,"1829 GLENROWAN-MOYHU ROAD, MOYHU",-36.556719,146.32635,3.0,2.0,4,$350,November 2016,3732,2016,11,MOYHU,350,204021067,House
136885,"415 SWITCHBACK ROAD, MUDGEGONGA",-36.533633,146.855589,3.0,2.0,1,$250_per_week,November 2016,3737,2016,11,MUDGEGONGA,250,204031071,House
136887,"133 POLICE ROAD, MULGRAVE",-37.934847,145.172613,3.0,1.0,2,$380_Weekly,June 2016,3170,2016,6,MULGRAVE,380,212051325,House
136888,"2/8 BEVIS STREET, MULGRAVE",-37.929739,145.162241,3.0,2.0,1,$430_per_week,September 2016,3170,2016,9,MULGRAVE,430,212051325,House
136912,"3/680 WELLINGTON ROAD, MULGRAVE",-37.923888,145.197926,2.0,1.0,1,$340_pw,January 2016,3170,2016,1,MULGRAVE,340,212051325,Apartment
136914,"30 SWAN ROAD, MUNRO",-37.919512,147.192853,3.0,1.0,0,$190_pw,January 2016,3862,2016,1,MUNRO,190,205051101,House
136915,"30 SWAN ROAD, MUNRO",-37.919512,147.192853,3.0,1.0,0,$190_pw,February 2016,3862,2016,2,MUNRO,190,205051101,House
136927,"4 / 15 RAILWAY PARADE, MURRUMBEENA",-37.891615,145.06915,1.0,1.0,1,$280_pw,October 2016,3163,2016,10,MURRUMBEENA,280,208021181,Apartment
136928,"2/25-27 DUNOON STREET, MURRUMBEENA",-37.8927943,145.0669755,2.0,1.0,1,$470_pw,November 2016,3163,2016,11,MURRUMBEENA,470,208021181,Apartment
136929,"6/190 MURRUMBEENA ROAD, MURRUMBEENA",-37.897928,145.065169,1.0,1.0,1,$295_per_week,February 2016,3163,2016,2,MURRUMBEENA,295,208021181,Apartment
136931,"2 / 29 ROSELLA STREET, MURRUMBEENA",-37.894265,145.072605,1.0,1.0,1,$310_pw,September 2016,3163,2016,9,MURRUMBEENA,310,208021181,Apartment
136933,"1 / 59 HOBART ROAD, MURRUMBEENA",-37.889344,145.069521,1.0,1.0,1,$250_pw,December 2016,3163,2016,12,MURRUMBEENA,250,208021181,Apartment
136934,"1 / 59 HOBART ROAD, MURRUMBEENA",-37.889344,145.069521,1.0,1.0,1,$250_per_week,November 2016,3163,2016,11,MURRUMBEENA,250,208021181,Apartment
136935,"16/190 MURRUMBEENA ROAD, MURRUMBEENA",-37.897928,145.065169,1.0,1.0,1,$260,January 2016,3163,2016,1,MURRUMBEENA,260,208021181,Apartment
136936,"1/20 TOWARD STREET, MURRUMBEENA",-37.893408,145.069753,3.0,1.0,1,$450_pw,February 2016,3163,2016,2,MURRUMBEENA,450,208021181,House
136941,"5/1214 DANDENONG ROAD, MURRUMBEENA",-37.884701,145.069181,2.0,1.0,1,$450_per_week,August 2016,3163,2016,8,MURRUMBEENA,450,208021181,Apartment
136942,"5/1214 DANDENONG ROAD, MURRUMBEENA",-37.884701,145.069181,2.0,1.0,1,$450_per_week,July 2016,3163,2016,7,MURRUMBEENA,450,208021181,Apartment
136944,"10/22 ROSELLA STREET, MURRUMBEENA",-37.894292,145.073145,1.0,1.0,1,$240_pw,May 2016,3163,2016,5,MURRUMBEENA,240,208021181,Apartment
136945,"10/488-490 NEERIM ROAD, MURRUMBEENA",-37.890003,145.068267,1.0,1.0,1,$360_pw,July 2016,3163,2016,7,MURRUMBEENA,360,208021181,Apartment
136946,"10/488-490 NEERIM ROAD, MURRUMBEENA",-37.890003,145.068267,1.0,1.0,1,$360_pw,June 2016,3163,2016,6,MURRUMBEENA,360,208021181,Apartment
136950,"7/5 MURRUMBEENA ROAD, MURRUMBEENA",-37.885194,145.066949,2.0,2.0,1,$450_per_week,September 2016,3163,2016,9,MURRUMBEENA,450,208021176,House
136951,"7/5 MURRUMBEENA ROAD, MURRUMBEENA",-37.885194,145.066949,2.0,2.0,1,$460_per_week,May 2016,3163,2016,5,MURRUMBEENA,460,208021176,House
136952,"6 GILSLAND ROAD, MURRUMBEENA",-37.888448,145.076925,4.0,2.0,2,$600_per_week,December 2016,3163,2016,12,MURRUMBEENA,600,208021181,House
136953,"10 / 24 ROSELLA STREET, MURRUMBEENA",-37.894385,145.073347,1.0,1.0,1,$270_pw,December 2016,3163,2016,12,MURRUMBEENA,270,208021181,Apartment
136954,"6 / 8 ADELAIDE STREET, MURRUMBEENA",-37.887211,145.068902,1.0,1.0,1,$330_pw,November 2016,3163,2016,11,MURRUMBEENA,330,208021181,Apartment
136955,"4/13 MELBOURNE STREET, MURRUMBEENA",-37.889255,145.068144,3.0,1.0,1,$455_per_week,January 2016,3163,2016,1,MURRUMBEENA,455,208021181,House
136956,"6 / 17 DUNOON STREET, MURRUMBEENA",-37.892207,145.067085,1.0,1.0,1,$240_pw,April 2016,3163,2016,4,MURRUMBEENA,240,208021181,Apartment
136957,"8/245 MURRUMBEENA ROAD, MURRUMBEENA",-37.902072,145.064003,2.0,1.0,1,$290,January 2016,3163,2016,1,MURRUMBEENA,290,208021176,Apartment
136958,"203/17 RAILWAY PARADE, MURRUMBEENA",-37.891752,145.069355,1.0,1.0,1,$346_pw,February 2016,3163,2016,2,MURRUMBEENA,346,208021181,Apartment
136959,"2/3 NARBETHONG ROAD, MURRUMBEENA",-37.886817,145.074484,3.0,2.0,2,$535_pw,July 2016,3163,2016,7,MURRUMBEENA,535,208021181,House
136960,"5/9 TOWARD STREET, MURRUMBEENA",-37.892296,145.069384,1.0,1.0,1,$270_pw,February 2016,3163,2016,2,MURRUMBEENA,270,208021181,Apartment
136961,"2 / 11 TOWARD STREET, MURRUMBEENA",-37.89252,145.069518,1.0,1.0,1,$220_pw,February 2016,3163,2016,2,MURRUMBEENA,220,208021181,Apartment
136962,"2/37 WEEROONA ROAD, MURRUMBEENA",-37.888321,145.071186,2.0,1.0,1,$315_per_week,October 2016,3163,2016,10,MURRUMBEENA,315,208021181,Apartment
136963,"5/163 MURRUMBEENA ROAD, MURRUMBEENA",-37.895667,145.065205,1.0,1.0,1,$275_pw,November 2016,3163,2016,11,MURRUMBEENA,275,208021176,Apartment
136964,"2 / 18 GERALD STREET, MURRUMBEENA",-37.894392,145.069901,1.0,1.0,1,$210_pw,September 2016,3163,2016,9,MURRUMBEENA,210,208021181,Apartment
136965,"9 KINLOCK AVENUE, MURRUMBEENA",-37.904828,145.066603,3.0,1.0,3,$410_Weekly,July 2016,3163,2016,7,MURRUMBEENA,410,208021181,House
136966,"1/6 WILSON STREET, MURRUMBEENA",-37.8873558,145.0737915,3.0,2.0,2,$685_per_week,October 2016,3163,2016,10,MURRUMBEENA,685,208021181,House
136967,"1/6 WILSON STREET, MURRUMBEENA",-37.8873558,145.0737915,3.0,2.0,2,$665_pw,May 2016,3163,2016,5,MURRUMBEENA,665,208021181,House
136968,"4/20 STRATHEARN AVENUE, MURRUMBEENA",-37.906759,145.068425,1.0,1.0,1,$310_pw,May 2016,3163,2016,5,MURRUMBEENA,310,208021181,Apartment
136970,"304/77-79 POATH ROAD, MURRUMBEENA",-37.893885,145.076555,1.0,1.0,1,$350_per_week,August 2016,3163,2016,8,MURRUMBEENA,350,208021181,Apartment
136971,"304/77-79 POATH ROAD, MURRUMBEENA",-37.893885,145.076555,1.0,1.0,1,$380_pw,July 2016,3163,2016,7,MURRUMBEENA,380,208021181,Apartment
136972,"9/25 ROSELLA STREET, MURRUMBEENA",-37.894168,145.072216,1.0,1.0,1,$280_pw,March 2016,3163,2016,3,MURRUMBEENA,280,208021181,Apartment
136977,"47 MUNRO STREET, MURTOA",-36.622646,142.467803,3.0,1.0,2,$170_pw,July 2016,3390,2016,7,MURTOA,170,215011394,House
136978,"32 COMYN STREET, MURTOA",-36.614905,142.467077,4.0,1.0,1,$175_pw,January 2016,3390,2016,1,MURTOA,175,215011394,House
136981,"56 DUNCAN STREET, MURTOA",-36.620621,142.467599,3.0,1.0,1,$155_pw,August 2016,3390,2016,8,MURTOA,155,215011394,House
136982,"56 DUNCAN STREET, MURTOA",-36.620621,142.467599,3.0,1.0,1,$155_pw,July 2016,3390,2016,7,MURTOA,155,215011394,House
136983,"7 CROMIE STREET, MURTOA",-36.617008,142.469779,4.0,1.0,2,$175_per_week,May 2016,3390,2016,5,MURTOA,175,215011394,House
136985,"17 FRIEND STREET, MURTOA",-36.624668,142.46779,2.0,1.0,1,$160_per_week,July 2016,3390,2016,7,MURTOA,160,215011394,House
136986,"222 RIDGE ROAD, MUSK VALE",-37.360009,144.12779,3.0,1.0,3,$260_per_week,April 2016,3461,2016,4,VALE,260,201021011,House
136988,"10A BAHRAMS ROAD, MUSK",-37.391737,144.185276,3.0,1.0,2,$235_per_week,July 2016,3461,2016,7,MUSK,235,201021011,House
136989,"10A BAHRAMS ROAD, MUSK",-37.391737,144.185276,3.0,1.0,2,$235_per_week,June 2016,3461,2016,6,MUSK,235,201021011,House
136992,"5 MUDDY LANE, MYRNIONG",-37.619649,144.345411,3.0,1.0,2,$260_pw,May 2016,3341,2016,5,MYRNIONG,260,201021009,House
136993,"ADDRESS ON REQUEST, MYRNIONG",-37.616667,144.333333,4.0,2.0,0,$360_pw,September 2016,3341,2016,9,MYRNIONG,360,201021009,House
136997,"LONGPOINT ROAD, MYRNIONG",-37.626167,144.3749907,3.0,1.0,3,$320_pw,March 2016,3341,2016,3,MYRNIONG,320,201021009,House
136998,"663 MOUNT BLACKWOOD ROAD, MYRNIONG",-37.565669,144.354722,4.0,2.0,4,$570_pw,January 2016,3341,2016,1,MYRNIONG,570,201021009,House
137000,"1/219 MERRIANG SOUTH ROAD, MYRTLEFORD",-36.591475,146.687915,2.0,1.0,1,$200,June 2016,3737,2016,6,MYRTLEFORD,200,204031071,Apartment
137001,"1/219 MERRIANG SOUTH ROAD, MYRTLEFORD",-36.591475,146.687915,2.0,1.0,1,$200_pw,March 2016,3737,2016,3,MYRTLEFORD,200,204031071,Apartment
137003,"5/271 HIGH STREET, NAGAMBIE",-36.7875072,145.1524205,1.0,1.0,1,$200_Weekly,April 2016,3608,2016,4,NAGAMBIE,200,204011058,Apartment
137007,"16 COUNIHAN STREET, SUNBURY",-37.57531,144.705829,4.0,2.0,2,$365_pw,June 2016,3429,2016,6,SUNBURY,365,210041541,House
137008,"16 COUNIHAN STREET, SUNBURY",-37.57531,144.705829,4.0,2.0,2,$360_Weekly,June 2016,3429,2016,6,SUNBURY,360,210041541,House
137009,"16 COUNIHAN STREET, SUNBURY",-37.57531,144.705829,4.0,2.0,2,$360_Weekly,May 2016,3429,2016,5,SUNBURY,360,210041541,House
137010,"11 SUNBROOK COURT, SUNBURY",-37.58063,144.733401,3.0,2.0,2,$380,April 2016,3429,2016,4,SUNBURY,380,210041540,House
137012,"7 ISABELLA STREET, SUNBURY",-37.579587,144.701089,3.0,2.0,2,$330_pw,October 2016,3429,2016,10,SUNBURY,330,210041541,House
137013,"6 ADAMS COURT, SUNBURY",-37.58889,144.710729,4.0,1.0,0,$310_Weekly,April 2016,3429,2016,4,SUNBURY,310,210041540,House
137015,"1/93 ANDERSON ROAD, SUNBURY",-37.583896,144.718994,3.0,2.0,2,$340_pw,March 2016,3429,2016,3,SUNBURY,340,210041540,House
137016,"2 LOUIS WAY, SUNBURY",-37.566096,144.732219,2.0,1.0,1,$295_pw,October 2016,3429,2016,10,SUNBURY,295,210041240,Apartment
137035,"12 LANDSBOROUGH DRIVE, SUNBURY",-37.578925,144.708189,4.0,2.0,3,$370,November 2016,3429,2016,11,SUNBURY,370,210041541,House
137036,"49 LIGAR STREET, SUNBURY",-37.579043,144.723152,3.0,1.0,1,$320_Weekly,October 2016,3429,2016,10,SUNBURY,320,210041540,House
137039,"16/60-62 BROOK STREET, SUNBURY",-37.582427,144.734033,3.0,1.0,1,$350_Weekly,December 2016,3429,2016,12,SUNBURY,350,210041540,House
137043,"1 BOYD COURT, SUNBURY",-37.574229,144.712619,3.0,1.0,1,$280_per_week,December 2016,3429,2016,12,SUNBURY,280,210041541,House
137057,"9 SHIPLEY COURT, SUNSHINE NORTH",-37.759337,144.824659,3.0,2.0,1,$350_per_week,April 2016,3020,2016,4,NORTH,350,213011337,House
137074,"2/229 GLENGALA ROAD, SUNSHINE WEST",-37.787811,144.801778,3.0,2.0,2,$380_per_week,February 2016,3020,2016,2,WEST,380,213011338,House
137075,"2/229 GLENGALA ROAD, SUNSHINE WEST",-37.787811,144.801778,3.0,2.0,2,$380_per_week,January 2016,3020,2016,1,WEST,380,213011338,House
137076,"10 BARDSLEY STREET, SUNSHINE WEST",-37.790213,144.824126,2.0,1.0,1,$280_pw,June 2016,3020,2016,6,WEST,280,213011338,Apartment
137077,"59 WARMINGTON ROAD, SUNSHINE WEST",-37.802355,144.8225,1.0,1.0,1,$310_per_week,April 2016,3020,2016,4,WEST,310,213011338,Apartment
137078,"1/253 GLENGALA ROAD, SUNSHINE WEST",-37.787447,144.799637,3.0,1.0,1,$320_per_week,September 2016,3020,2016,9,WEST,320,213011338,House
137079,"16 KERMEEN STREET, SUNSHINE WEST",-37.798208,144.812696,3.0,1.0,2,$300,October 2016,3020,2016,10,WEST,300,213011338,House
137080,"16 KERMEEN STREET, SUNSHINE WEST",-37.798208,144.812696,3.0,1.0,2,$290_per_week,September 2016,3020,2016,9,WEST,290,213011338,House
137081,"4 HYETT COURT, SUNSHINE WEST",-37.799284,144.810938,3.0,1.0,1,$300_per_week,November 2016,3020,2016,11,WEST,300,213011338,House
137082,"3/85 RIDGEWAY PARADE, SUNSHINE WEST",-37.783744,144.805447,3.0,1.0,1,$360_per_week,November 2016,3020,2016,11,WEST,360,213011338,House
137083,"3/85 RIDGEWAY PARADE, SUNSHINE WEST",-37.783744,144.805447,3.0,1.0,1,$360_per_week,October 2016,3020,2016,10,WEST,360,213011338,House
