,address,latitude,longitude,nbed,nbath,ncar,price,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE,residence_type
117345,"55 DONNELLY AVENUE, NORLANE",-38.093866,144.363278,2.0,1.0,0,$220_per_week,January 2014,3214,2014,1,NORLANE,220,203021488,Apartment
117346,"20 DONNELLY AVENUE, NORLANE",-38.093987,144.359915,3.0,2.0,3,$290_p.w.,October 2014,3214,2014,10,NORLANE,290,203021488,House
117354,"40 YOORINGA AVENUE, NORLANE",-38.094058,144.35149,3.0,1.0,2,$265_Weekly,January 2014,3214,2014,1,NORLANE,265,203021488,House
117356,"2/82 WALSGOTT STREET, NORTH GEELONG",-38.114964,144.345244,2.0,1.0,1,$220_p.w.,July 2014,3215,2014,7,GEELONG,220,203021047,Apartment
117357,"31 GIDDINGS STREET, NORTH GEELONG",-38.118854,144.345003,4.0,2.0,2,$220_pw,October 2014,3215,2014,10,GEELONG,220,203021047,House
117358,"7/209 MELBOURNE ROAD, NORTH GEELONG",-38.121143,144.353815,2.0,1.0,1,$300_pw,August 2014,3215,2014,8,GEELONG,300,203021047,Apartment
117362,"2/14 WALSH GROVE, NORTH GEELONG",-38.121413,144.343296,3.0,2.0,1,$340_pw,August 2014,3215,2014,8,GEELONG,340,203021047,House
117363,"7/68 OSBORNE AVENUE, NORTH GEELONG",-38.115849,144.343928,1.0,1.0,1,$180_Week,November 2014,3215,2014,11,GEELONG,180,203021047,Apartment
117364,"166-168 THOMPSON ROAD, NORTH GEELONG",-38.115855,144.342782,3.0,1.0,1,$280_p.w.,February 2014,3215,2014,2,GEELONG,280,203021047,House
117372,"36 COXON PARADE, NORTH GEELONG",-38.127112,144.346334,3.0,1.0,2,$260_per_week,October 2014,3215,2014,10,GEELONG,260,203021047,House
117378,"5/14 OSBORNE AVENUE, NORTH GEELONG",-38.120086,144.343122,1.0,1.0,1,$195_per_week,February 2014,3215,2014,2,GEELONG,195,203021047,Apartment
117387,"4/12-14 OSBOURNE AVENUE, NORTH GEELONG",-38.120086,144.343122,2.0,1.0,1,$275_per_week,November 2014,3215,2014,11,GEELONG,275,203021047,Apartment
117388,"1/4 KERR STREET, NORTH GEELONG",-38.114759,144.34312,3.0,2.0,0,$120_per_week,March 2014,3215,2014,3,GEELONG,120,203021047,House
117398,"61 GIDDINGS STREET, NORTH GEELONG",-38.116582,144.345441,3.0,1.0,2,$300_Weekly,October 2014,3215,2014,10,GEELONG,300,203021047,House
117399,"A/44 OSBORNE AVENUE, NORTH GEELONG",-38.11779515,144.34341145,3.0,2.0,2,$350_pw,December 2014,3215,2014,12,GEELONG,350,203021047,House
117402,"55 OSBORNE AVENUE, NORTH GEELONG",-38.116792,144.34309,2.0,1.0,1,$250,May 2014,3215,2014,5,GEELONG,250,203021047,House
117407,"4 KERR STREET, NORTH GEELONG",-38.114759,144.34312,4.0,2.0,0,$130_per_week,February 2014,3215,2014,2,GEELONG,130,203021047,House
117411,"24 OSBOURNE AVENUE, NORTH GEELONG",-38.119334,144.343271,3.0,1.0,1,$280_pw,October 2014,3215,2014,10,GEELONG,280,203021047,House
117413,"11 SARGOOD STREET, NORTH GEELONG",-38.1093956,144.3521811,4.0,2.0,2,$580_pw,October 2014,3215,2014,10,GEELONG,580,203021047,House
117414,"11 SARGOOD STREET, NORTH GEELONG",-38.1093956,144.3521811,4.0,2.0,2,$600_pw,September 2014,3215,2014,9,GEELONG,600,203021047,House
117415,"15 ERSKINE PLACE, NORTH MELBOURNE",-37.79424,144.943762,3.0,1.0,2,$520_per_week,December 2014,3051,2014,12,MELBOURNE,520,206041506,Apartment
117416,"15 KIPLING STREET, NORTH MELBOURNE",-37.795131,144.942325,2.0,1.0,0,$420_p.w.,May 2014,3051,2014,5,MELBOURNE,420,206041506,Apartment
117418,"315/188 PEEL STREET, NORTH MELBOURNE",-37.803127,144.956824,1.0,1.0,0,$265_per_week,May 2014,3051,2014,5,MELBOURNE,265,206041506,Apartment
117420,"28/1-9 VILLIERS STREET, NORTH MELBOURNE",-37.799855,144.952059,2.0,2.0,1,$530_per_week,October 2014,3051,2014,10,MELBOURNE,530,206041506,Apartment
117421,"22/61 HAINES STREET, NORTH MELBOURNE",-37.798893,144.946662,2.0,1.0,1,$400_pw,November 2014,3051,2014,11,MELBOURNE,400,206041506,Apartment
117422,"5/26 CANNING STREET, NORTH MELBOURNE",-37.795768,144.943323,1.0,1.0,1,$270_per_week,December 2014,3051,2014,12,MELBOURNE,270,206041506,Apartment
117423,"510/97 FLEMINGTON ROAD, NORTH MELBOURNE",-37.798437,144.952761,1.0,1.0,0,$390_pw,December 2014,3051,2014,12,MELBOURNE,390,206041506,Apartment
117424,"10/17-21 BLACKWOOD STREET, NORTH MELBOURNE",-37.801135,144.954911,2.0,1.0,2,$420_per_week,August 2014,3051,2014,8,MELBOURNE,420,206041506,Apartment
117425,"432 DRYBURGH STREET, NORTH MELBOURNE",-37.795129,144.945228,3.0,1.0,0,$665_pw,August 2014,3051,2014,8,MELBOURNE,665,206041506,Apartment
117454,"C7/77-87 HAINES STREET, NORTH MELBOURNE",-37.798905,144.94524,1.0,1.0,1,$330_per_week,December 2014,3051,2014,12,MELBOURNE,330,206041506,Apartment
117455,"C7/77-87 HAINES STREET, NORTH MELBOURNE",-37.798905,144.94524,1.0,1.0,1,$330_per_week,October 2014,3051,2014,10,MELBOURNE,330,206041506,Apartment
117456,"ARDEN STREET, NORTH MELBOURNE",-37.800369,144.9444602,1.0,1.0,1,$400_-_$420_per_week,December 2014,3051,2014,12,MELBOURNE,420,206041506,Apartment
117457,"2/150 ARDEN STREET, NORTH MELBOURNE",-37.800395,144.946509,2.0,1.0,1,$375_per_week,December 2014,3051,2014,12,MELBOURNE,375,206041506,Apartment
117458,"2/150 ARDEN STREET, NORTH MELBOURNE",-37.800395,144.946509,2.0,1.0,1,$375_per_week,September 2014,3051,2014,9,MELBOURNE,375,206041506,Apartment
117459,"22/17-21 BLACKWOOD STREET, NORTH MELBOURNE",-37.801034,144.954788,2.0,1.0,1,$430_pw,July 2014,3051,2014,7,MELBOURNE,430,206041506,Apartment
117460,"48 ELM STREET, NORTH MELBOURNE",-37.803531,144.946521,2.0,1.0,1,$470_per_week,September 2014,3051,2014,9,MELBOURNE,470,206041506,Apartment
117461,"48 ELM STREET, NORTH MELBOURNE",-37.803531,144.946521,2.0,1.0,1,$480_per_week,September 2014,3051,2014,9,MELBOURNE,480,206041506,Apartment
117464,"H6/102 O'SHANASSY STREET, NORTH MELBOURNE",-37.799578,144.945089,2.0,2.0,0,$480_pw,August 2014,3051,2014,8,MELBOURNE,480,206041506,House
117465,"809/179 BOUNDARY ROAD, NORTH MELBOURNE",-37.7890824,144.9400419,2.0,1.0,2,$420_pw,August 2014,3051,2014,8,MELBOURNE,420,206041506,Apartment
117466,"705/97 FLEMINGTON ROAD, NORTH MELBOURNE",-37.798437,144.952761,2.0,2.0,1,$650_per_week,November 2014,3051,2014,11,MELBOURNE,650,206041506,Apartment
117467,"705/97 FLEMINGTON ROAD, NORTH MELBOURNE",-37.798437,144.952761,2.0,2.0,1,$650_per_week,October 2014,3051,2014,10,MELBOURNE,650,206041506,Apartment
117468,"102/130 ERROL STREET, NORTH MELBOURNE",-37.801838,144.950186,1.0,1.0,1,$395_per_week,November 2014,3051,2014,11,MELBOURNE,395,206041506,Apartment
117470,"G01/24 COBDEN STREET, NORTH MELBOURNE",-37.805002,144.957376,1.0,1.0,1,$340_per_week,March 2014,3051,2014,3,MELBOURNE,340,206041506,Apartment
117474,"7/159 CURZON STREET, NORTH MELBOURNE",-37.799103,144.948534,2.0,1.0,1,$375_pw,November 2014,3051,2014,11,MELBOURNE,375,206041506,Apartment
117475,"6/11 HIGH STREET, NORTH MELBOURNE",-37.799624,144.953784,1.0,1.0,1,$290_per_week,January 2014,3051,2014,1,MELBOURNE,290,206041506,Apartment
117476,"512/6-8 HIGH STREET, NORTH MELBOURNE",-37.79992676,144.95388794,1.0,1.0,0,$245_per_week,January 2014,3051,2014,1,MELBOURNE,245,206041506,Apartment
117477,"231 ERROL STREET, NORTH MELBOURNE",-37.798674,144.95011,2.0,1.0,0,$470_per_week,July 2014,3051,2014,7,MELBOURNE,470,206041506,Apartment
117478,"231 ERROL STREET, NORTH MELBOURNE",-37.798674,144.95011,2.0,1.0,0,$500_per_week,June 2014,3051,2014,6,MELBOURNE,500,206041506,Apartment
117479,"508/55 VILLIERS STREET, NORTH MELBOURNE",-37.7990858,144.953518,1.0,1.0,0,$285_per_week,July 2014,3051,2014,7,MELBOURNE,285,206041506,Apartment
117480,"508/55 VILLIERS STREET, NORTH MELBOURNE",-37.7990858,144.953518,1.0,1.0,0,$285_pw,February 2014,3051,2014,2,MELBOURNE,285,206041506,Apartment
117481,"138 CAPEL STREET, NORTH MELBOURNE",-37.8042542,144.9555243,3.0,2.0,0,$680_pw,October 2014,3051,2014,10,MELBOURNE,680,206041506,House
117482,"138 CAPEL STREET, NORTH MELBOURNE",-37.8042542,144.9555243,3.0,2.0,0,$680_pw,September 2014,3051,2014,9,MELBOURNE,680,206041506,House
117483,"14/45 LEVESON STREET, NORTH MELBOURNE",-37.803842,144.950729,2.0,2.0,2,$550_pw,February 2014,3051,2014,2,MELBOURNE,550,206041506,House
117484,"118/350 VICTORIA STREET, NORTH MELBOURNE",-37.80552,144.954743,2.0,1.0,1,$500_per_week,February 2014,3051,2014,2,MELBOURNE,500,206041506,Apartment
117485,"118/350 VICTORIA STREET, NORTH MELBOURNE",-37.80552,144.954743,2.0,1.0,1,$520_per_week,January 2014,3051,2014,1,MELBOURNE,520,206041506,Apartment
117490,"2/22 MYRTLE GROVE, NORTH SHORE",-38.098848,144.374393,2.0,1.0,1,$315_pw,February 2014,3214,2014,2,SHORE,315,203021488,Apartment
117496,"4/22 MYRTLE GROVE, NORTH SHORE",-38.098848,144.374393,3.0,2.0,2,$399_pw,April 2014,3214,2014,4,SHORE,399,203021488,House
117497,"4/22 MYRTLE GROVE, NORTH SHORE",-38.098848,144.374393,3.0,2.0,2,$420_pw,February 2014,3214,2014,2,SHORE,420,203021488,House
117498,"140 RESEARCH-WARRANDYTE ROAD, NORTH WARRANDYTE",-37.724643,145.209266,2.0,1.0,0,$360_per_week,January 2014,3113,2014,1,WARRANDYTE,360,209031214,Apartment
117500,"6/36 BASTINGS STREET, NORTHCOTE",-37.774513,145.000875,2.0,1.0,1,$390_pw,September 2014,3070,2014,9,NORTHCOTE,390,206021499,Apartment
117501,"6/36 BASTINGS STREET, NORTHCOTE",-37.774513,145.000875,2.0,1.0,1,$420_pw,July 2014,3070,2014,7,NORTHCOTE,420,206021499,Apartment
117503,"57/26-36 HIGH STREET, NORTHCOTE",-37.782524,144.997206,2.0,1.0,1,$440_per_week,February 2014,3070,2014,2,NORTHCOTE,440,206021499,Apartment
117504,"3/195 WESTGARTH STREET, NORTHCOTE",-37.782292,145.00868,2.0,1.0,1,$380_per_week,February 2014,3070,2014,2,NORTHCOTE,380,206021499,Apartment
117505,"13/200 WESTGARTH STREET, NORTHCOTE",-37.783277,145.012338,1.0,1.0,1,$330_pw,October 2014,3070,2014,10,NORTHCOTE,330,206021499,Apartment
117506,"13/200 WESTGARTH STREET, NORTHCOTE",-37.783277,145.012338,1.0,1.0,1,$330_pw,September 2014,3070,2014,9,NORTHCOTE,330,206021499,Apartment
117508,"3/38 MITCHELL STREET, NORTHCOTE",-37.772836,145.001652,2.0,1.0,1,$470_per_week,April 2014,3070,2014,4,NORTHCOTE,470,206021499,Apartment
117509,"3/38 MITCHELL STREET, NORTHCOTE",-37.772836,145.001652,2.0,1.0,1,$450_Weekly,April 2014,3070,2014,4,NORTHCOTE,450,206021499,Apartment
117510,"12/15 SIMPSON STREET, NORTHCOTE",-37.780918,145.006035,2.0,1.0,1,$260_per_week,May 2014,3070,2014,5,NORTHCOTE,260,206021499,Apartment
117511,"66A JAMES STREET, NORTHCOTE",-37.775589,144.999776,2.0,2.0,1,$540_pw,February 2014,3070,2014,2,NORTHCOTE,540,206021499,House
117512,"2/219 WESTGARTH STREET, NORTHCOTE",-37.782449,145.010284,2.0,1.0,1,$495_pw,April 2014,3070,2014,4,NORTHCOTE,495,206021499,Apartment
117513,"2/219 WESTGARTH STREET, NORTHCOTE",-37.782449,145.010284,2.0,1.0,1,$550_pw,February 2014,3070,2014,2,NORTHCOTE,550,206021499,Apartment
117521,"2/64 WATERLOO ROAD, NORTHCOTE",-37.773557,145.002657,2.0,1.0,2,$330_per_week,July 2014,3070,2014,7,NORTHCOTE,330,206021499,Apartment
117522,"8/26 WILMOTH STREET, NORTHCOTE",-37.766221,145.015967,1.0,1.0,1,$295_per_week,March 2014,3070,2014,3,NORTHCOTE,295,206021499,Apartment
117524,"5 / 16A LATHAM STREET, NORTHCOTE",-37.76743,144.995648,2.0,1.0,1,$360_pw,July 2014,3070,2014,7,NORTHCOTE,360,206021500,Apartment
117527,"10/309 HEIDELBERG ROAD, NORTHCOTE",-37.783948,145.012608,1.0,1.0,1,$300_pw,October 2014,3070,2014,10,NORTHCOTE,300,206021499,Apartment
117529,"41 HAWTHORN ROAD, NORTHCOTE",-37.771119,144.995525,2.0,1.0,1,$470_pw,February 2014,3070,2014,2,NORTHCOTE,470,206021500,Apartment
117530,"4/68 BRIDGE STREET, NORTHCOTE",-37.778299,144.995354,1.0,1.0,1,$290_pw,July 2014,3070,2014,7,NORTHCOTE,290,206021500,Apartment
117531,"3/68 BRIDGE STREET, NORTHCOTE",-37.778299,144.995354,2.0,1.0,1,$390,March 2014,3070,2014,3,NORTHCOTE,390,206021500,Apartment
117532,"2/200 CLARKE STREET, NORTHCOTE",-37.776896,144.999207,2.0,1.0,1,$320_pw,April 2014,3070,2014,4,NORTHCOTE,320,206021499,Apartment
117533,"1/247 VICTORIA ROAD, NORTHCOTE",-37.765824,145.011739,2.0,2.0,1,$545_pw,November 2014,3070,2014,11,NORTHCOTE,545,206021499,House
117534,"1/247 VICTORIA ROAD, NORTHCOTE",-37.765824,145.011739,2.0,2.0,1,$560_pw,March 2014,3070,2014,3,NORTHCOTE,560,206021499,House
117535,"1/247 VICTORIA ROAD, NORTHCOTE",-37.765824,145.011739,2.0,2.0,1,$560_pw,February 2014,3070,2014,2,NORTHCOTE,560,206021499,House
117536,"7/123 EMMALINE STREET, NORTHCOTE",-37.7632,144.988247,1.0,1.0,1,$250_per_week,April 2014,3070,2014,4,NORTHCOTE,250,206021500,Apartment
117537,"7/123 EMMALINE STREET, NORTHCOTE",-37.7632,144.988247,1.0,1.0,1,$260_per_week,March 2014,3070,2014,3,NORTHCOTE,260,206021500,Apartment
117538,"2/200 WESTGARTH STREET, NORTHCOTE",-37.783277,145.012338,2.0,1.0,1,$395_pw,January 2014,3070,2014,1,NORTHCOTE,395,206021499,Apartment
117539,"14/62 CUNNINGHAM STREET, NORTHCOTE",-37.782838,144.999848,1.0,1.0,1,$335_pw,September 2014,3070,2014,9,NORTHCOTE,335,206021499,Apartment
117540,"8/229 WESTGARTH STREET, NORTHCOTE",-37.782676,145.011278,2.0,1.0,1,$310_per_week,March 2014,3070,2014,3,NORTHCOTE,310,206021499,Apartment
117541,"26 CLAUDE STREET, NORTHCOTE",-37.770895,144.996621,2.0,1.0,0,$520_pw,July 2014,3070,2014,7,NORTHCOTE,520,206021500,Apartment
117542,"3/34 MITCHELL STREET, NORTHCOTE",-37.772633,145.001301,2.0,1.0,1,$400_pw,September 2014,3070,2014,9,NORTHCOTE,400,206021499,Apartment
117544,"5/455 HIGH STREET, NORTHCOTE",-37.766632,144.998976,2.0,1.0,1,$395_per_week,February 2014,3070,2014,2,NORTHCOTE,395,206021500,Apartment
117546,"2C SLATER STREET, NORTHCOTE",-37.775226,145.013621,2.0,1.0,1,$510_per_week,July 2014,3070,2014,7,NORTHCOTE,510,206021499,Apartment
117547,"1/53 KELLETT STREET, NORTHCOTE",-37.767065,145.009682,2.0,1.0,1,$395_per_week,December 2014,3070,2014,12,NORTHCOTE,395,206021499,Apartment
117548,"150/660 BLACKBURN ROAD, NOTTING HILL",-37.904755,145.142701,2.0,2.0,1,$380_per_week,December 2014,3168,2014,12,HILL,380,212051567,House
117549,"21 LONGBOURNE AVENUE, NOTTING HILL",-37.9059,145.150635,4.0,1.0,2,$410_p.w.,March 2014,3168,2014,3,HILL,410,212051567,House
117552,"501 BELL STREET, REDAN",-37.577068,143.838005,2.0,1.0,2,$235_pw,December 2014,3350,2014,12,REDAN,235,201011484,Apartment
117553,"501 BELL STREET, REDAN",-37.577068,143.838005,2.0,1.0,2,$235_pw,November 2014,3350,2014,11,REDAN,235,201011484,Apartment
117558,"13 DOYLE STREET, REEDY CREEK",-37.262203,145.129586,4.0,1.0,2,$320_per_week,March 2014,3658,2014,3,CREEK,320,204011056,House
117560,"1 STREAM ROAD, REEFTON",-37.67151,145.853018,3.0,1.0,1,$230_per_week,August 2014,3799,2014,8,REEFTON,230,204011061,House
117562,"2 / 17 KANANDAH COURT, RESEARCH",-37.70465,145.182379,2.0,1.0,1,$350_per_week,December 2014,3095,2014,12,RESEARCH,350,209031214,Apartment
117563,"2/1573 MAIN ROAD, RESEARCH",-37.702548,145.183379,2.0,1.0,1,$350_per_week,September 2014,3095,2014,9,RESEARCH,350,209031214,Apartment
117564,"4/56 LEAMINGTON STREET, RESERVOIR",-37.712256,145.002717,2.0,1.0,1,$350_per_week,May 2014,3073,2014,5,RESERVOIR,350,209021526,Apartment
117565,"4/56 LEAMINGTON STREET, RESERVOIR",-37.712256,145.002717,2.0,1.0,1,$350_per_week,April 2014,3073,2014,4,RESERVOIR,350,209021526,Apartment
117566,"4/56 LEAMINGTON STREET, RESERVOIR",-37.712256,145.002717,2.0,1.0,1,$360_per_week,April 2014,3073,2014,4,RESERVOIR,360,209021526,Apartment
117568,"2/91 PINE STREET, RESERVOIR",-37.716318,144.998267,2.0,1.0,1,$300_per_week,August 2014,3073,2014,8,RESERVOIR,300,209021526,Apartment
117569,"2/91 PINE STREET, RESERVOIR",-37.716318,144.998267,2.0,1.0,1,$300_per_week,July 2014,3073,2014,7,RESERVOIR,300,209021526,Apartment
117570,"5/88 PURINUAN ROAD, RESERVOIR",-37.708143,145.022962,2.0,1.0,1,$340_pw,April 2014,3073,2014,4,RESERVOIR,340,209021523,Apartment
117571,"5/88 PURINUAN ROAD, RESERVOIR",-37.708143,145.022962,2.0,1.0,1,$340_pw,February 2014,3073,2014,2,RESERVOIR,340,209021523,Apartment
117572,"4 ARMY AVENUE, RESERVOIR",-37.723053,144.991817,3.0,1.0,3,$395_pw,July 2014,3073,2014,7,RESERVOIR,395,209021526,House
117573,"4 ARMY AVENUE, RESERVOIR",-37.723053,144.991817,3.0,1.0,3,$450,March 2014,3073,2014,3,RESERVOIR,450,209021526,House
117586,"5/30 ASHLEY STREET, RESERVOIR",-37.717178,145.002693,2.0,1.0,1,$290_per_week,October 2014,3073,2014,10,RESERVOIR,290,209021526,Apartment
117587,"38B DUNDEE STREET, RESERVOIR",-37.702977,145.022207,3.0,2.0,2,$460_-_$480_pw,July 2014,3073,2014,7,RESERVOIR,480,209021523,House
117588,"5/14 BARRY STREET, RESERVOIR",-37.709459,145.007116,2.0,1.0,1,$350_Weekly,August 2014,3073,2014,8,RESERVOIR,350,209021526,Apartment
117589,"8/26 GEORGE STREET, RESERVOIR",-37.71745,145.001138,2.0,1.0,1,$260_Weekly,March 2014,3073,2014,3,RESERVOIR,260,209021526,Apartment
117590,"8/26 GEORGE STREET, RESERVOIR",-37.71745,145.001138,2.0,1.0,1,$255_-_$275_pw,January 2014,3073,2014,1,RESERVOIR,275,209021526,Apartment
117591,"4/47 CHALEYER STREET, RESERVOIR",-37.727884,145.022235,3.0,1.0,1,$395_per_week,June 2014,3073,2014,6,RESERVOIR,395,209021525,House
117592,"62 MCMAHON ROAD, RESERVOIR",-37.710765,145.019105,4.0,1.0,1,$340_pw,June 2014,3073,2014,6,RESERVOIR,340,209021523,House
117593,"43B LEAMINGTON STREET, RESERVOIR",-37.712948,145.004449,2.0,1.0,1,$400_per_week,January 2014,3073,2014,1,RESERVOIR,400,209021526,Apartment
117594,"3/56 THACKERAY ROAD, RESERVOIR",-37.72081,145.011322,2.0,1.0,1,$310_Weekly,March 2014,3073,2014,3,RESERVOIR,310,209021525,Apartment
117595,"3/56 THACKERAY ROAD, RESERVOIR",-37.72081,145.011322,2.0,1.0,1,$320_per_week,January 2014,3073,2014,1,RESERVOIR,320,209021525,Apartment
117596,"3/10 O'DOWD STREET, RESERVOIR",-37.718648,145.016498,2.0,1.0,1,$365,March 2014,3073,2014,3,RESERVOIR,365,209021525,Apartment
117597,"3/10 O'DOWD STREET, RESERVOIR",-37.718648,145.016498,2.0,1.0,1,$350_per_week,January 2014,3073,2014,1,RESERVOIR,350,209021525,Apartment
117600,"2/1 ASHLEY STREET, RESERVOIR",-37.719209,145.002274,2.0,1.0,1,$260_-_$280_pw,May 2014,3073,2014,5,RESERVOIR,280,209021526,Apartment
117601,"2/1 ASHLEY STREET, RESERVOIR",-37.719209,145.002274,2.0,1.0,1,$260_Weekly,May 2014,3073,2014,5,RESERVOIR,260,209021526,Apartment
117602,"3/31 CLEMENTS GROVE, RESERVOIR",-37.712157,145.023605,2.0,2.0,1,$330_pw,December 2014,3073,2014,12,RESERVOIR,330,209021523,House
117603,"3/34 OCONNOR STREET, RESERVOIR",-37.710115,145.004405,3.0,1.0,2,$330_per_week,October 2014,3073,2014,10,RESERVOIR,330,209021526,House
117604,"3/34 OCONNOR STREET, RESERVOIR",-37.710115,145.004405,3.0,1.0,2,$330_per_week,September 2014,3073,2014,9,RESERVOIR,330,209021526,House
117605,"5/11 STOREY ROAD, RESERVOIR",-37.724205,145.014483,3.0,2.0,1,$420_Weekly,March 2014,3073,2014,3,RESERVOIR,420,209021525,House
117606,"49 BYFIELD STREET, RESERVOIR",-37.712858,145.004062,2.0,1.0,1,$400_per_week,January 2014,3073,2014,1,RESERVOIR,400,209021526,Apartment
117607,"5/1-3 MCFADZEAN AVENUE, RESERVOIR",-37.711216,144.996812,2.0,1.0,1,$310_pw,March 2014,3073,2014,3,RESERVOIR,310,209021526,Apartment
117608,"5/1-3 MCFADZEAN AVENUE, RESERVOIR",-37.711216,144.996812,2.0,1.0,1,$310,January 2014,3073,2014,1,RESERVOIR,310,209021526,Apartment
117609,"5/29 MACARTNEY STREET, RESERVOIR",-37.7093234,145.0097398,2.0,1.0,1,$230_per_week,December 2014,3073,2014,12,RESERVOIR,230,209021523,Apartment
117610,"5/29 MACARTNEY STREET, RESERVOIR",-37.7093234,145.0097398,2.0,1.0,1,$230_per_week,November 2014,3073,2014,11,RESERVOIR,230,209021523,Apartment
117611,"5/29 MACARTNEY STREET, RESERVOIR",-37.7093234,145.0097398,2.0,1.0,1,$230_per_week,February 2014,3073,2014,2,RESERVOIR,230,209021523,Apartment
117612,"5/29 MACARTNEY STREET, RESERVOIR",-37.7093234,145.0097398,2.0,1.0,1,$240_per_week,February 2014,3073,2014,2,RESERVOIR,240,209021523,Apartment
117613,"28 CUTHBERT ROAD, RESERVOIR",-37.716309,145.013635,3.0,1.0,2,$340_-_$360_pw,December 2014,3073,2014,12,RESERVOIR,360,209021523,House
117614,"28 CUTHBERT ROAD, RESERVOIR",-37.716309,145.013635,3.0,1.0,2,$340_-_$360,November 2014,3073,2014,11,RESERVOIR,360,209021523,House
117615,"1/60 SUMMERHILL ROAD, RESERVOIR",-37.72666,145.030026,2.0,1.0,2,$250_per_week,November 2014,3073,2014,11,RESERVOIR,250,209021525,Apartment
117622,"3/49 ST VIGEONS ROAD, RESERVOIR",-37.707028,145.025905,2.0,1.0,1,$310_per_week,December 2014,3073,2014,12,RESERVOIR,310,209021523,Apartment
117623,"3/49 ST VIGEONS ROAD, RESERVOIR",-37.707028,145.025905,2.0,1.0,1,$310_per_week,November 2014,3073,2014,11,RESERVOIR,310,209021523,Apartment
117624,"3/49 ST VIGEONS ROAD, RESERVOIR",-37.707028,145.025905,2.0,1.0,1,$320_per_week,November 2014,3073,2014,11,RESERVOIR,320,209021523,Apartment
117625,"3/49 ST VIGEONS ROAD, RESERVOIR",-37.707028,145.025905,2.0,1.0,1,$320_per_week,September 2014,3073,2014,9,RESERVOIR,320,209021523,Apartment
117631,"4/51 LANE CRESCENT, RESERVOIR",-37.713179,145.018984,1.0,1.0,1,$280_p.w.,January 2014,3073,2014,1,RESERVOIR,280,209021523,Apartment
117632,"4/51 LANE CRESCENT, RESERVOIR",-37.713179,145.018984,1.0,1.0,1,$310_Weekly,January 2014,3073,2014,1,RESERVOIR,310,209021523,Apartment
117634,"2/30 THACKERAY ROAD, RESERVOIR",-37.721371,145.013466,1.0,1.0,1,$270_Weekly,January 2014,3073,2014,1,RESERVOIR,270,209021525,Apartment
117635,"4/91 BARTON STREET, RESERVOIR",-37.71167,144.999776,2.0,1.0,1,$260_Weekly,March 2014,3073,2014,3,RESERVOIR,260,209021526,Apartment
117636,"2/49 CROOKSTON ROAD, RESERVOIR",-37.710487,145.019095,2.0,1.0,1,$260_-_$280_pw,June 2014,3073,2014,6,RESERVOIR,280,209021523,Apartment
117637,"2/49 CROOKSTON ROAD, RESERVOIR",-37.710487,145.019095,2.0,1.0,1,$260_Weekly,June 2014,3073,2014,6,RESERVOIR,260,209021523,Apartment
117638,"2/49 CROOKSTON ROAD, RESERVOIR",-37.710487,145.019095,2.0,1.0,1,$270_Weekly,May 2014,3073,2014,5,RESERVOIR,270,209021523,Apartment
117639,"2/49 CROOKSTON ROAD, RESERVOIR",-37.710487,145.019095,2.0,1.0,1,$270_-_$290_pw,May 2014,3073,2014,5,RESERVOIR,290,209021523,Apartment
117640,"2/667 PLENTY ROAD, RESERVOIR",-37.730541,145.014798,1.0,1.0,0,$320_per_week,February 2014,3073,2014,2,RESERVOIR,320,209021525,Apartment
117643,"2/130 PURINUAN ROAD, RESERVOIR",-37.707521,145.017871,1.0,1.0,1,$280_-_$300_pw,May 2014,3073,2014,5,RESERVOIR,300,209021523,Apartment
117644,"2/130 PURINUAN ROAD, RESERVOIR",-37.707521,145.017871,1.0,1.0,1,$280_Weekly,May 2014,3073,2014,5,RESERVOIR,280,209021523,Apartment
117645,"2/835 PLENTY ROAD, RESERVOIR",-37.72390366,145.02740479,3.0,1.0,2,$290_per_week,August 2014,3073,2014,8,RESERVOIR,290,209021525,House
117646,"7/15-16 MACARTNEY STREET, RESERVOIR",-37.71206,145.009098,1.0,1.0,1,$270_-_$290,November 2014,3073,2014,11,RESERVOIR,290,209021523,Apartment
117661,"402/229 BRIDGE ROAD, RICHMOND",-37.8183511,144.9972588,2.0,1.0,1,$450_pw,January 2014,3121,2014,1,RICHMOND,450,206071518,Apartment
117681,"G03/7 NEWRY STREET, RICHMOND",-37.8245291,145.0050894,2.0,1.0,1,$495_per_week,May 2014,3121,2014,5,RICHMOND,495,206071517,Apartment
117682,"G03/7 NEWRY STREET, RICHMOND",-37.8245291,145.0050894,2.0,1.0,1,$520_per_week,May 2014,3121,2014,5,RICHMOND,520,206071517,Apartment
117683,"201/9 GRIFFITHS STREET, RICHMOND",-37.8170305,145.0029862,1.0,1.0,1,$420_pw,March 2014,3121,2014,3,RICHMOND,420,206071518,Apartment
117684,"7/4 MCGRATH COURT, RICHMOND",-37.823861,144.998973,1.0,1.0,1,$290_per_week,August 2014,3121,2014,8,RICHMOND,290,206071517,Apartment
117685,"7/4 MCGRATH COURT, RICHMOND",-37.823861,144.998973,1.0,1.0,1,$290_per_week,July 2014,3121,2014,7,RICHMOND,290,206071517,Apartment
117686,"22 GOODWOOD STREET, RICHMOND",-37.819947,144.995045,2.0,1.0,1,$550_pw,October 2014,3121,2014,10,RICHMOND,550,206071517,Apartment
