,address,latitude,longitude,nbed,nbath,ncar,price,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE,residence_type
146322,"220/33 QUAY BOULEVARD, WERRIBEE SOUTH",-37.9653702002,144.7069757002,2.0,1.0,1,$370_per_week,November 2019,3030,2019,11,SOUTH,370,213051368,Apartment
146323,"204/33 QUAY BOULEVARD, WERRIBEE SOUTH",-37.9654115,144.7068582,1.0,1.0,1,$290_per_week,December 2019,3030,2019,12,SOUTH,290,213051368,Apartment
146324,"7 BAMBURGH STREET, WERRIBEE",-37.7830337,144.7584361,4.0,2.0,2,$380,June 2019,3030,2019,6,WERRIBEE,380,213011570,House
146325,"7 BAMBURGH STREET, WERRIBEE",-37.7830337,144.7584361,4.0,2.0,2,$380_pw,May 2019,3030,2019,5,WERRIBEE,380,213011570,House
146326,"120 SOUTH RING ROAD, WERRIBEE",-37.91426,144.670665,3.0,2.0,2,$350_per_week,January 2019,3030,2019,1,WERRIBEE,350,213051368,House
146327,"5 ILUKA DRIVE, WERRIBEE",-37.899315,144.63337,4.0,2.0,1,$340_pw,February 2019,3030,2019,2,WERRIBEE,340,213051468,House
146328,"16 QUAMBY COURT, WERRIBEE",-37.901247,144.632683,3.0,1.0,2,$300_per_week,January 2019,3030,2019,1,WERRIBEE,300,213051468,House
146334,"19 MIRABELLA CLOSE, WERRIBEE",-37.874105,144.664171,3.0,2.0,2,$350_per_week,October 2019,3030,2019,10,WERRIBEE,350,213051467,House
146335,"19 MIRABELLA CLOSE, WERRIBEE",-37.874105,144.664171,3.0,2.0,2,$350_per_week,August 2019,3030,2019,8,WERRIBEE,350,213051467,House
146336,"19 MIRABELLA CLOSE, WERRIBEE",-37.874105,144.664171,3.0,2.0,2,$370,July 2019,3030,2019,7,WERRIBEE,370,213051467,House
146337,"19 MIRABELLA CLOSE, WERRIBEE",-37.874105,144.664171,3.0,2.0,2,$370_per_week,June 2019,3030,2019,6,WERRIBEE,370,213051467,House
146338,"11 QUARTOK AVENUE, WERRIBEE",-37.893957,144.645697,4.0,1.0,2,$320_per_week,November 2019,3030,2019,11,WERRIBEE,320,213051468,House
146340,"23 WATTLE AVENUE, WERRIBEE",-37.900361,144.671692,3.0,1.0,1,$310_per_week,May 2019,3030,2019,5,WERRIBEE,310,213051368,House
146345,"4/101-103 SYNNOT STREET, WERRIBEE",-37.906069,144.656083,2.0,1.0,1,$320_per_week,August 2019,3030,2019,8,WERRIBEE,320,213051368,House
146360,"3 HOPKINS COURT, WERRIBEE",-37.882218,144.649891,3.0,1.0,2,$350_per_week,March 2019,3030,2019,3,WERRIBEE,350,213051467,House
146361,"3 HOPKINS COURT, WERRIBEE",-37.882218,144.649891,3.0,1.0,2,$350_per_week,February 2019,3030,2019,2,WERRIBEE,350,213051467,House
146365,"9 BERRIGAN COURT, WERRIBEE",-37.88514001,144.66435001,3.0,2.0,2,$330_per_week,July 2019,3030,2019,7,WERRIBEE,330,213051467,House
146371,"32A PYKE STREET, WERRIBEE",-37.906991,144.655847,1.0,1.0,1,$240_pw,November 2019,3030,2019,11,WERRIBEE,240,213051368,Apartment
146372,"32A PYKE STREET, WERRIBEE",-37.906991,144.655847,1.0,1.0,1,$250,August 2019,3030,2019,8,WERRIBEE,250,213051368,Apartment
146373,"15 PADOVA AVENUE, WERRIBEE",-37.91771001,144.63322001,4.0,2.0,2,$380,June 2019,3030,2019,6,WERRIBEE,380,213051468,House
146384,"3/102 SYNNOT STREET, WERRIBEE",-37.90566413,144.65565718,2.0,1.0,1,$290_per_week,November 2019,3030,2019,11,WERRIBEE,290,213051368,Apartment
146385,"17 WEDGEBILL CIRCUIT, WERRIBEE",-37.938058,144.6753231,4.0,2.0,2,$380,April 2019,3030,2019,4,WERRIBEE,380,213051368,House
146386,"4/10 HODGE STREET, WERRIBEE",-37.909346,144.654845,2.0,1.0,1,$300_per_week,October 2019,3030,2019,10,WERRIBEE,300,213051368,Apartment
146389,"2/15 HIGH STREET, WERRIBEE",-37.894749,144.66119,2.0,1.0,1,$320_per_week,January 2019,3030,2019,1,WERRIBEE,320,213051467,Apartment
146397,"12 / 2-6 KELLY STREET, WERRIBEE, WERRIBEE",-37.898628,144.665103,1.0,1.0,1,$290_per_week,July 2019,3030,2019,7,WERRIBEE,290,213051368,Apartment
146399,"12/2-6 KELLY STREET, WERRIBEE",-37.898628,144.665103,1.0,1.0,1,$290,August 2019,3030,2019,8,WERRIBEE,290,213051368,Apartment
146400,"12/2-6 KELLY STREET, WERRIBEE",-37.898628,144.665103,1.0,1.0,1,$290,June 2019,3030,2019,6,WERRIBEE,290,213051368,Apartment
146401,"10 TREEVE PARKWAY, WERRIBEE",-37.9001979,144.6102597,3.0,2.0,2,$400_per_week,March 2019,3030,2019,3,WERRIBEE,400,213051468,House
146402,"14 LAYSAN CRESCENT, WERRIBEE",-37.90692001,144.61126001,4.0,2.0,2,$450,June 2019,3030,2019,6,WERRIBEE,450,213051468,House
146486,"2897 WARBURTON HIGHWAY, WESBURN",-37.766791,145.644632,2.0,1.0,0,$280_per_week,May 2019,3799,2019,5,WESBURN,280,211051286,House
146494,"4/25 ALBERT STREET, WEST BENDIGO",-36.7460547,144.2492637,3.0,2.0,2,$320_-_$320,October 2019,3550,2019,10,BENDIGO,320,202011018,House
146499,"3/27 BEAUMONT PARADE, WEST FOOTSCRAY",-37.8074593,144.8674881,2.0,1.0,1,$450_per_week,January 2019,3012,2019,1,FOOTSCRAY,450,213031351,Apartment
146500,"49 ELPHINSTONE STREET, WEST FOOTSCRAY",-37.795698,144.872999,3.0,1.0,2,$550_per_week,June 2019,3012,2019,6,FOOTSCRAY,550,213031351,House
146501,"11/119 ESSEX STREET, WEST FOOTSCRAY",-37.793588,144.874495,2.0,1.0,1,$320_per_week,May 2019,3012,2019,5,FOOTSCRAY,320,213031351,House
146502,"2/13 CLARENDON PARADE, WEST FOOTSCRAY",-37.805718,144.868878,1.0,1.0,1,$250_pw,July 2019,3012,2019,7,FOOTSCRAY,250,213031351,Apartment
146503,"1/61 NAPOLEAN STREET, WEST FOOTSCRAY",-37.777001,144.92374001,3.0,2.0,2,$520_pw,September 2019,3012,2019,9,FOOTSCRAY,520,206031113,House
146504,"1/61 NAPOLEAN STREET, WEST FOOTSCRAY",-37.777001,144.92374001,3.0,2.0,2,$520,August 2019,3012,2019,8,FOOTSCRAY,520,206031113,House
146505,"2/21 HAMPTON PARADE, WEST FOOTSCRAY",-37.80686,144.867779,1.0,1.0,1,$250,March 2019,3012,2019,3,FOOTSCRAY,250,213031351,Apartment
146506,"3/5 ORMOND ROAD, WEST FOOTSCRAY",-37.80773,144.8735,1.0,1.0,0,$210_per_week,February 2019,3012,2019,2,FOOTSCRAY,210,213031351,Apartment
146507,"16/132 RUPERT STREET, WEST FOOTSCRAY",-37.798018,144.867203,1.0,1.0,1,$240,January 2019,3012,2019,1,FOOTSCRAY,240,213031351,Apartment
146529,"11/5 CARMICHAEL STREET, WEST FOOTSCRAY",-37.799072,144.878643,1.0,1.0,1,$280,June 2019,3012,2019,6,FOOTSCRAY,280,213031351,Apartment
146530,"11/5 CARMICHAEL STREET, WEST FOOTSCRAY",-37.799072,144.878643,1.0,1.0,1,$290,May 2019,3012,2019,5,FOOTSCRAY,290,213031351,Apartment
146535,"10/705 BARKLY STREET, WEST FOOTSCRAY",-37.796387,144.86717,2.0,1.0,1,$360_per_week,January 2019,3012,2019,1,FOOTSCRAY,360,213031351,Apartment
146536,"2/63 ROSSLYN STREET, WEST MELBOURNE",-37.808035,144.952776,3.0,3.0,2,$830_per_week,October 2019,3003,2019,10,MELBOURNE,830,206041510,House
146570,"810/53 BATMAN STREET, WEST MELBOURNE",-37.8108018002,144.9515133002,1.0,1.0,0,$400_per_week,December 2019,3003,2019,12,MELBOURNE,400,206041510,Apartment
146571,"810/53 BATMAN STREET, WEST MELBOURNE",-37.8108018002,144.9515133002,1.0,1.0,0,$400,November 2019,3003,2019,11,MELBOURNE,400,206041510,Apartment
146572,"5/89 RODEN STREET, WEST MELBOURNE",-37.8073799,144.9486796,1.0,1.0,0,$400,May 2019,3003,2019,5,MELBOURNE,400,206041510,Apartment
146574,"509/121 ROSSLYN STREET, WEST MELBOURNE",-37.8085491,144.9502917,2.0,1.0,1,$550_pw,August 2019,3003,2019,8,MELBOURNE,550,206041510,Apartment
146575,"509/121 ROSSLYN STREET, WEST MELBOURNE",-37.8085491,144.9502917,2.0,1.0,1,$600,July 2019,3003,2019,7,MELBOURNE,600,206041510,Apartment
146576,"47 MILLER STREET, WEST MELBOURNE",-37.806031,144.94603,2.0,1.0,0,$495_pw,June 2019,3003,2019,6,MELBOURNE,495,206041510,Apartment
146577,"12/18 DICKS PLACE, WEST MELBOURNE",-37.8072452,144.9460505,1.0,1.0,1,$440_per_week,August 2019,3003,2019,8,MELBOURNE,440,206041510,Apartment
146578,"12/18 DICKS PLACE, WEST MELBOURNE",-37.8072452,144.9460505,1.0,1.0,1,$460,July 2019,3003,2019,7,MELBOURNE,460,206041510,Apartment
146580,"87/33 JEFFCOTT STREET, WEST MELBOURNE",-37.81180805,144.95259833,2.0,1.0,1,$640,June 2019,3003,2019,6,MELBOURNE,640,206041510,Apartment
146581,"87/33 JEFFCOTT STREET, WEST MELBOURNE",-37.81180805,144.95259833,2.0,1.0,1,$640,May 2019,3003,2019,5,MELBOURNE,640,206041510,Apartment
146582,"87/33 JEFFCOTT STREET, WEST MELBOURNE",-37.81180805,144.95259833,2.0,1.0,1,$640,April 2019,3003,2019,4,MELBOURNE,640,206041510,Apartment
146583,"13/3-5 ANDERSON STREET, WEST MELBOURNE",-37.804999,144.9413192,3.0,2.0,2,$585_-_$585,November 2019,3003,2019,11,MELBOURNE,585,206041506,House
146584,"13/3-5 ANDERSON STREET, WEST MELBOURNE",-37.804999,144.9413192,3.0,2.0,2,$595,September 2019,3003,2019,9,MELBOURNE,595,206041506,House
146589,"10 GARDEN COVE, WEST WODONGA",-36.12349124,146.84784961,4.0,2.0,2,$420_per_week,October 2019,3690,2019,10,WODONGA,420,204031073,House
146590,"10 GARDEN COVE, WEST WODONGA",-36.12349124,146.84784961,4.0,2.0,2,$420,August 2019,3690,2019,8,WODONGA,420,204031073,House
146591,"1 / 48 MAYFAIR DRIVE, WEST WODONGA",-36.121109002,146.8633896002,3.0,1.0,2,$310_per_week,November 2019,3690,2019,11,WODONGA,310,204031073,House
146592,"22 HILLCREST DRIVE, WESTMEADOWS",-37.680277,144.881534,3.0,1.0,2,$385_Weekly,March 2019,3049,2019,3,WESTMEADOWS,385,210051245,House
146595,"59 RALEIGH STREET, WESTMEADOWS",-37.677496,144.896841,2.0,1.0,1,$390,February 2019,3049,2019,2,WESTMEADOWS,390,210051245,Apartment
146596,"21 PARKMORE CRESCENT, WESTMEADOWS",-37.674108002,144.9063102002,4.0,2.0,2,$421_per_week,November 2019,3049,2019,11,WESTMEADOWS,421,210051245,House
146597,"11 FIELDERS WALK, WESTMEADOWS",-37.679276,144.87451,3.0,1.0,2,$370_per_week,December 2019,3049,2019,12,WESTMEADOWS,370,210051245,House
146598,"11 FIELDERS WALK, WESTMEADOWS",-37.679276,144.87451,3.0,1.0,2,$365_per_week,October 2019,3049,2019,10,WESTMEADOWS,365,210051245,House
146599,"11 FIELDERS WALK, WESTMEADOWS",-37.679276,144.87451,3.0,1.0,2,$365,September 2019,3049,2019,9,WESTMEADOWS,365,210051245,House
146600,"11 FIELDERS WALK, WESTMEADOWS",-37.679276,144.87451,3.0,1.0,2,$370_per_week,August 2019,3049,2019,8,WESTMEADOWS,370,210051245,House
146607,"10 KANGAROO DRIVE, WHEATSHEAF",-37.3385341,144.2155794,2.0,1.0,0,$270_per_week,September 2019,3461,2019,9,WHEATSHEAF,270,201021011,Apartment
146608,"45 GOOCH COURT, WHEATSHEAF",-37.3122784,144.2190177,2.0,1.0,2,$330_per_week,September 2019,3461,2019,9,WHEATSHEAF,330,201021011,Apartment
146609,"45 GOOCH COURT, WHEATSHEAF",-37.3122784,144.2190177,2.0,1.0,2,$330,August 2019,3461,2019,8,WHEATSHEAF,330,201021011,House
146611,"10 HERITAGE COURT, WHEELERS HILL",-37.908206,145.17837,4.0,2.0,2,$530_p.w.,January 2019,3150,2019,1,HILL,530,212051327,House
146629,"36 CHANCELLOR DRIVE, WHEELERS HILL",-37.9157901,145.1812575,5.0,2.0,2,$450_pw,July 2019,3150,2019,7,HILL,450,212051327,House
146630,"36 CHANCELLOR DRIVE, WHEELERS HILL",-37.9157901,145.1812575,5.0,2.0,2,$450_p.w.,June 2019,3150,2019,6,HILL,450,212051327,House
146631,"16 OAK TERRACE, WHEELERS HILL",-37.938733,145.21524,3.0,2.0,1,$560,August 2019,3150,2019,8,HILL,560,212051325,House
146632,"1 DONALD ROAD, WHEELERS HILL",-37.901256,145.189692,4.0,2.0,2,$580_per_week,June 2019,3150,2019,6,HILL,580,212051327,House
146633,"1 DONALD ROAD, WHEELERS HILL",-37.901256,145.189692,4.0,2.0,2,$620,January 2019,3150,2019,1,HILL,620,212051327,House
146638,"9 FERNLY COURT, WHEELERS HILL",-37.910409,145.20036,4.0,2.0,2,$450_per_week,June 2019,3150,2019,6,HILL,450,212051327,House
146640,"6 AUSTRAL COURT, WHEELERS HILL",-37.915902,145.171388,4.0,1.0,2,$480_per_week,April 2019,3150,2019,4,HILL,480,212051327,House
146661,"5/8-10 REGENT STREET, WHITTINGTON",-38.1725323,144.3849209,3.0,2.0,2,$380,March 2019,3219,2019,3,WHITTINGTON,380,203021045,House
146666,"6 ARIEL COURT, WHITTINGTON",-38.1760146,144.3927647,3.0,1.0,1,$370_per_week,October 2019,3219,2019,10,WHITTINGTON,370,203021045,House
146667,"3/18 DAVIES STREET, DARLEY",-37.6591926002,144.432702002,2.0,1.0,1,$280_pw,November 2019,3340,2019,11,DARLEY,280,213041353,Apartment
146668,"14 GLENEAGLES COURT, DARLEY",-37.63907001,144.42476001,3.0,1.0,4,$360_per_week,August 2019,3340,2019,8,DARLEY,360,213041353,House
146672,"1477 BOLINDA-DARRAWEIT ROAD, DARRAWEIT GUIM",-37.4052089,144.8945775,2.0,1.0,1,$210_Weekly,November 2019,3756,2019,11,GUIM,210,210021235,Apartment
146674,"34 LINDSAY ROAD, DARTMOOR",-37.919553,141.27806,2.0,1.0,0,$150_per_week,October 2019,3304,2019,10,DARTMOOR,150,217011420,Apartment
146675,"34 LINDSAY ROAD, DARTMOOR",-37.919553,141.27806,2.0,1.0,0,$150,May 2019,3304,2019,5,DARTMOOR,150,217011420,House
146676,"34 LINDSAY ROAD, DARTMOOR",-37.919553,141.27806,2.0,1.0,0,$150_per_week,April 2019,3304,2019,4,DARTMOOR,150,217011420,Apartment
146677,"6 ANZAC COURT, DARTMOOR",-37.916933,141.272523,3.0,1.0,0,$160_per_week,October 2019,3304,2019,10,DARTMOOR,160,217011420,House
146678,"6 ANZAC COURT, DARTMOOR",-37.916933,141.272523,3.0,1.0,0,$160,May 2019,3304,2019,5,DARTMOOR,160,217011420,House
146679,"6 ANZAC COURT, DARTMOOR",-37.916933,141.272523,3.0,1.0,0,$160_per_week,April 2019,3304,2019,4,DARTMOOR,160,217011420,House
146680,"5 LEGGATT STREET, DAYLESFORD",-37.34903,144.137506,3.0,1.0,1,$420_per_week,May 2019,3460,2019,5,DAYLESFORD,420,201021011,House
146681,"33 WEST STREET, DAYLESFORD",-37.335154,144.138879,3.0,1.0,4,$340_pw,May 2019,3460,2019,5,DAYLESFORD,340,201021011,House
146682,"6A WEST STREET, DAYLESFORD",-37.3318786,144.1365794,1.0,1.0,2,$350_per_week,November 2019,3460,2019,11,DAYLESFORD,350,201021011,Apartment
146683,"6A WEST STREET, DAYLESFORD",-37.3318786,144.1365794,1.0,1.0,2,$350_per_week,February 2019,3460,2019,2,DAYLESFORD,350,201021011,Apartment
146684,"36 STANLEY STREET, DAYLESFORD",-37.349119,144.148252,3.0,1.0,1,$400_per_week,December 2019,3460,2019,12,DAYLESFORD,400,201021011,House
146685,"36 STANLEY STREET, DAYLESFORD",-37.349119,144.148252,3.0,1.0,1,$410,April 2019,3460,2019,4,DAYLESFORD,410,201021011,House
146686,"2/42 HEPBURN ROAD, DAYLESFORD",-37.326715,144.142647,1.0,1.0,0,$290_per_week,October 2019,3460,2019,10,DAYLESFORD,290,201021011,Apartment
146687,"1 LAKE ROAD, DAYLESFORD",-37.35237,144.140881,2.0,1.0,1,$380_per_week,May 2019,3460,2019,5,DAYLESFORD,380,201021011,House
146691,"6/39 BARNSBURY ROAD, DEEPDENE",-37.8113334,145.0651722,1.0,1.0,1,$420_per_week,March 2019,3103,2019,3,DEEPDENE,420,207011147,Apartment
146692,"7/31 BARNSBURY ROAD, DEEPDENE",-37.811719,145.064556,2.0,1.0,1,$385_per_week,October 2019,3103,2019,10,DEEPDENE,385,207011147,Apartment
146696,"85B WHITEHORSE ROAD, DEEPDENE",-37.8108041,145.0658676,2.0,1.0,1,$370,March 2019,3103,2019,3,DEEPDENE,370,207011147,Apartment
146697,"10 PIONEER DRIVE, DEER PARK",-37.78077286,144.75822389,4.0,2.0,2,$420,November 2019,3023,2019,11,PARK,420,213011569,House
146698,"10 PIONEER DRIVE, DEER PARK",-37.78077286,144.75822389,4.0,2.0,2,$420_per_week,May 2019,3023,2019,5,PARK,420,213011569,House
146700,"14 MONTASELL AVENUE, DEER PARK",-37.768249,144.77689,4.0,2.0,3,$450,December 2019,3023,2019,12,PARK,450,213011569,House
146701,"35 EAGLE WAY, DEER PARK",-37.7786949002,144.7707126002,4.0,2.0,2,$390_Weekly,November 2019,3023,2019,11,PARK,390,213011569,House
146702,"8 BUNKER CIRCUIT, DEER PARK",-37.777545,144.764965,4.0,2.0,2,$400_Weekly,January 2019,3023,2019,1,PARK,400,213011569,House
146703,"843A BALLARAT ROAD, DEER PARK",-37.769975,144.770673,3.0,2.0,2,$380_pw,April 2019,3023,2019,4,PARK,380,213011569,House
146705,"1/110 BILLINGHAM ROAD, DEER PARK",-37.759975,144.764901,3.0,2.0,2,$330,October 2019,3023,2019,10,PARK,330,213011569,House
146706,"2 WELWYN PARADE, DEER PARK",-37.766062,144.771268,3.0,1.0,0,$300,July 2019,3023,2019,7,PARK,300,213011569,House
146707,"3 CLAIRVIEW ROAD, DEER PARK",-37.777515,144.756518,3.0,2.0,1,$365_per_week,November 2019,3023,2019,11,PARK,365,213011569,House
146708,"3 CLAIRVIEW ROAD, DEER PARK",-37.777515,144.756518,3.0,2.0,1,$365_per_week,October 2019,3023,2019,10,PARK,365,213011569,House
146709,"5/3 TULLOCH STREET, DEER PARK",-37.773214,144.773425,1.0,1.0,1,$260_pw,October 2019,3023,2019,10,PARK,260,213011569,Apartment
146729,"2/41 CARROLL STREET, DEER PARK",-37.76898,144.762257,2.0,1.0,1,$350,February 2019,3023,2019,2,PARK,350,213011569,Apartment
146730,"11 VINCENT STREET, DEER PARK",-37.7755457002,144.7691445002,3.0,1.0,4,$350_-_$350,October 2019,3023,2019,10,PARK,350,213011569,House
146731,"85 BILLINGHAM ROAD, DEER PARK",-37.759607,144.766388,3.0,1.0,1,$380,December 2019,3023,2019,12,PARK,380,213011569,House
146732,"1/1 SUMMERS STREET, DEER PARK",-37.7724326,144.7685685,2.0,1.0,1,$280,December 2019,3023,2019,12,PARK,280,213011569,Apartment
146733,"36 HATCHLANDS DRIVE, DEER PARK",-37.777437,144.758213,3.0,2.0,2,$390,May 2019,3023,2019,5,PARK,390,213011569,House
146734,"7 ADELPHI CLOSE, DELACOMBE",-37.580144,143.804493,4.0,2.0,2,$410_pw,January 2019,3356,2019,1,DELACOMBE,410,201011006,House
146735,"15 ROREY STREET, DELACOMBE",-37.5836615002,143.8220357002,3.0,2.0,2,$300_per_week,October 2019,3356,2019,10,DELACOMBE,300,201011006,House
146736,"15 ROREY STREET, DELACOMBE",-37.5836615002,143.8220357002,3.0,2.0,2,$300,August 2019,3356,2019,8,DELACOMBE,300,201011006,House
146737,"43 BRAHMAN DRIVE, DELACOMBE",-37.5925301,143.8172454,3.0,2.0,2,$370_per_week,June 2019,3356,2019,6,DELACOMBE,370,201011006,House
146738,"11 ROREY STREET, DELACOMBE",-37.58355,143.821855,4.0,1.0,1,$340_per_week,October 2019,3356,2019,10,DELACOMBE,340,201011006,House
146739,"37 CHIFLEY DRIVE, DELACOMBE",-37.5949671,143.8207905,3.0,2.0,2,$350_p.w.,July 2019,3356,2019,7,DELACOMBE,350,201011006,House
146745,"3/14 AMINYA AVENUE, DELACOMBE",-37.583002,143.821682,1.0,1.0,1,$200_per_week,December 2019,3356,2019,12,DELACOMBE,200,201011006,Apartment
146747,"11 NEWAY AVENUE, DELACOMBE",-37.59035001,143.814001,4.0,2.0,2,$375_per_week,December 2019,3356,2019,12,DELACOMBE,375,201011006,House
146748,"11 NEWAY AVENUE, DELACOMBE",-37.59035001,143.814001,4.0,2.0,2,$375_per_week,August 2019,3356,2019,8,DELACOMBE,375,201011006,House
146749,"41 YORKDALE BOULEVARD, DELACOMBE",-37.5797095,143.7998349,4.0,2.0,2,$390_per_week,October 2019,3356,2019,10,DELACOMBE,390,201011006,House
146751,"111 GREENHALGHS ROAD, DELACOMBE",-37.585837,143.817386,3.0,1.0,1,$320_per_week,June 2019,3356,2019,6,DELACOMBE,320,201011006,House
146753,"22 STELLA DRIVE, DELACOMBE",-37.5936959,143.8216861,3.0,2.0,2,$330_per_week,October 2019,3356,2019,10,DELACOMBE,330,201011006,House
146754,"22 STELLA DRIVE, DELACOMBE",-37.5936959,143.8216861,3.0,2.0,2,$330_per_week,January 2019,3356,2019,1,DELACOMBE,330,201011006,House
146756,"2/22 HACKETT COURT, DELAHEY",-37.7113,144.777522,3.0,1.0,1,$350_per_week,February 2019,3037,2019,2,DELAHEY,350,213011331,House
146761,"6 BLUESTONE WALK, DELAHEY",-37.724173,144.765077,3.0,1.0,2,$370_pw,October 2019,3037,2019,10,DELAHEY,370,213011331,House
146762,"29 FLINT CRESCENT, DELAHEY",-37.725412,144.767098,3.0,1.0,0,$360_per_week,March 2019,3037,2019,3,DELAHEY,360,213011331,House
146763,"29 FLINT CRESCENT, DELAHEY",-37.725412,144.767098,3.0,1.0,0,$380_per_week,March 2019,3037,2019,3,DELAHEY,380,213011331,House
146765,"9 MCNICHOLL WAY, DELAHEY",-37.715078,144.781509,3.0,2.0,2,$370_Weekly,September 2019,3037,2019,9,DELAHEY,370,213011331,House
146766,"9 MCNICHOLL WAY, DELAHEY",-37.715078,144.781509,3.0,2.0,2,$400,August 2019,3037,2019,8,DELAHEY,400,213011331,House
146767,"2A PRIOR COURT, DELAHEY",-37.72033,144.776713,3.0,1.0,1,$340_per_week,September 2019,3037,2019,9,DELAHEY,340,213011331,House
146768,"8 PALARA STREET, DELAHEY",-37.711581,144.769138,5.0,2.0,2,$450,August 2019,3037,2019,8,DELAHEY,450,213011331,House
146769,"8 PALARA STREET, DELAHEY",-37.711581,144.769138,5.0,2.0,2,$460_pw,July 2019,3037,2019,7,DELAHEY,460,213011331,House
146781,"2/2 SILVERTREE AVENUE, DELAHEY",-37.720155,144.770164,3.0,1.0,1,$350,August 2019,3037,2019,8,DELAHEY,350,213011331,House
146785,"LEASED - 167 HARRINGTON ROAD, DENNINGTON",-38.3557718,142.4510552,4.0,2.0,2,$450_Weekly,December 2019,3280,2019,12,DENNINGTON,450,217041479,House
146788,"REAR 16 HOOD STREET, DENNINGTON",-38.35751001,142.44249001,1.0,1.0,1,$180_Weekly,November 2019,3280,2019,11,DENNINGTON,180,217041479,Apartment
146789,"REAR 16 HOOD STREET, DENNINGTON",-38.35751001,142.44249001,1.0,1.0,1,$180,August 2019,3280,2019,8,DENNINGTON,180,217041479,Apartment
146791,"LEASED - 20 BATH AVENUE, DENNINGTON",-38.354552,142.445498,3.0,2.0,2,$350_Weekly,November 2019,3280,2019,11,DENNINGTON,350,217041479,House
146799,"B/1180 DAYLESFORD MALMSBURY ROAD, DENVER",-37.28900305,144.27088764,2.0,1.0,1,$275_per_week,September 2019,3461,2019,9,DENVER,275,201021011,Apartment
146801,"22 SINCLAIR GREEN, DERRIMUT",-37.786289,144.759108,4.0,2.0,2,$450_per_week,January 2019,3030,2019,1,DERRIMUT,450,213011570,House
146802,"19 CLITHEROE GREEN, DERRIMUT",-37.7954018,144.7682964,4.0,2.0,2,$390_per_week,March 2019,3030,2019,3,DERRIMUT,390,213011570,House
146810,"2/3 KENWOOD GREEN, DERRIMUT",-37.7953014,144.7696867,2.0,1.0,1,$380_-_$380,October 2019,3030,2019,10,DERRIMUT,380,213011570,Apartment
146812,"1/10 LLOYD STREET, DERRINALLUM",-37.945158,143.217745,1.0,1.0,1,$120_per_week,November 2019,3325,2019,11,DERRINALLUM,120,217031474,Apartment
146813,"1/10 LLOYD STREET, DERRINALLUM",-37.945158,143.217745,1.0,1.0,1,$110_per_week,October 2019,3325,2019,10,DERRINALLUM,110,217031474,Apartment
146814,"1/10 LLOYD STREET, DERRINALLUM",-37.945158,143.217745,1.0,1.0,1,$110,September 2019,3325,2019,9,DERRINALLUM,110,217031474,Apartment
146818,"210 CRAIG ROAD, DEVON MEADOWS",-38.197863,145.282477,4.0,2.0,6,$690_per_week,September 2019,3977,2019,9,MEADOWS,690,212031308,House
146822,"22-24 WORTHING RD, DEVON MEADOWS",-38.163253,145.310672,4.0,1.0,2,$520,December 2019,3977,2019,12,MEADOWS,520,212031303,House
146823,"140 CRAIG ROAD, DEVON MEADOWS",-38.17054001,145.28866001,3.0,1.0,4,$600_per_week,December 2019,3977,2019,12,MEADOWS,600,212031303,House
146824,"140 CRAIG ROAD, DEVON MEADOWS",-38.17054001,145.28866001,3.0,1.0,4,$600,November 2019,3977,2019,11,MEADOWS,600,212031303,House
146829,"70 DEVON ROAD, DEVON MEADOWS",-38.145843,145.304043,4.0,2.0,2,$400_Weekly,August 2019,3977,2019,8,MEADOWS,400,212031303,House
146830,"185 FISHERIES ROAD, DEVON MEADOWS",-38.177546,145.314474,4.0,1.0,2,$560_Wk,August 2019,3977,2019,8,MEADOWS,560,212031303,House
146831,"75 BROWNS ROAD, DEVON MEADOWS",-38.15347,145.292934,3.0,2.0,0,$500_per_week,July 2019,3977,2019,7,MEADOWS,500,212031303,House
146836,"3 MINDARA COURT, DIAMOND CREEK",-37.6647644,145.1573747,3.0,2.0,2,$480_per_week,January 2019,3089,2019,1,CREEK,480,209031215,House
146837,"5/8 AMAROO COURT, DIAMOND CREEK",-37.6699403,145.1577602,3.0,2.0,2,$520_pw,February 2019,3089,2019,2,CREEK,520,209031215,House
146856,"12 CRADLE ROAD, DIGGERS REST",-37.623555,144.714475,3.0,1.0,2,$350_per_week,June 2019,3427,2019,6,REST,350,210041539,House
146862,"85 LLOYD STREET, DIMBOOLA",-36.454912,142.026745,2.0,1.0,1,$270_per_week,June 2019,3414,2019,6,DIMBOOLA,270,215011390,House
146864,"83 LLOYD STREET, DIMBOOLA",-36.45486658,142.0268518,1.0,1.0,0,$137_pw,October 2019,3414,2019,10,DIMBOOLA,137,215011390,Apartment
146865,"83 LLOYD STREET, DIMBOOLA",-36.45486658,142.0268518,1.0,1.0,0,$137,September 2019,3414,2019,9,DIMBOOLA,137,215011390,Apartment
146866,"10 HOPE STREET, DIMBOOLA",-36.448239,142.024603,3.0,1.0,2,$200,March 2019,3414,2019,3,DIMBOOLA,200,215011390,House
146868,"3/3 HIGH STREET, DIMBOOLA",-36.456407,142.0305732,1.0,1.0,1,$115_-_$115,December 2019,3414,2019,12,DIMBOOLA,115,215011390,Apartment
146869,"3/3 HIGH STREET, DIMBOOLA",-36.456407,142.0305732,1.0,1.0,1,$115,October 2019,3414,2019,10,DIMBOOLA,115,215011390,Apartment
