,address,latitude,longitude,nbed,nbath,ncar,price,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE,residence_type
190483,"16 SAMWELL ROAD, CHARLEMONT",-38.218,144.367,3.0,2.0,2,$420_per_week,February 2021,3217,2021,2,CHARLEMONT,420,203021485,House
190485,"5 EVERTON CRESCENT, CHARLEMONT",-38.20886001,144.36504001,4.0,2.0,2,$470_per_week,April 2021,3217,2021,4,CHARLEMONT,470,203021485,House
190494,"26 TYSON LOOP, CHARLEMONT",-38.20912001,144.36735001,4.0,2.0,2,$460,December 2021,3217,2021,12,CHARLEMONT,460,203021485,House
190495,"82 BEAUMONT AVENUE, CHARLEMONT",-38.21301001,144.36846001,3.0,2.0,1,$450_per_week,December 2021,3217,2021,12,CHARLEMONT,450,203021485,House
190499,"31 LARKSPUR WAY, CHARLEMONT",-38.2123207002,144.3552098002,4.0,2.0,2,$460_per_week,December 2021,3217,2021,12,CHARLEMONT,460,203021485,House
190502,"17 BLIGH STREET, CHARLEMONT",-38.21123001,144.37129001,4.0,2.0,2,$420,December 2021,3217,2021,12,CHARLEMONT,420,203021485,House
190529,"12 TYWIN STREET, CHARLEMONT",-38.2119041002,144.3573143313912,3.0,2.0,1,$430_per_week,September 2021,3217,2021,9,CHARLEMONT,430,203021485,House
190537,"5 ANVIL STREET, CHARLEMONT",-38.2128528002,144.3550543002,4.0,2.0,2,$440_per_week,August 2021,3217,2021,8,CHARLEMONT,440,203021485,House
190547,"11 BARBRA DRIVE, CHARLEMONT",-38.2137869002,144.3546109002,3.0,2.0,1,$410,July 2021,3217,2021,7,CHARLEMONT,410,203021485,House
190548,"19 HAVANT CIRCUIT, CHARLEMONT",-38.21304001,144.36579001,4.0,2.0,2,$520_per_week,July 2021,3217,2021,7,CHARLEMONT,520,203021485,House
190555,"32 WINTERFELL DRIVE, CHARLEMONT",-38.2131309,144.3618314,4.0,2.0,2,$440,June 2021,3217,2021,6,CHARLEMONT,440,203021485,House
190564,"16 OAKDALE STREET, CHARLEMONT",-38.21484001,144.36565001,3.0,2.0,2,$450,April 2021,3217,2021,4,CHARLEMONT,450,203021485,House
190565,"29 BARBRA DRIVE, CHARLEMONT",-38.2148688002,144.3566825002,3.0,2.0,1,$420_per_week,March 2021,3217,2021,3,CHARLEMONT,420,203021485,House
190566,"29 BARBRA DRIVE, CHARLEMONT",-38.2148688002,144.3566825002,3.0,2.0,1,$420_per_week,April 2021,3217,2021,4,CHARLEMONT,420,203021485,House
190567,"3 TYSON LOOP, CHARLEMONT",-38.20901001,144.36641001,4.0,2.0,2,$450,March 2021,3217,2021,3,CHARLEMONT,450,203021485,House
190575,"27 SCULLIN ROAD, CHARLEMONT",-38.218,144.367,4.0,2.0,2,$470,February 2021,3217,2021,2,CHARLEMONT,470,203021485,House
190580,"13 HAVANT CIRCUIT, CHARLEMONT",-38.21341001,144.36572001,4.0,2.0,2,$430,January 2021,3217,2021,1,CHARLEMONT,430,203021485,House
190587,"20 LILLROSE DRIVE, CHARLEMONT",-38.2164849002,144.3605368002,4.0,2.0,2,$480,January 2021,3217,2021,1,CHARLEMONT,480,203021485,House
190588,"37 BARBRA DRIVE, CHARLEMONT",-38.21398001,144.35662001,3.0,2.0,1,$400,January 2021,3217,2021,1,CHARLEMONT,400,203021485,House
190591,"17 TALAB COURT, CHELSEA HEIGHTS",-38.050778,145.142596,3.0,1.0,2,$420_per_week,April 2021,3196,2021,4,HEIGHTS,420,208031187,House
190592,"19 PEROVIC PLACE, CHELSEA HEIGHTS",-38.043951,145.130002,2.0,1.0,4,$450_Weekly,March 2021,3196,2021,3,HEIGHTS,450,208031187,House
190594,"12 FOURTH AVENUE, CHELSEA HEIGHTS",-38.044415,145.13512,2.0,2.0,2,$490,July 2021,3196,2021,7,HEIGHTS,490,208031187,House
190595,"66 CHELSEA PARK DRIVE, CHELSEA HEIGHTS",-38.050306,145.137627,3.0,1.0,2,$450_Weekly,January 2021,3196,2021,1,HEIGHTS,450,208031187,House
190596,"23 EIGHTH AVENUE, CHELSEA HEIGHTS",-38.03973001,145.13487001,5.0,4.0,2,$765,July 2021,3196,2021,7,HEIGHTS,765,208031187,House
190597,"23 EIGHTH AVENUE, CHELSEA HEIGHTS",-38.03973001,145.13487001,5.0,4.0,2,$695_p.w.,February 2021,3196,2021,2,HEIGHTS,695,208031187,House
190598,"1/41 SECOND AVENUE, CHELSEA HEIGHTS",-38.043043,145.132387,3.0,1.0,1,$450_p.w.,April 2021,3196,2021,4,HEIGHTS,450,208031187,House
190599,"4/221-223 THAMES PROMENADE, CHELSEA HEIGHTS",-38.044161,145.13831,2.0,1.0,1,$410_pw,February 2021,3196,2021,2,HEIGHTS,410,208031187,Apartment
190600,"2/10 ROCHE COURT, CHELSEA HEIGHTS",-38.047341,145.138207,3.0,1.0,1,$420_p.w.,May 2021,3196,2021,5,HEIGHTS,420,208031187,House
190601,"246 WELLS ROAD, CHELSEA HEIGHTS",-38.04902,145.141882,3.0,1.0,1,$485,November 2021,3196,2021,11,HEIGHTS,485,208031187,House
190603,"7 KESTREL CLOSE, CHELSEA HEIGHTS",-38.03051,145.129207,3.0,2.0,1,$550,December 2021,3196,2021,12,HEIGHTS,550,208031187,House
190607,"4/4 SEVENTH AVENUE, CHELSEA HEIGHTS",-38.0422627,145.1332556,3.0,1.0,2,$440,November 2021,3196,2021,11,HEIGHTS,440,208031187,House
190611,"1/56 CATHERINE AVENUE, CHELSEA",-38.051697,145.121994,2.0,1.0,1,$400_Weekly,March 2021,3196,2021,3,CHELSEA,400,208031186,House
190612,"1/56 CATHERINE AVENUE, CHELSEA",-38.051697,145.121994,2.0,1.0,1,$420_p.w.,March 2021,3196,2021,3,CHELSEA,420,208031186,House
190613,"15A FOY AVENUE, CHELSEA",-38.04714001,145.11146001,2.0,1.0,0,$650_per_week,September 2021,3196,2021,9,CHELSEA,650,208031186,Apartment
190614,"15A FOY AVENUE, CHELSEA",-38.04714001,145.11146001,2.0,1.0,0,$770_Weekly,April 2021,3196,2021,4,CHELSEA,770,208031186,Apartment
190615,"104/398 NEPEAN HIGHWAY, CHELSEA",-38.05193001,145.11535001,2.0,2.0,1,$530_per_week,August 2021,3196,2021,8,CHELSEA,530,208031186,House
190616,"2/39 SHERWOOD AVENUE, CHELSEA",-38.052061,145.122163,2.0,1.0,1,$300_per_week,June 2021,3196,2021,6,CHELSEA,300,208031186,House
190617,"1/12 WOODBINE GROVE, CHELSEA",-38.05466843,145.11959839,2.0,1.0,1,$280,August 2021,3196,2021,8,CHELSEA,280,208031186,House
190618,"2/20 EMBANKMENT GROVE, CHELSEA",-38.048488,145.117615,3.0,2.0,2,$550_per_week,May 2021,3196,2021,5,CHELSEA,550,208031186,House
190631,"5/18 AVONDALE AVENUE, CHELSEA",-38.05137634,145.11312866,1.0,1.0,1,$480_Weekly,February 2021,3196,2021,2,CHELSEA,480,208031186,Apartment
190632,"3/15 ARGYLE AVENUE, CHELSEA",-38.0525307002,145.1286496002,2.0,1.0,1,$435,April 2021,3196,2021,4,CHELSEA,435,208031186,House
190633,"7 CHELBARA COURT, CHELSEA",-38.045524,145.120826,2.0,1.0,1,$450_per_week,June 2021,3196,2021,6,CHELSEA,450,208031186,House
190635,"2/48 EMBANKMENT GROVE, CHELSEA",-38.047581,145.120842,2.0,1.0,1,$330_per_week,February 2021,3196,2021,2,CHELSEA,330,208031186,Apartment
190636,"3/61 BLANTYRE AVENUE, CHELSEA",-38.052088,145.117129,2.0,1.0,1,$320_p.w.,April 2021,3196,2021,4,CHELSEA,320,208031186,House
190637,"3/61 BLANTYRE AVENUE, CHELSEA",-38.052088,145.117129,2.0,1.0,1,$340,April 2021,3196,2021,4,CHELSEA,340,208031186,House
190638,"2/44 SHERWOOD AVE, CHELSEA",-38.0526791002,145.1217773002,2.0,1.0,1,$420_Weekly,March 2021,3196,2021,3,CHELSEA,420,208031186,House
190639,"2/44 SHERWOOD AVENUE, CHELSEA",-38.052519,145.122668,2.0,1.0,1,$420,March 2021,3196,2021,3,CHELSEA,420,208031186,House
190640,"5/25 THAMES PROMENADE, CHELSEA",-38.0480585002,145.1242788002,2.0,1.0,1,$290_p.w.,March 2021,3196,2021,3,CHELSEA,290,208031186,House
190641,"4/11 BATH STREET, CHELSEA",-38.053001,145.115089,2.0,1.0,1,$415_p.w.,September 2021,3196,2021,9,CHELSEA,415,208031186,Apartment
190642,"4/11 BATH STREET, CHELSEA",-38.053001,145.115089,2.0,1.0,1,$415,August 2021,3196,2021,8,CHELSEA,415,208031186,House
190643,"4/11 BATH STREET, CHELSEA",-38.053001,145.115089,2.0,1.0,1,$400_per_week,July 2021,3196,2021,7,CHELSEA,400,208031186,House
190644,"3/15 ARGYLE AVE, CHELSEA",-38.05505001,145.12031001,2.0,1.0,1,$435_Weekly,April 2021,3196,2021,4,CHELSEA,435,208031186,House
190645,"10/18 AVONDALE AVENUE, CHELSEA",-38.051509,145.113232,1.0,1.0,1,$430_p.w.,September 2021,3196,2021,9,CHELSEA,430,208031186,Apartment
190646,"10/18 AVONDALE AVENUE, CHELSEA",-38.051509,145.113232,1.0,1.0,1,$430_Weekly,August 2021,3196,2021,8,CHELSEA,430,208031186,Apartment
190647,"1 / 23 EMBANKMENT GROVE, CHELSEA",-38.048004,145.117609,2.0,1.0,1,$345_per_week,March 2021,3196,2021,3,CHELSEA,345,208031186,House
190648,"1 / 23 EMBANKMENT GROVE, CHELSEA",-38.048004,145.117609,2.0,1.0,1,$345,February 2021,3196,2021,2,CHELSEA,345,208031186,Apartment
190649,"1/76 SWAN WALK, CHELSEA",-38.04754,145.1234,2.0,1.0,2,$390_Weekly,February 2021,3196,2021,2,CHELSEA,390,208031186,House
190651,"3 / 9-11 BARNES GROVE, CHELSEA",-38.048474,145.112711,3.0,2.0,2,$540_per_week,September 2021,3196,2021,9,CHELSEA,540,208031186,House
190652,"25 PACE CRESCENT, CHELSEA",-38.042756,145.124786,2.0,1.0,1,$360,November 2021,3196,2021,11,CHELSEA,360,208031186,Apartment
190653,"2 / 12 WOODBINE GROVE, CHELSEA",-38.054668,145.119593,2.0,1.0,1,$320_per_week,January 2021,3196,2021,1,CHELSEA,320,208031186,House
190655,"3/5 SWAN WALK, CHELSEA",-38.049521,145.116507,2.0,1.0,1,$385_Weekly,February 2021,3196,2021,2,CHELSEA,385,208031186,Apartment
190656,"2/10 SHERWOOD AVENUE, CHELSEA",-38.0537115,145.1191804,2.0,1.0,2,$490_per_week,February 2021,3196,2021,2,CHELSEA,490,208031186,House
190657,"4/60 CHELSEA ROAD, CHELSEA",-38.050057,145.120873,2.0,1.0,1,$470_per_week,July 2021,3196,2021,7,CHELSEA,470,208031186,House
190658,"4/5 MAURY ROAD, CHELSEA",-38.055799,145.116386,2.0,1.0,1,$450,February 2021,3196,2021,2,CHELSEA,450,208031186,Apartment
190659,"8/18 AVONDALE AVENUE, CHELSEA",-38.051375,145.113135,1.0,1.0,1,$420_per_week,December 2021,3196,2021,12,CHELSEA,420,208031186,Apartment
190660,"8/18 AVONDALE AVENUE, CHELSEA",-38.051375,145.113135,1.0,1.0,1,$430,November 2021,3196,2021,11,CHELSEA,430,208031186,Apartment
190661,"8/18 AVONDALE AVENUE, CHELSEA",-38.051375,145.113135,1.0,1.0,1,$430,October 2021,3196,2021,10,CHELSEA,430,208031186,Apartment
190665,"2/27 SWANSEA ROAD, CHELSEA",-38.05543,145.114776,2.0,1.0,1,$500,December 2021,3196,2021,12,CHELSEA,500,208031186,Apartment
190666,"2/27 SWANSEA ROAD, CHELSEA",-38.05543,145.114776,2.0,1.0,1,$500,June 2021,3196,2021,6,CHELSEA,500,208031186,House
190667,"8/2-12 BAXTER AVENUE, CHELSEA",-38.0439147,145.1216346,1.0,1.0,1,$300,December 2021,3196,2021,12,CHELSEA,300,208031186,Apartment
190668,"4/1 SWAN WALK, CHELSEA",-38.04954,145.11594,2.0,2.0,1,$520,December 2021,3196,2021,12,CHELSEA,520,208031186,House
190669,"3/69 WOODBINE GROVE, CHELSEA",-38.054671,145.118647,3.0,2.0,2,$620,December 2021,3196,2021,12,CHELSEA,620,208031186,House
190670,"1/30 THAMES PROMENADE, CHELSEA",-38.049567,145.119194,2.0,1.0,3,$450,December 2021,3196,2021,12,CHELSEA,450,208031186,House
190678,"4/72 CHELSEA ROAD, CHELSEA",-38.049636,145.122138,3.0,2.0,2,$530_pw,December 2021,3196,2021,12,CHELSEA,530,208031186,House
190679,"1/45 CHELSEA RD, CHELSEA",-38.05028002,145.1197975002,2.0,1.0,1,$420_Weekly,December 2021,3196,2021,12,CHELSEA,420,208031186,Apartment
190680,"3/20 SHERWOOD AVENUE, CHELSEA",-38.053574,145.120009,2.0,1.0,1,$280,December 2021,3196,2021,12,CHELSEA,280,208031186,Apartment
190681,"3/20 SHERWOOD AVENUE, CHELSEA",-38.053574,145.120009,2.0,1.0,1,$280_Weekly,January 2021,3196,2021,1,CHELSEA,280,208031186,House
190682,"1/9 EMBANKMENT GROVE, CHELSEA",-38.048527,145.116321,2.0,1.0,1,$370,December 2021,3196,2021,12,CHELSEA,370,208031186,Apartment
190683,"2/16 SHERWOOD AVENUE, CHELSEA",-38.053645,145.119799,2.0,1.0,2,$420,December 2021,3196,2021,12,CHELSEA,420,208031186,Apartment
190684,"3/32 WOODBINE GROVE, CHELSEA",-38.054082,145.12178,2.0,1.0,1,$290,December 2021,3196,2021,12,CHELSEA,290,208031186,Apartment
190685,"2/5 AVONDALE AVENUE, CHELSEA",-38.05078699,145.1140803,2.0,1.0,2,$440,December 2021,3196,2021,12,CHELSEA,440,208031186,Apartment
190686,"1/45 CHELSEA ROAD, CHELSEA",-38.049917,145.120399,2.0,1.0,1,$420,December 2021,3196,2021,12,CHELSEA,420,208031186,Apartment
190687,"46 JACKSONS ROAD, CHELSEA",-38.042941,145.125858,2.0,1.0,2,$350,December 2021,3196,2021,12,CHELSEA,350,208031186,House
190688,"102/398 NEPEAN HIGHWAY, CHELSEA",-38.05193001,145.11535001,2.0,2.0,1,$490_per_week,December 2021,3196,2021,12,CHELSEA,490,208031186,House
190690,"105 ELLA GROVE, CHELSEA",-38.0388047002,145.1248911002,4.0,2.0,2,$650,December 2021,3196,2021,12,CHELSEA,650,208031189,House
190691,"40B CHELSEA ROAD, CHELSEA",-38.050852,145.119018,3.0,2.0,2,$575,December 2021,3196,2021,12,CHELSEA,575,208031186,House
190692,"40B CHELSEA ROAD, CHELSEA",-38.050852,145.119018,3.0,2.0,2,$575_per_week,November 2021,3196,2021,11,CHELSEA,575,208031186,House
190693,"46 MULKARRA DRIVE, CHELSEA",-38.0465496002,145.1264976002,3.0,2.0,2,$510,December 2021,3196,2021,12,CHELSEA,510,208031186,House
190694,"10/6-8 JEAN STREET, CHELTENHAM NORTH",-37.962569002,145.0524575002,2.0,2.0,1,$430_per_week,June 2021,3192,2021,6,NORTH,430,208031188,House
190697,"9/9 BARKER STREET, CHELTENHAM",-37.9633533,145.0533582,2.0,1.0,1,$375_per_week,April 2021,3192,2021,4,CHELTENHAM,375,208031188,Apartment
190698,"9/9 BARKER STREET, CHELTENHAM",-37.9633533,145.0533582,2.0,1.0,1,$385_per_week,April 2021,3192,2021,4,CHELTENHAM,385,208031188,Apartment
190705,"13/9 BARKER STREET, CHELTENHAM",-37.9632718,145.0533411,2.0,1.0,1,$365_per_week,May 2021,3192,2021,5,CHELTENHAM,365,208031188,House
190710,"15 EVERGREEN CIRCUIT, CHELTENHAM",-37.963183,145.067859,3.0,2.0,2,$750_per_week,March 2021,3192,2021,3,CHELTENHAM,750,208031188,House
190725,"34 WEYMAR STREET, CHELTENHAM",-37.962184,145.063154,4.0,1.0,2,$520_per_week,March 2021,3192,2021,3,CHELTENHAM,520,208031188,House
190726,"24 LAVENDER AVENUE, CHELTENHAM",-37.9556306,145.0698926,3.0,2.0,2,$530_per_week,May 2021,3192,2021,5,CHELTENHAM,530,208031188,House
190729,"7 / 13 WEDD STREET, CHELTENHAM",-37.966651,145.060682,1.0,1.0,0,$300_per_week,January 2021,3192,2021,1,CHELTENHAM,300,208031188,Apartment
190733,"77 DEVON STREET, CHELTENHAM",-37.969043,145.068034,3.0,1.0,1,$425_per_week,July 2021,3192,2021,7,CHELTENHAM,425,208031188,House
190734,"2/10 JELLICOE STREET, CHELTENHAM",-37.961736,145.058253,2.0,1.0,1,$380,June 2021,3192,2021,6,CHELTENHAM,380,208031188,House
190735,"14/109 WEATHERALL ROAD, CHELTENHAM",-37.971307,145.046453,2.0,1.0,1,$390_per_week,June 2021,3192,2021,6,CHELTENHAM,390,208011171,House
190736,"12 SILVER STREET, CHELTENHAM",-37.964448,145.063231,2.0,1.0,2,$470_per_week,June 2021,3192,2021,6,CHELTENHAM,470,208031188,House
190737,"4/59 WILSON STREET, CHELTENHAM",-37.960339,145.059488,2.0,1.0,2,$470_per_week,June 2021,3192,2021,6,CHELTENHAM,470,208031188,House
190738,"12 MAY STREET, CHELTENHAM",-37.9610662,145.0524227,3.0,2.0,3,$530,September 2021,3192,2021,9,CHELTENHAM,530,208031188,House
190739,"12 MAY STREET, CHELTENHAM",-37.9610662,145.0524227,3.0,2.0,3,$530_per_week,May 2021,3192,2021,5,CHELTENHAM,530,208031188,House
190742,"4/1 WEDD STREET, CHELTENHAM",-37.967023,145.060133,2.0,1.0,1,$360_per_week,April 2021,3192,2021,4,CHELTENHAM,360,208031188,Apartment
190746,"903/2-6 RAILWAY ROAD, CHELTENHAM",-37.9661517,145.0563838,2.0,1.0,1,$990,July 2021,3192,2021,7,CHELTENHAM,990,208031188,Apartment
190747,"1/22 CHARLES STREET, CHELTENHAM",-37.97272001,145.06162001,4.0,3.0,3,$835_Weekly,August 2021,3192,2021,8,CHELTENHAM,835,208031188,House
190748,"510/2 RAILWAY ROAD, CHELTENHAM",-37.96615001,145.05638001,2.0,2.0,1,$660,July 2021,3192,2021,7,CHELTENHAM,660,208031188,House
190749,"323/222 BAY ROAD, CHELTENHAM",-37.95462001,145.02646001,2.0,1.0,1,$990,July 2021,3192,2021,7,CHELTENHAM,990,208011173,Apartment
190752,"4 / 1 GARFIELD STREET, CHELTENHAM",-37.959472,145.051755,2.0,1.0,2,$440,April 2021,3192,2021,4,CHELTENHAM,440,208031188,House
190757,"3 / 2 DISSIK STREET, CHELTENHAM",-37.954045,145.07179,2.0,1.0,1,$360,May 2021,3192,2021,5,CHELTENHAM,360,208031188,House
190758,"301/2-6 RAILWAY ROAD, CHELTENHAM",-37.96615001,145.05638001,2.0,1.0,1,$460_per_week,January 2021,3192,2021,1,CHELTENHAM,460,208031188,Apartment
190759,"6/5-7 HALL STREET, CHELTENHAM",-37.964607,145.053552,2.0,1.0,1,$450_per_week,October 2021,3192,2021,10,CHELTENHAM,450,208031188,Apartment
190760,"6/5-7 HALL STREET, CHELTENHAM",-37.964607,145.053552,2.0,1.0,1,$450_per_week,September 2021,3192,2021,9,CHELTENHAM,450,208031188,Apartment
190761,"15 BERNARD STREET, CHELTENHAM",-37.952757,145.061667,4.0,2.0,1,$775_p.w.,May 2021,3192,2021,5,CHELTENHAM,775,208031188,House
190762,"208/278 CHARMAN ROAD, CHELTENHAM",-37.96763001,145.05548001,1.0,1.0,1,$390_per_week,October 2021,3192,2021,10,CHELTENHAM,390,208031188,Apartment
190763,"2/1299A NEPEAN HIGHWAY, CHELTENHAM",-37.965527,145.058182,3.0,2.0,2,$600_per_week,November 2021,3192,2021,11,CHELTENHAM,600,208031188,House
190764,"19/105 PARK ROAD, CHELTENHAM",-37.96439001,145.04897001,2.0,1.0,1,$450_per_week,May 2021,3192,2021,5,CHELTENHAM,450,208011171,House
190765,"1 / 19 SUNRAY AVENUE, CHELTENHAM",-37.962894,145.062987,3.0,2.0,1,$530_per_week,May 2021,3192,2021,5,CHELTENHAM,530,208031188,House
190772,"703/703/4-6 STATION STREET, MOORABBIN",-37.81708001,145.12377001,2.0,1.0,1,$430,March 2021,3189,2021,3,MOORABBIN,430,207031163,House
190773,"202/11 CENTRAL AVENUE, MOORABBIN",-37.9351193002,145.0388144002,2.0,2.0,1,$430_Weekly,June 2021,3189,2021,6,MOORABBIN,430,208031191,House
190774,"2/88 CHAPEL RD, MOORABBIN",-37.93772001,145.04911001,2.0,1.0,1,$450_Weekly,August 2021,3189,2021,8,MOORABBIN,450,208031191,House
190775,"2/88 CHAPEL ROAD, MOORABBIN",-37.937678,145.048789,2.0,1.0,1,$450,August 2021,3189,2021,8,MOORABBIN,450,208031191,House
190779,"30 HEALEY STREET, MOORABBIN",-37.935278,145.040738,4.0,1.0,2,$550,July 2021,3189,2021,7,MOORABBIN,550,208031191,House
190783,"2/486B SOUTH ROAD, MOORABBIN",-37.9352001,145.04979001,3.0,2.0,1,$550,March 2021,3189,2021,3,MOORABBIN,550,208031191,House
190784,"2/486B SOUTH ROAD, MOORABBIN",-37.9352001,145.04979001,3.0,2.0,1,$550_per_week,February 2021,3189,2021,2,MOORABBIN,550,208031191,House
190785,"3A MARGARET STREET, MOORABBIN",-37.9359605,145.0454401,3.0,2.0,2,$740_per_week,March 2021,3189,2021,3,MOORABBIN,740,208031191,House
190788,"REAR UNIT / 2 PERRY STREET, MOORABBIN",-37.93908001,145.04004001,2.0,1.0,1,$315,March 2021,3189,2021,3,MOORABBIN,315,208031191,House
190790,"807/4-6 STATION STREET, MOORABBIN",-37.9353756,145.0376092,2.0,2.0,1,$550,May 2021,3189,2021,5,MOORABBIN,550,208031191,House
190791,"807/4-6 STATION STREET, MOORABBIN",-37.9353756,145.0376092,2.0,2.0,1,$500_p.w.,April 2021,3189,2021,4,MOORABBIN,500,208031191,House
190796,"26 GWENDA AVE, MOORABBIN",-37.93736001,145.04118001,4.0,1.0,2,$560,April 2021,3189,2021,4,MOORABBIN,560,208031191,House
190798,"1540 STUMPY GULLY ROAD, MOOROODUC",-38.2325241002,145.1329241002,5.0,2.0,4,$900_per_week,August 2021,3933,2021,8,MOOROODUC,900,214021385,House
190799,"1540 STUMPY GULLY ROAD, MOOROODUC",-38.2325241002,145.1329241002,5.0,2.0,4,$900_per_week,June 2021,3933,2021,6,MOOROODUC,900,214021385,House
190800,"6A BINNAK WAY, MOOROODUC",-38.2124308,145.1383458,2.0,1.0,0,$350_pw,May 2021,3933,2021,5,MOOROODUC,350,214021385,House
190804,"1/24 CHARLES STREET, MOOROOLBARK",-37.787233,145.313594,2.0,2.0,2,$420_per_week,June 2021,3138,2021,6,MOOROOLBARK,420,211051281,House
190810,"8 PREMIER CLOSE, MOOROOLBARK",-37.78815001,145.30764001,3.0,2.0,2,$480,September 2021,3138,2021,9,MOOROOLBARK,480,211051281,House
190811,"8 PREMIER CLOSE, MOOROOLBARK",-37.78815001,145.30764001,3.0,2.0,2,$480,August 2021,3138,2021,8,MOOROOLBARK,480,211051281,House
190823,"3 ERINVALE CLOSE, MOOROOLBARK",-37.7795593968916,145.316412289767,2.0,2.0,1,$375_per_week,July 2021,3138,2021,7,MOOROOLBARK,375,211051281,House
190824,"11 DRYSDALE PLACE, MOOROOLBARK",-37.769835,145.331019,3.0,2.0,2,$480_per_week,July 2021,3138,2021,7,MOOROOLBARK,480,211051281,House
190828,"19 DRYDEN CONCOURSE, MOOROOLBARK",-37.790051,145.321007,3.0,1.0,2,$455_per_week,October 2021,3138,2021,10,MOOROOLBARK,455,211051281,House
190829,"9/8 ELIZABETH STREET, MOOROOPNA",-36.391977,145.364062,1.0,1.0,1,$170_per_week,September 2021,3629,2021,9,MOOROOPNA,170,216031415,Apartment
190834,"UNIT 3/6 ANN STREET, MOOROOPNA",-36.3906598,145.3602847,1.0,1.0,1,$205_per_week,January 2021,3629,2021,1,MOOROOPNA,205,216031415,Apartment
190842,"5/15 GRAEME STREET, MOOROOPNA",-36.39016,145.35327,2.0,1.0,2,$290,November 2021,3629,2021,11,MOOROOPNA,290,216031415,Apartment
190843,"5/15 GRAEME STREET, MOOROOPNA",-36.39016,145.35327,2.0,1.0,2,$290_pw,October 2021,3629,2021,10,MOOROOPNA,290,216031415,House
190844,"24 NORTHGATE STREET, MOOROOPNA",-36.39197001,145.35742001,3.0,2.0,2,$400_pw,November 2021,3629,2021,11,MOOROOPNA,400,216031415,House
190854,"6/100 ECHUCA ROAD, MOOROOPNA",-36.385021,145.356017,2.0,1.0,1,$230,January 2021,3629,2021,1,MOOROOPNA,230,216031415,House
190859,"1/98-100 CHUTE STREET, MORDIALLOC",-38.000613,145.094708,3.0,2.0,2,$540_per_week,November 2021,3195,2021,11,MORDIALLOC,540,208031193,House
190860,"5/7 CENTREWAY, MORDIALLOC",-38.007606,145.085653,2.0,1.0,1,$420,August 2021,3195,2021,8,MORDIALLOC,420,208031193,House
190861,"7 KINGSTON STREET, MORDIALLOC",-37.993918,145.09481,3.0,1.0,2,$585,December 2021,3195,2021,12,MORDIALLOC,585,208031193,House
190862,"1/1 ASHMORE AVENUE, MORDIALLOC",-38.0012459,145.0845794,2.0,1.0,1,$445_per_week,June 2021,3195,2021,6,MORDIALLOC,445,208031193,House
190864,"6/399 NEPEAN HIGHWAY, MORDIALLOC",-37.999634,145.084398,1.0,1.0,1,$303_p.w.,September 2021,3195,2021,9,MORDIALLOC,303,208031193,Apartment
190865,"6/399 NEPEAN HIGHWAY, MORDIALLOC",-37.999634,145.084398,1.0,1.0,1,$303_Weekly,July 2021,3195,2021,7,MORDIALLOC,303,208031193,Apartment
190867,"8/119 MCDONALD STREET, MORDIALLOC",-38.0056732002,145.0860723002,2.0,1.0,1,$390_pw,April 2021,3195,2021,4,MORDIALLOC,390,208031193,House
190878,"1/500 MAIN STREET, MORDIALLOC",-38.003214,145.083997,1.0,1.0,1,$310_per_week,June 2021,3195,2021,6,MORDIALLOC,310,208031193,Apartment
190879,"2 / 94 CHUTE STREET, MORDIALLOC",-38.00089001,145.09398001,2.0,1.0,1,$480_per_week,August 2021,3195,2021,8,MORDIALLOC,480,208031193,House
190880,"2 / 94 CHUTE STREET, MORDIALLOC",-38.00089001,145.09398001,2.0,1.0,1,$480,July 2021,3195,2021,7,MORDIALLOC,480,208031193,House
190881,"6 / 25 MCDONALD STREET, MORDIALLOC",-38.004113,145.088871,1.0,1.0,0,$290,December 2021,3195,2021,12,MORDIALLOC,290,208031193,Apartment
190883,"99B CHUTE STREET, MORDIALLOC",-37.996595,145.093782,3.0,2.0,1,$520_per_week,April 2021,3195,2021,4,MORDIALLOC,520,208031193,House
190884,"8/2 WOODS AVENUE, MORDIALLOC",-38.003425,145.094244,1.0,1.0,1,$350_per_week,June 2021,3195,2021,6,MORDIALLOC,350,208031193,Apartment
190885,"19/5-7 COLLOCOTT STREET, MORDIALLOC",-38.000095,145.08831,2.0,1.0,2,$465_per_week,May 2021,3195,2021,5,MORDIALLOC,465,208031193,House
190886,"3/123 MCDONALD STREET, MORDIALLOC",-38.00079001,145.09862001,2.0,2.0,1,$480,October 2021,3195,2021,10,MORDIALLOC,480,208031193,House
190887,"3/123 MCDONALD STREET, MORDIALLOC",-38.00079001,145.09862001,2.0,2.0,1,$480_per_week,January 2021,3195,2021,1,MORDIALLOC,480,208031193,House
190893,"4 / 10 BAY STREET, MORDIALLOC",-38.003444,145.082106,3.0,2.0,1,$595,December 2021,3195,2021,12,MORDIALLOC,595,208031193,House
190894,"3 / 119 MCDONALD STREET, MORDIALLOC",-38.000819,145.098128,2.0,1.0,1,$370,November 2021,3195,2021,11,MORDIALLOC,370,208031193,Apartment
190895,"4 / 25 MCDONALD STREET, MORDIALLOC",-38.004113,145.088871,1.0,1.0,0,$290,December 2021,3195,2021,12,MORDIALLOC,290,208031193,Apartment
190896,"20 JOHN STREET, MORDIALLOC",-38.004459,145.083267,5.0,3.0,2,$840_per_week,March 2021,3195,2021,3,MORDIALLOC,840,208031193,House
