,address,latitude,longitude,nbed,nbath,ncar,price,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE,residence_type
169371,"BEACH ROAD, WOODSIDE",-38.60712,146.892063,3.0,1.0,1,$180_pw,January 2013,3874,2013,1,WOODSIDE,180,205051104,House
169373,"1580 MERRIANG ROAD, WOODSTOCK",-37.53519,145.029035,4.0,2.0,2,$570_pw,May 2013,3751,2013,5,WOODSTOCK,570,209041225,House
169375,"140 POMFRETS ROAD, WOOLAMAI",-38.5119613,145.5277936,2.0,1.0,1,$220_pw,March 2013,3990,2013,3,WOOLAMAI,220,205031093,House
169376,"101A TREW ROAD, WOOLAMAI",-38.498235,145.518821,3.0,1.0,0,$195_pw,May 2013,3990,2013,5,WOOLAMAI,195,205031093,House
169385,"8 MYALL STREET, WOOMELANG",-35.679544,142.66438,3.0,2.0,1,$135_pw,November 2013,3485,2013,11,WOOMELANG,135,215011394,House
169386,"16 REIDS WAY, WOORAGEE",-36.294532,146.704299,4.0,1.0,2,$410_per_week,August 2013,3747,2013,8,WOORAGEE,410,204031068,House
169388,"4 ANTHONY GROVE, WOORI YALLOCK",-37.77613,145.537437,3.0,1.0,1,$285_per_week,February 2013,3139,2013,2,YALLOCK,285,211051286,House
169397,"49 RICHARDSON ROAD, WOORINEN",-35.277999,143.45884,3.0,1.0,1,$200_Weekly,April 2013,3589,2013,4,WOORINEN,200,215031405,House
169398,"11 WELCH STREET, WUNGHNU",-36.151848,145.43335,3.0,1.0,0,$230_per_week,October 2013,3635,2013,10,WUNGHNU,230,216021413,House
169403,"1 CURRAN COURT, WURRUK",-38.103497,147.03306,3.0,1.0,2,$220_Weekly,May 2013,3850,2013,5,WURRUK,220,205051103,House
169404,"1 CURRAN COURT, WURRUK",-38.103497,147.03306,3.0,1.0,2,$230_pw,May 2013,3850,2013,5,WURRUK,230,205051103,House
169405,"1 CURRAN COURT, WURRUK",-38.103497,147.03306,3.0,1.0,2,$230_pw,April 2013,3850,2013,4,WURRUK,230,205051103,House
169406,"1 CURRAN COURT, WURRUK",-38.103497,147.03306,3.0,1.0,2,$220_Weekly,April 2013,3850,2013,4,WURRUK,220,205051103,House
169407,"7 GOULD STREET, WURRUK",-38.103979,147.036821,4.0,2.0,3,$295_per_week,February 2013,3850,2013,2,WURRUK,295,205051103,House
169416,"22 NARUNG WAY, WYNDHAM VALE",-37.884702,144.612027,4.0,2.0,2,$280_p.w.,June 2013,3024,2013,6,VALE,280,213051590,House
169419,"71 VAUGHAN CHASE, WYNDHAM VALE",-37.895327,144.614804,4.0,2.0,2,$300_per_week,November 2013,3024,2013,11,VALE,300,213051590,House
169420,"71 VAUGHAN CHASE, WYNDHAM VALE",-37.895327,144.614804,4.0,2.0,2,$310_per_week,February 2013,3024,2013,2,VALE,310,213051590,House
169421,"670 ARMSTRONG ROAD, WYNDHAM VALE",-37.8765285,144.6091249,4.0,2.0,2,$305_pw,October 2013,3024,2013,10,VALE,305,213051590,House
169422,"28 NARUNG WAY, WYNDHAM VALE",-37.8843196,144.61185565,2.0,1.0,1,$250_pw,December 2013,3024,2013,12,VALE,250,213051590,Apartment
169423,"28 NARUNG WAY, WYNDHAM VALE",-37.8843196,144.61185565,2.0,1.0,1,$250_p.w.,November 2013,3024,2013,11,VALE,250,213051590,Apartment
169426,"2/34 LADY PENRHYN DRIVE, WYNDHAM VALE",-37.880484,144.629864,3.0,2.0,2,$285_pw,December 2013,3024,2013,12,VALE,285,213051589,House
169428,"13 STOCKMAN WAY, LONGWARRY",-38.111316680908,145.771423339844,3.0,2.0,2,$280_p.w.,July 2013,3816,2013,7,LONGWARRY,280,205011076,House
169429,"24 WATTLE WAY, LONGWARRY",-38.1138049,145.7620121,4.0,2.0,2,$320_per_week,March 2013,3816,2013,3,LONGWARRY,320,205011076,House
169438,"6/180 COX ROAD, LOVELY BANKS",-38.080454,144.335191,1.0,1.0,1,$250_pw,December 2013,3221,2013,12,BANKS,250,203021486,Apartment
169439,"6/180 COX ROAD, LOVELY BANKS",-38.080454,144.335191,1.0,1.0,1,$220_Weekly,November 2013,3221,2013,11,BANKS,220,203021486,Apartment
169440,"2/345 ANAKIE ROAD, LOVELY BANKS",-38.085923,144.335711,2.0,1.0,1,$270_pw,December 2013,3221,2013,12,BANKS,270,203021486,Apartment
169441,"3/47 EDWARDS STREET, LOWER PLENTY",-37.726846,145.12158,3.0,1.0,2,$350_per_week,July 2013,3093,2013,7,PLENTY,350,209011202,House
169442,"3/47 EDWARDS STREET, LOWER PLENTY",-37.726846,145.12158,3.0,1.0,2,$390_Weekly,July 2013,3093,2013,7,PLENTY,390,209011202,House
169443,"3/47 EDWARDS STREET, LOWER PLENTY",-37.726846,145.12158,3.0,1.0,2,$365_per_week,July 2013,3093,2013,7,PLENTY,365,209011202,House
169444,"28/123 MAIN ROAD, LOWER PLENTY",-37.7263104,145.1143388,2.0,1.0,1,$295_pw,February 2013,3093,2013,2,PLENTY,295,209011202,Apartment
169446,"19 ALMA STREET, LOWER PLENTY",-37.724371,145.114419,3.0,1.0,2,$250_pw,October 2013,3093,2013,10,PLENTY,250,209011202,House
169447,"2C MASKELL CRESCENT, LOWER PLENTY",-37.726266,145.112507,3.0,2.0,1,$395_per_week,April 2013,3093,2013,4,PLENTY,395,209011202,House
169448,"2C MASKELL CRESCENT, LOWER PLENTY",-37.726266,145.112507,3.0,2.0,1,$395_per_week,March 2013,3093,2013,3,PLENTY,395,209011202,House
169449,"1/129 MAIN ROAD, LOWER PLENTY",-37.72595,145.114878,3.0,2.0,2,$370_per_week,May 2013,3093,2013,5,PLENTY,370,209011202,House
169450,"1/129 MAIN ROAD, LOWER PLENTY",-37.72595,145.114878,3.0,2.0,2,$380_per_week,March 2013,3093,2013,3,PLENTY,380,209011202,House
169451,"4/91 OLD ELTHAM ROAD, LOWER PLENTY",-37.729807,145.119525,3.0,2.0,2,$450_pw,July 2013,3093,2013,7,PLENTY,450,209011202,House
169455,"46/123 MAIN ROAD, LOWER PLENTY",-37.7263104,145.1143388,1.0,1.0,1,$300_pw,June 2013,3093,2013,6,PLENTY,300,209011202,Apartment
169456,"46/123 MAIN ROAD, LOWER PLENTY",-37.7263104,145.1143388,1.0,1.0,1,$300_pw,May 2013,3093,2013,5,PLENTY,300,209011202,Apartment
169457,"33A HERLIHYS ROAD, LOWER TEMPLESTOWE",-37.761465,145.121353,3.0,2.0,2,$500_per_week,August 2013,3107,2013,8,TEMPLESTOWE,500,207021160,House
169458,"315 THOMPSONS ROAD, LOWER TEMPLESTOWE",-37.763961,145.109613,3.0,1.0,1,$390,June 2013,3107,2013,6,TEMPLESTOWE,390,207021160,House
169459,"39 FAIRBANK CRESCENT, LOWER TEMPLESTOWE",-37.764687,145.123697,4.0,2.0,2,$500,May 2013,3107,2013,5,TEMPLESTOWE,500,207021160,House
169460,"11/231 HIGH STREET, LOWER TEMPLESTOWE",-37.770382,145.116331,3.0,2.0,2,$530,May 2013,3107,2013,5,TEMPLESTOWE,530,207021160,House
169461,"4/28 FOOTE STREET, LOWER TEMPLESTOWE",-37.758113,145.116982,4.0,2.0,2,$649,May 2013,3107,2013,5,TEMPLESTOWE,649,207021160,House
169462,"7/28 FOOTE STREET, LOWER TEMPLESTOWE",-37.758113,145.116982,4.0,2.0,2,$600,May 2013,3107,2013,5,TEMPLESTOWE,600,207021160,House
169463,"19 HODGSON STREET, LOWER TEMPLESTOWE",-37.766012,145.10311,3.0,1.0,2,$395,May 2013,3107,2013,5,TEMPLESTOWE,395,207021160,House
169464,"32 CAROLINE DRIVE, LOWER TEMPLESTOWE",-37.7660537,145.1115996,3.0,1.0,2,$395,May 2013,3107,2013,5,TEMPLESTOWE,395,207021160,House
169465,"3 WELLINGTON STREET, LOWER TEMPLESTOWE",-37.7645877,145.1074318,3.0,2.0,2,$530,May 2013,3107,2013,5,TEMPLESTOWE,530,207021160,House
169472,"32 BULGA WATTLE CIRCUIT, LYNDHURST",-38.069496,145.241919,3.0,2.0,2,$380_per_week,April 2013,3975,2013,4,LYNDHURST,380,212031306,House
169477,"88/179 MELROSE DRIVE, LYONS",-38.0112857,141.4635914,2.0,1.0,0,$300,September 2013,3304,2013,9,LYONS,300,217011420,Apartment
169478,"1/3-5 ULVERSTONE STREET, LYONS",-38.0112857,141.4635914,2.0,1.0,2,$500,August 2013,3304,2013,8,LYONS,500,217011420,Apartment
169479,"23 LUTANA STREET, LYONS",-38.0112857,141.4635914,3.0,2.0,1,$575,August 2013,3304,2013,8,LYONS,575,217011420,House
169480,"101 BURNIE STREET, LYONS",-38.0112857,141.4635914,3.0,1.0,0,$450_per_week,July 2013,3304,2013,7,LYONS,450,217011420,House
169481,"53/179 MELROSE DRIVE, LYONS",-38.0112857,141.4635914,2.0,1.0,0,$310,July 2013,3304,2013,7,LYONS,310,217011420,Apartment
169482,"22/179 MELROSE DRIVE, LYONS",-38.0112857,141.4635914,2.0,1.0,0,$320,July 2013,3304,2013,7,LYONS,320,217011420,Apartment
169488,"25 LAKESFIELD DRIVE, LYSTERFIELD",-37.915986,145.278487,4.0,2.0,2,$435_Weekly,October 2013,3156,2013,10,LYSTERFIELD,435,211011255,House
169491,"7 BODY PLACE, MACARTHUR",-38.0341098,142.0009587,3.0,2.0,0,$450,November 2013,3286,2013,11,MACARTHUR,450,217041478,House
169492,"623 MACCLESFIELD ROAD, MACCLESFIELD",-37.8705,145.478502,4.0,3.0,2,$450,December 2013,3782,2013,12,MACCLESFIELD,450,211051279,House
169493,"623 MACCLESFIELD ROAD, MACCLESFIELD",-37.8705,145.478502,4.0,3.0,2,$450,November 2013,3782,2013,11,MACCLESFIELD,450,211051279,House
169498,"75 SMITH STREET, MACEDON",-37.41761,144.562314,4.0,2.0,2,$520_pw,January 2013,3440,2013,1,MACEDON,520,210021233,House
169499,"22 CORKS ROAD, MACEDON",-37.423261,144.556189,3.0,2.0,3,$380_per_week,December 2013,3440,2013,12,MACEDON,380,210021233,House
169501,"53 YALLAMBIE ROAD, MACLEOD",-37.719786,145.086107,4.0,2.0,2,$395_per_week,October 2013,3085,2013,10,MACLEOD,395,209011203,House
169502,"53 YALLAMBIE ROAD, MACLEOD",-37.719786,145.086107,4.0,2.0,2,$395_Weekly,September 2013,3085,2013,9,MACLEOD,395,209011203,House
169503,"17A TYRONE AVENUE, MACLEOD",-37.722862,145.075595,2.0,1.0,2,$390_pw,June 2013,3085,2013,6,MACLEOD,390,209011203,Apartment
169504,"292 WAIORA ROAD, MACLEOD",-37.725859,145.06152,3.0,1.0,0,$355_per_week,May 2013,3085,2013,5,MACLEOD,355,209011203,House
169505,"11 STEPHANIE COURT, MACLEOD",-37.720074,145.093757,3.0,1.0,4,$435_per_week,December 2013,3085,2013,12,MACLEOD,435,209011203,House
169506,"9/256 WAIORA ROAD, MACLEOD",-37.7286852,145.0609091,2.0,1.0,1,$450_per_week,April 2013,3085,2013,4,MACLEOD,450,209011203,Apartment
169507,"9/256 WAIORA ROAD, MACLEOD",-37.7286852,145.0609091,2.0,1.0,1,$450_per_week,March 2013,3085,2013,3,MACLEOD,450,209011203,Apartment
169511,"14 LAURA STREET, MAFFRA",-37.962364,146.972359,2.0,1.0,1,$210_per_week,May 2013,3860,2013,5,MAFFRA,210,205051101,House
169517,"181 JOHNSON STREET, MAFFRA",-37.969442,146.97951,3.0,1.0,1,$200_pw,October 2013,3860,2013,10,MAFFRA,200,205051101,House
169518,"3/3-5 DUKE STREET, MAFFRA",-37.96403,146.97138,1.0,1.0,1,$130_pw,January 2013,3860,2013,1,MAFFRA,130,205051101,Apartment
169521,"9 HIGHLAND WAY, MAIDEN GULLY",-36.746619,144.20789,4.0,2.0,2,$335_per_week,June 2013,3551,2013,6,GULLY,335,202011023,House
169522,"3 AMANDA DRIVE, MAIDEN GULLY",-36.7637224,144.2372622,3.0,2.0,2,$360_pw,January 2013,3551,2013,1,GULLY,360,202011023,House
169523,"10/48 EUCALYPTUS DRIVE, MAIDSTONE",-37.7791324,144.8731517,2.0,2.0,1,$350_per_week,November 2013,3012,2013,11,MAIDSTONE,350,213031347,House
169524,"10/48 EUCALYPTUS DRIVE, MAIDSTONE",-37.7791324,144.8731517,2.0,2.0,1,$380_pw,March 2013,3012,2013,3,MAIDSTONE,380,213031347,House
169525,"10/48 EUCALYPTUS DRIVE, MAIDSTONE",-37.7791324,144.8731517,2.0,2.0,1,$360_per_week,January 2013,3012,2013,1,MAIDSTONE,360,213031347,House
169528,"35 DUNEDIN STREET, MAIDSTONE",-37.780742,144.867132,6.0,4.0,2,$380_Weekly,December 2013,3012,2013,12,MAIDSTONE,380,213031347,House
169529,"35 DUNEDIN STREET, MAIDSTONE",-37.780742,144.867132,6.0,4.0,2,$330_per_week,October 2013,3012,2013,10,MAIDSTONE,330,213031347,House
169534,"27 HOWARD STREET, MAIDSTONE",-37.7893852,144.8802747,4.0,2.0,3,$500_pw,May 2013,3012,2013,5,MAIDSTONE,500,213031347,House
169535,"7/50 EUCALYPTUS DRIVE, MAIDSTONE",-37.7791324,144.8731517,2.0,2.0,1,$360_pw,May 2013,3012,2013,5,MAIDSTONE,360,213031347,House
169537,"8 BABB STREET, MAIDSTONE",-37.787665,144.872134,3.0,2.0,3,$385_pw,July 2013,3012,2013,7,MAIDSTONE,385,213031347,House
169538,"8 BABB STREET, MAIDSTONE",-37.787665,144.872134,3.0,2.0,3,$385,May 2013,3012,2013,5,MAIDSTONE,385,213031347,House
169539,"1/83 BALLARAT ROAD, MAIDSTONE",-37.786936,144.878216,2.0,2.0,2,$395_per_week,May 2013,3012,2013,5,MAIDSTONE,395,213031347,House
169540,"7/6 CREFDEN STREET, MAIDSTONE",-37.7774585,144.8724607,2.0,1.0,1,$320_per_week,May 2013,3012,2013,5,MAIDSTONE,320,213031347,House
169541,"7/6 CREFDEN STREET, MAIDSTONE",-37.7774585,144.8724607,2.0,1.0,1,$320_pw,April 2013,3012,2013,4,MAIDSTONE,320,213031347,Apartment
169546,"1585 MORNINGTON FLINDERS ROAD, MAIN RIDGE",-38.3675367,145.006465,2.0,1.0,0,$250_pw,August 2013,3928,2013,8,RIDGE,250,214021378,Apartment
169547,"309 BARKERS ROAD, MAIN RIDGE",-38.409278,144.967402,3.0,2.0,0,$540_pw,July 2013,3928,2013,7,RIDGE,540,214021378,House
169548,"309 BARKERS ROAD, MAIN RIDGE",-38.409278,144.967402,3.0,2.0,0,$540_pw,June 2013,3928,2013,6,RIDGE,540,214021378,House
169560,"30 DRAKE STREET, MALMSBURY",-37.185416,144.371125,3.0,2.0,2,$320_per_week,December 2013,3446,2013,12,MALMSBURY,320,202021030,House
169561,"5 JOHNSON STREET, MALMSBURY",-37.190608,144.391291,3.0,1.0,2,$310_per_week,October 2013,3446,2013,10,MALMSBURY,310,202021030,House
169563,"21 SULLIVAN STREET, MALMSBURY",-37.1927472,144.3744099,3.0,2.0,1,$310_per_week,May 2013,3446,2013,5,MALMSBURY,310,202021030,House
169577,"9 SERRELL STREET, MALVERN EAST",-37.883009,145.061427,3.0,1.0,2,$420_pw,December 2013,3145,2013,12,EAST,420,208041195,House
169578,"93A PAXTON STREET, MALVERN EAST",-37.871267,145.059377,3.0,2.0,2,$695_pw,October 2013,3145,2013,10,EAST,695,208041195,House
169579,"93A PAXTON STREET, MALVERN EAST",-37.871267,145.059377,3.0,2.0,2,$695_pw,September 2013,3145,2013,9,EAST,695,208041195,House
169580,"93A PAXTON STREET, MALVERN EAST",-37.871267,145.059377,3.0,2.0,2,$695_pw,March 2013,3145,2013,3,EAST,695,208041195,House
169581,"24 ALLENBY AVENUE, MALVERN EAST",-37.865423,145.059335,5.0,4.0,4,$1000_per_week,April 2013,3145,2013,4,EAST,1000,208041195,House
169582,"24 ALLENBY AVENUE, MALVERN EAST",-37.865423,145.059335,5.0,4.0,4,$1000_per_week,March 2013,3145,2013,3,EAST,1000,208041195,House
169584,"53/949 DANDENONG ROAD, MALVERN EAST",-37.878553,145.048352,1.0,1.0,0,$250_per_week,November 2013,3145,2013,11,EAST,250,208041195,Apartment
169585,"3/696 WAVERLEY ROAD, MALVERN EAST",-37.8777831,145.0872879,1.0,1.0,1,$280_pw,October 2013,3145,2013,10,EAST,280,208041195,Apartment
169586,"115/839 DANDENONG ROAD, MALVERN EAST",-37.8749846,145.0407333,1.0,1.0,1,$315_pw,July 2013,3145,2013,7,EAST,315,208041195,Apartment
169587,"4/23 CAMIRA STREET, MALVERN EAST",-37.891369,145.087446,1.0,1.0,1,$240_per_week,March 2013,3145,2013,3,EAST,240,208041195,Apartment
169589,"9/95 PAXTON STREET, MALVERN EAST",-37.871303,145.059664,2.0,1.0,1,$350,March 2013,3145,2013,3,EAST,350,208041195,Apartment
169593,"66/949 DANDENONG ROAD, MALVERN EAST",-37.878553,145.048352,1.0,1.0,0,$285_per_week,October 2013,3145,2013,10,EAST,285,208041195,Apartment
169594,"4 / 1207 DANDENONG ROAD, MALVERN EAST",-37.884167,145.066836,1.0,1.0,1,$310_Weekly,January 2013,3145,2013,1,EAST,310,208041195,Apartment
169595,"2/9-11 FISHER STREET, MALVERN EAST",-37.882516,145.056766,2.0,1.0,2,$430_per_week,October 2013,3145,2013,10,EAST,430,208041195,Apartment
169596,"2/9-11 FISHER STREET, MALVERN EAST",-37.882516,145.056766,2.0,1.0,2,$430_per_week,January 2013,3145,2013,1,EAST,430,208041195,Apartment
169597,"114/839 DANDENONG ROAD, MALVERN EAST",-37.8749846,145.0407333,1.0,1.0,1,$380_pw,November 2013,3145,2013,11,EAST,380,208041195,Apartment
169599,"211/60 WAVERLEY ROAD, MALVERN EAST",-37.875927,145.046426,1.0,1.0,0,$300_per_week,December 2013,3145,2013,12,EAST,300,208041195,Apartment
169600,"8/102 DARLING ROAD, MALVERN EAST",-37.874515,145.060037,1.0,1.0,1,$320_per_week,August 2013,3145,2013,8,EAST,320,208041195,Apartment
169601,"8/102 DARLING ROAD, MALVERN EAST",-37.874515,145.060037,1.0,1.0,1,$320_per_week,April 2013,3145,2013,4,EAST,320,208041195,Apartment
169602,"16/786 WARRIGAL ROAD, MALVERN EAST",-37.890117,145.088491,2.0,1.0,1,$280_pw,January 2013,3145,2013,1,EAST,280,208041195,Apartment
169603,"1 MILLEWA AVENUE, MALVERN EAST",-37.88511,145.074729,3.0,2.0,2,$850_pw,January 2013,3145,2013,1,EAST,850,208041195,House
169604,"58 MILLEWA AVENUE, MALVERN EAST",-37.881393,145.075971,3.0,1.0,1,$540_pw,May 2013,3145,2013,5,EAST,540,208041195,House
169605,"2/19 ARDRIE ROAD, MALVERN EAST",-37.877158,145.051137,2.0,2.0,1,$450_per_week,February 2013,3145,2013,2,EAST,450,208041195,House
169606,"204/903 DANDENONG ROAD, MALVERN EAST",-37.876178,145.046128,1.0,1.0,0,$260_per_week,November 2013,3145,2013,11,EAST,260,208041195,Apartment
169607,"2/53 CLYNDEN AVENUE, MALVERN EAST",-37.868253,145.060907,3.0,1.0,1,$600_pw,May 2013,3145,2013,5,EAST,600,208041195,House
169608,"2/53 CLYNDEN AVENUE, MALVERN EAST",-37.868253,145.060907,3.0,1.0,1,$610_pw,May 2013,3145,2013,5,EAST,610,208041195,House
169609,"32A ARCADIA AVENUE, MALVERN EAST",-37.889574,145.085391,3.0,2.0,1,$460_pw,March 2013,3145,2013,3,EAST,460,208041195,House
169610,"5/80 DARLING ROAD, MALVERN EAST",-37.876452,145.05966,1.0,1.0,1,$290_per_week,July 2013,3145,2013,7,EAST,290,208041195,Apartment
169611,"5/80 DARLING ROAD, MALVERN EAST",-37.876452,145.05966,1.0,1.0,1,$290_per_week,June 2013,3145,2013,6,EAST,290,208041195,Apartment
169612,"309A/60 WAVERLEY ROAD, MALVERN EAST",-37.87592697,145.0464325,3.0,1.0,0,$215_per_week,November 2013,3145,2013,11,EAST,215,208041195,House
169613,"04/1023 DANDENONG ROAD, MALVERN EAST",-37.881948,145.05148,1.0,1.0,0,$265_per_week,October 2013,3145,2013,10,EAST,265,208041195,Apartment
169615,"210/141 WAVERLEY ROAD, MALVERN EAST",-37.875948,145.049492,2.0,1.0,0,$450_per_week,October 2013,3145,2013,10,EAST,450,208041195,Apartment
169616,"109/60 WAVERLEY ROAD, MALVERN EAST",-37.875823,145.04833,1.0,1.0,0,$260_per_week,December 2013,3145,2013,12,EAST,260,208041195,Apartment
169617,"010/903 DANDENONG ROAD, MALVERN EAST",-37.876178,145.046128,1.0,1.0,0,$275_per_week,October 2013,3145,2013,10,EAST,275,208041195,Apartment
169618,"306/141 WAVERLEY ROAD, MALVERN EAST",-37.8760343,145.0494095,1.0,1.0,0,$260_per_week,October 2013,3145,2013,10,EAST,260,208041195,Apartment
169619,"14/1023 DANDENONG ROAD, MALVERN EAST",-37.881948,145.05148,2.0,1.0,0,$355_per_week,October 2013,3145,2013,10,EAST,355,208041195,Apartment
169620,"208/60 WAVERLEY ROAD, MALVERN EAST",-37.876647,145.052378,1.0,1.0,0,$260_per_week,December 2013,3145,2013,12,EAST,260,208041195,Apartment
169621,"210/313-319 WAVERLEY ROAD, MALVERN EAST",-37.876658,145.052492,1.0,1.0,0,$240_per_week,November 2013,3145,2013,11,EAST,240,208041195,Apartment
169622,"1/106 DARLING ROAD, MALVERN EAST",-37.883147,145.057983,3.0,2.0,2,$570_per_week,October 2013,3145,2013,10,EAST,570,208041195,House
169623,"1A WILMOT STREET, MALVERN EAST",-37.8823783,145.0532728,2.0,2.0,1,$600_per_week,January 2013,3145,2013,1,EAST,600,208041195,House
169626,"3/1 MAYFIELD AVENUE, MALVERN",-37.845777,145.031508,2.0,1.0,1,$550_per_week,October 2013,3144,2013,10,MALVERN,550,208041194,Apartment
169627,"11/100 CLAREMONT AVENUE, MALVERN",-37.867194,145.038816,1.0,1.0,1,$260_pw,August 2013,3144,2013,8,MALVERN,260,208041194,Apartment
169628,"4/20 JOHNSTONE STREET, MALVERN",-37.869309,145.034849,2.0,1.0,1,$330,November 2013,3144,2013,11,MALVERN,330,208041194,Apartment
169629,"2/175 WATTLETREE ROAD, MALVERN",-37.862642,145.032315,2.0,1.0,1,$500_p.w.,April 2013,3144,2013,4,MALVERN,500,208041194,Apartment
169630,"7/13 STANILAND AVE, MALVERN",-37.864177,145.034621,2.0,1.0,1,$295_p.w.,August 2013,3144,2013,8,MALVERN,295,208041194,Apartment
169631,"7/13 STANILAND AVENUE, MALVERN",-37.864208,145.034789,2.0,1.0,1,$295_pw,August 2013,3144,2013,8,MALVERN,295,208041194,Apartment
169632,"2/236 WATTLETREE ROAD, MALVERN",-37.863726,145.037282,1.0,1.0,1,$370_per_week,February 2013,3144,2013,2,MALVERN,370,208041194,Apartment
169633,"4 / 8 FINLAYSON STREET, MALVERN",-37.868522,145.035768,1.0,1.0,1,$290_pw,October 2013,3144,2013,10,MALVERN,290,208041194,Apartment
169635,"25A STATION STREET, MALVERN",-37.864985,145.028892,2.0,2.0,1,$420,February 2013,3144,2013,2,MALVERN,420,208041194,House
169636,"2/58 CAWKWELL STREET, MALVERN",-37.85401,145.040984,2.0,1.0,1,$380_pw,February 2013,3144,2013,2,MALVERN,380,208041194,Apartment
169637,"3/153 WATTLETREE ROAD, MALVERN",-37.862475,145.030404,2.0,2.0,1,$420,June 2013,3144,2013,6,MALVERN,420,208041194,House
169638,"3/153 WATTLETREE ROAD, MALVERN",-37.862475,145.030404,2.0,2.0,1,$425_pw,June 2013,3144,2013,6,MALVERN,425,208041194,House
169639,"3/153 WATTLETREE ROAD, MALVERN",-37.862475,145.030404,2.0,2.0,1,$440_per_week,June 2013,3144,2013,6,MALVERN,440,208041194,House
169640,"3/153 WATTLETREE ROAD, MALVERN",-37.862475,145.030404,2.0,2.0,1,$440_per_week,May 2013,3144,2013,5,MALVERN,440,208041194,House
169641,"3/153 WATTLETREE ROAD, MALVERN",-37.862475,145.030404,2.0,2.0,1,$430_pw,May 2013,3144,2013,5,MALVERN,430,208041194,House
169642,"3/153 WATTLETREE ROAD, MALVERN",-37.862475,145.030404,2.0,2.0,1,$450_per_week,April 2013,3144,2013,4,MALVERN,450,208041194,House
169643,"10 BANKSIA WAY, MALVERN",-37.843683,145.098215,3.0,2.0,1,$650_pw,August 2013,3144,2013,8,MALVERN,650,207031165,House
169644,"17/110 WATTLETREE ROAD, MALVERN",-37.8631287,145.0341253,1.0,1.0,1,$310_per_week,November 2013,3144,2013,11,MALVERN,310,208041194,Apartment
169645,"17/110 WATTLETREE ROAD, MALVERN",-37.8631287,145.0341253,1.0,1.0,1,$310_per_week,October 2013,3144,2013,10,MALVERN,310,208041194,Apartment
169646,"6/676 TOORAK ROAD, MALVERN",-37.844104,145.031711,3.0,2.0,1,$650_pw,January 2013,3144,2013,1,MALVERN,650,208041194,House
169647,"2/2 ETHEL STREET, MALVERN",-37.8488596,145.0377121,3.0,2.0,2,$790_pw,May 2013,3144,2013,5,MALVERN,790,208041194,House
169648,"8/6 FINLAYSON STREET, MALVERN",-37.868333,145.035807,2.0,1.0,1,$320,November 2013,3144,2013,11,MALVERN,320,208041194,Apartment
169649,"6/2-6 FRASER STREET, MALVERN",-37.85839,145.035923,2.0,1.0,1,$420_per_week,November 2013,3144,2013,11,MALVERN,420,208041194,Apartment
169650,"2/23 RALEIGH STREET, MALVERN",-37.868261,145.033971,2.0,1.0,1,$360_p.w.,July 2013,3144,2013,7,MALVERN,360,208041194,Apartment
169651,"10/236 WATTLETREE ROAD, MALVERN",-37.863848,145.037286,2.0,1.0,1,$375_per_week,March 2013,3144,2013,3,MALVERN,375,208041194,Apartment
169652,"1/1 GORDON GROVE, MALVERN",-37.863203,145.028793,2.0,1.0,2,$490_pw,August 2013,3144,2013,8,MALVERN,490,208041194,Apartment
169653,"8/36 JOHNSTONE STREET, MALVERN",-37.868248,145.035048,2.0,1.0,1,$370_pw,April 2013,3144,2013,4,MALVERN,370,208041194,Apartment
169654,"8/36 JOHNSTONE STREET, MALVERN",-37.868248,145.035048,2.0,1.0,1,$370_pw,March 2013,3144,2013,3,MALVERN,370,208041194,Apartment
169655,"5/30 FINLAYSON STREET, MALVERN",-37.868429,145.036157,2.0,1.0,1,$320_per_week,February 2013,3144,2013,2,MALVERN,320,208041194,Apartment
169656,"3/9 ASCOT STREET, MALVERN",-37.854809,145.035405,1.0,1.0,1,$290_pw,February 2013,3144,2013,2,MALVERN,290,208041194,Apartment
169657,"217/14 ELIZABETH STREET, MALVERN",-37.851754,145.036819,1.0,1.0,1,$375_pw,May 2013,3144,2013,5,MALVERN,375,208041194,Apartment
169658,"4/236 WATTLETREE ROAD, MALVERN",-37.863726,145.037282,2.0,1.0,1,$320_pw,June 2013,3144,2013,6,MALVERN,320,208041194,Apartment
169659,"64 HORACE STREET, MALVERN",-37.859868,145.039919,3.0,1.0,1,$640_pw,January 2013,3144,2013,1,MALVERN,640,208041194,House
169660,"7/51 VICTORIA ROAD NORTH, MALVERN",-37.869134,145.037719,3.0,1.0,1,$395_per_week,January 2013,3144,2013,1,MALVERN,395,208041194,House
169661,"9/175 TOORONGA ROAD, MALVERN",-37.858667,145.040872,3.0,1.0,1,$590_pw,November 2013,3144,2013,11,MALVERN,590,208041194,House
169667,"12 HERBERT STREET, UPFIELD",-37.6763574,144.9336544,3.0,2.0,2,$330_per_week,April 2013,3047,2013,4,UPFIELD,330,210051243,House
169671,"90 MORRIS ROAD, UPWEY",-37.914622,145.326979,2.0,1.0,1,$350_per_week,May 2013,3158,2013,5,UPWEY,350,211051284,Apartment
169672,"90 MORRIS ROAD, UPWEY",-37.914622,145.326979,2.0,1.0,1,$350_per_week,February 2013,3158,2013,2,UPWEY,350,211051284,Apartment
169674,"131 OLD BELGRAVE ROAD, UPWEY",-37.901885,145.326141,4.0,1.0,2,$425_per_week,May 2013,3158,2013,5,UPWEY,425,211051284,House
